isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000687846,0.000656706,-0.0160536,8.82925e-06,9.48079e-06,1.51391e-05,67.3117,84.2754
1,0,0.00072806,0.000685476,0.0169229,2.28064e-05,2.15113e-05,2.71226e-05,82.1725,98.9342
1,0,0.000678254,0.00065633,-0.0711876,4.0701e-05,3.15803e-05,3.93184e-05,28.541,41.4421
1,0,0.000798397,0.00064049,-0.00244233,4.95658e-05,5.55939e-05,7.69607e-05,14.6832,19.2742
1,0,0.000709983,0.000569772,-0.0722068,0.000179357,6.34842e-05,0.000327553,10.0222,3.42526
1,0,0.000875984,0.000679027,0.00280136,7.46294e-05,6.36015e-05,9.62914e-05,19.9191,17.5068
1,0,0.000705015,0.000636594,-0.0254432,7.75153e-05,7.52211e-05,0.000121513,14.1227,15.5718
1,0,0.000751951,0.000737719,-0.0125467,0.000191046,0.000144577,0.000194195,7.73787,3.53937
1,0,0.000679885,0.000655755,-0.0475463,8.09243e-05,0.000109077,7.7632e-05,5.34508,10.831
1,0,0.000826256,0.00071625,-0.0497253,0.000110751,0.00012497,0.00021257,7.38952,12.5196
1,0,0.000621071,0.000729375,-0.0389107,0.000186298,9.6206e-05,7.91185e-05,2.90911,5.25548
1,0,0.000797724,0.000524632,0.134533,0.000133776,0.000126619,0.000234978,7.6488,7.93656
1,0,0.000709929,0.00106684,0.0686898,0.000150459,0.000159736,0.000139589,12.1375,6.00979
1,0,0.00100029,0.000737857,0.0230468,0.000226761,0.000167829,0.00046437,0.305202,2.92261
