pt,charge,pos_x,pos_y,pos_z,phi,eta
2.4724,-1,0.000691794,0.000558993,-0.0720341,-0.0225653,-1.36667
1.78613,1,0.000653268,0.000653561,-0.0161697,1.37671,-1.8559
2.79946,1,0.000699715,0.000644403,-0.0159733,1.39533,-1.79003
