isValid,isFake,pos,xError,yError,zError,chi2,ndof
1,0,0.000738962,0.000603936,-0.0109477,8.69744e-06,7.01989e-06,1.45687e-05,100.639,100.316
1,0,0.000777172,0.000588742,-0.0217514,5.3126e-05,4.82688e-05,0.00010386,15.9089,26.2687
1,0,0.000701227,0.000565036,-0.0758421,4.23466e-05,4.32634e-05,4.59713e-05,6.32142,18.563
1,0,0.000719189,0.000582528,0.030543,4.28148e-05,4.46388e-05,5.71934e-05,20.1227,28.4911
1,0,0.000635456,0.00058017,0.00229923,8.46004e-05,5.46305e-05,0.000155043,7.89484,10.4303
1,0,0.00074514,0.000645828,-0.0738558,7.82659e-05,6.1511e-05,6.2386e-05,9.40299,10.3073
1,0,0.000903051,0.000600029,0.0547926,6.54843e-05,6.23941e-05,0.000115513,28.1453,27.8951
1,0,0.000766197,0.000596887,0.00506524,5.75011e-05,7.05938e-05,5.5098e-05,11.4113,12.3631
1,0,0.000765625,0.000448414,-0.123953,0.000111829,0.000110195,0.000118712,2.045,6.80859
1,0,0.000945252,0.000943272,0.0361937,0.00015975,0.000138651,0.000279907,4.44355,2.67985
1,0,0.000777755,0.000509531,0.018724,0.00011408,0.000127654,0.000120773,6.29084,10.6408
1,0,0.000737909,0.000549951,0.0401203,0.000219455,0.000183057,0.000207991,5.96545,6.66118
