energy,pos,eta,phi,algo,etaWidth,phiWidth,rawEnergy,preshowerEnergy
21.9004,-1.3345,-0.195811,1.65212,1.03181,-2.9959,undefined,0.0122932,0.0715384,20.8258,0
3.4947,1.36817,0.0446699,0.474977,0.340367,0.0326378,undefined,0.0185342,0.0154589,3.513,0
4.00219,0.996499,0.925205,0.965564,0.660909,0.748316,undefined,0.0159422,0.0210646,4.0327,0
2.22511,-0.354492,-1.31925,0.191236,0.139539,-1.8333,undefined,0.00773114,0.00734971,2.24368,0
2.47441,-0.453662,-1.26686,1.40537,0.912416,-1.91467,undefined,0.0101853,0.0102111,2.37682,0
1.20046,1.12553,-0.753783,-0.903735,-0.625546,-0.59011,undefined,0.00261057,0.0020498,1.21684,0
