pos_1_x,pos_1_y,pos_1_z,dir_1_x,dir_1_y,dir_1_z,pos_2_x,pos_2_y,pos_2_z,dir_2_x,dir_2_y,dir_2_z
0.000726025,0.000593518,-0.0109697,-6.03496,-0.478778,9.00575,-1.2741,0.053649,1.89233,-5.93514,0.96164,8.95115
0.000729503,0.000475689,-0.0111124,-0.767626,-0.0272002,1.04108,-0.318678,-1.23476,2.32297,0.627538,-0.370729,1.01403
0.000651281,0.00085033,-0.0111048,-1.06163,-0.323318,0.820285,-1.15894,0.532022,1.03187,-0.41933,0.984728,0.80392
0.000745626,0.000526961,-0.010993,-2.49887,-0.63518,4.00024,-1.09582,-0.652201,2.00248,-1.71391,-1.84474,3.92833
0.000747693,0.000556012,-0.0215141,-1.53964,-0.69536,-3.14644,-0.823016,-0.974087,-2.47285,-0.430529,-1.60081,-3.08957
0.00073027,0.000599462,-0.0217961,-0.940214,-0.639484,-1.18853,-0.325458,-1.23299,-1.4958,0.480768,-0.969554,-1.15368
0.000722,0.000607821,-0.0757955,-1.26014,-1.75123,0.591377,-0.347954,-1.22684,0.282047,0.152927,-2.12718,0.586508
0.000702669,0.000621375,-0.010865,-0.442932,-0.787675,1.57438,-1.2685,-0.13078,2.64506,-0.557118,0.634904,1.54648
0.000652441,0.00066173,0.0304692,-0.441364,-0.627527,-0.207677,0.863326,-0.938534,-0.474495,0.618218,0.386825,-0.21022
0.00109949,0.000428443,0.0548972,-0.348951,-0.718933,1.18516,-1.2742,0.0508866,2.38357,-0.262767,0.704579,1.09972
0.000751837,0.000600895,-0.0109999,-2.88419,-9.72541,25.2303,-0.446765,-1.1944,3.16744,-4.15934,-9.1517,25.0254
0.000721043,0.00060983,-0.0108418,-4.4161,-18.274,45.2424,-0.251727,-1.25013,3.06214,-3.01809,-18.4809,45.0971
0.000739783,0.000605143,-0.010791,-0.318244,-1.26386,3.14995,0.399052,-1.17152,3.16813,0.929354,-0.747441,2.92011
0.000677579,0.000614314,0.00496937,-0.0906591,-0.753624,0.252071,1.25142,-0.245225,0.663182,0.169655,0.697115,0.248038
0.000794217,0.00063824,-0.0108873,0.329331,-0.779317,0.945679,-0.789584,-1.00137,1.73799,-0.788762,0.145391,0.907965
0.000760615,0.000621876,-0.0109879,0.621275,-1.7185,-3.80368,0.8771,-0.925683,-2.75701,1.62656,-0.705484,-3.73165
0.000444332,0.000397586,0.00223644,0.615057,-0.821725,3.53297,0.783214,-0.359469,3.16813,0.912808,0.06288,3.28106
0.000733825,0.000616014,-0.0108794,2.2215,-2.82032,-5.24876,0.975762,-0.821028,-1.89182,3.10638,-1.67997,-5.17891
0.000658659,0.00055309,-0.0759562,0.852071,-0.868403,-1.84905,0.170368,-1.26379,-2.16764,-0.572193,-1.0089,-1.78029
0.000873083,0.000758193,0.0307064,0.619712,-0.591464,-2.20049,-0.0267831,-1.08472,-3.16813,-0.561049,-0.483376,-1.96936
0.00079627,0.000674692,0.00284521,1.43312,-1.51336,7.28454,0.753029,-0.476853,3.16813,1.88907,-0.645225,7.05373
0.000798528,0.000685352,-0.0109521,4.01194,-3.87035,-8.70972,0.795721,-0.996505,-2.00873,2.8731,-4.74905,-8.67237
0.000721546,0.000603056,0.00235395,0.760514,-0.660545,2.2807,1.27152,0.0970155,3.15927,0.603113,0.692725,2.07159
0.000734246,0.000634594,-0.0738228,2.29548,-1.58648,-0.937775,1.20215,-0.42548,-0.504345,2.75306,-0.204796,-0.919331
0.000713042,0.000579933,0.0302026,0.721561,-0.424969,-1.6405,-0.057921,-1.2739,-3.0726,-0.666008,-0.319287,-1.51219
0.000685345,0.000546276,-0.0758561,1.42194,-0.709898,0.98161,1.27502,0.0225306,0.747077,1.35487,0.750399,0.962557
0.000716759,0.00058787,-0.0109175,0.939495,-0.359331,-0.378098,1.1441,0.563237,-0.548076,0.27226,0.935546,-0.367085
0.000708812,0.00054134,0.0306216,1.13446,-0.352326,-3.3121,1.06556,0.272355,-3.16813,0.784793,0.780912,-3.08525
0.00072858,0.000602527,0.0304904,0.959332,-0.150954,-2.26761,0.705489,-0.992477,-3.16813,-0.1491,-0.855197,-2.07847
0.000745005,0.000861793,0.0549025,0.817261,-0.0414173,-0.989681,0.465892,-1.18707,-1.91313,-0.548125,-0.538023,-0.950036
0.000724496,0.000598411,-0.0109363,12.0899,-0.357529,-20.3778,1.27021,-0.11295,-2.1588,11.9262,-1.77689,-20.3064
