et,eta,theta,phi
70.5973,2.38629,0.183425,1.42215
61.0595,0.349226,1.22846,-2.03513
56.102,1.03843,0.680487,1.21662
52.3839,1.49539,0.441034,-2.36294
50.4146,4.15519,0.0313631,-1.61593
49.5794,2.64564,0.141682,-1.79034
51.7208,-0.838802,2.32564,0.48858
48.3682,3.27916,0.0752844,0.619976
52.7609,-0.00866423,1.57946,1.99698
42.3932,-2.91574,3.03337,1.56861
39.5854,-1.82272,2.82119,0.996337
41.1724,1.0851,0.65165,-0.959299
41.9904,-0.433831,1.99163,-0.975122
36.7713,4.07886,0.0338504,-3.00674
35.5743,-3.29477,3.06747,-1.76324
39.1159,-0.587349,2.12702,3.0624
35.149,3.17881,0.0832222,2.59221
34.464,-2.77909,3.01756,0.519811
33.687,-3.47712,3.07982,-2.94163
31.642,-1.83355,2.82458,2.36568
30.4976,1.74195,0.346838,2.60518
27.8478,-4.02526,3.10588,0.673611
27.9361,-1.72975,2.79059,-0.479178
26.827,4.29311,0.0273231,1.02371
25.5648,2.93009,0.106683,-0.553298
25.3214,1.6015,0.397857,0.11565
25.699,0.981622,0.717021,2.28081
24.1845,-4.35208,3.11583,-2.40491
25.0046,0.386336,1.19373,-0.0860858
22.9485,4.02677,0.0356598,1.99201
22.1496,-2.06832,2.89013,-1.64101
22.9755,-0.967482,2.41523,-2.10289
21.8167,-4.24614,3.11296,-1.04443
20.8871,-2.88482,3.02998,-0.747407
20.1454,4.07766,0.0338908,-0.443254
20.1589,-1.88807,2.84115,-3.02661
20.1286,-0.862047,2.34243,1.55203
19.2257,-3.41239,3.07569,2.37263
17.4912,3.15271,0.08542,-2.48434
16.7684,0.143722,1.42757,0.89419
14.2185,0.718966,0.906801,-3.01673
12.4079,-4.61987,3.12189,1.57704
10.2106,-4.48816,3.11911,2.73667
9.87287,1.97213,0.276543,-0.819707
8.93491,-4.0157,3.10554,-0.204553
6.19974,4.93409,0.0143937,-2.49598
5.95164,4.91308,0.0146994,1.99389
5.59069,-2.39483,2.95972,-2.48332
5.57524,4.68957,0.0183808,0.181788
5.56364,3.31403,0.0727064,-1.31175
5.54626,4.94927,0.0141769,-1.12432
5.50855,2.25167,0.209674,-2.9619
5.20204,-4.93629,3.12723,0.148403
4.90708,-1.94735,2.8582,0.19096
3.33918,2.21012,0.218501,0.632625
3.12266,-3.70648,3.09247,1.65355
