pt,charge,pos_x,pos_y,pos_z,phi,eta
1.36872,1,2.54766e-05,-0.000589056,-0.00639148,-0.501544,1.54121
1.27333,1,0.000917586,0.000730288,-0.00761368,-1.17585,2.35195
1.21934,-1,0.0007305,0.000563105,-0.051361,-2.71419,1.60143
1.26019,-1,0.00101492,0.00043607,0.10628,-2.1421,2.29116
0.964101,1,-0.0167832,-0.0357132,-0.140961,-0.447942,1.95609
