isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000687862,0.000625897,-0.026389,2.7533e-05,2.58751e-05,3.60198e-05,50.5244,82.233
1,0,0.00071071,0.00063241,0.0227757,1.49382e-05,1.60809e-05,1.98834e-05,98.7041,142.713
1,0,0.000674949,0.000628445,-0.0105373,2.59891e-05,2.41332e-05,2.87065e-05,78.015,91.861
1,0,0.000690808,0.000654733,-0.00688852,3.12489e-05,2.80945e-05,3.72072e-05,22.7828,36.0958
1,0,0.000703204,0.000585768,-0.0512965,2.61584e-05,3.19403e-05,4.27627e-05,47.0036,60.2362
1,0,0.000694046,0.000658462,-0.0190584,3.63877e-05,3.36659e-05,5.04724e-05,31.4427,49.7405
1,0,0.000695912,0.000592458,-0.10627,2.23989e-05,3.23523e-05,2.69282e-05,42.0155,58.7417
1,0,0.000710998,0.000662377,-0.011859,3.03012e-05,4.84385e-05,3.48247e-05,34.9944,48.8165
1,0,0.000752667,0.000696724,0.108517,3.25172e-05,5.16296e-05,9.024e-05,16.4516,19.2283
1,0,0.000724207,0.000641589,-0.00190826,3.9487e-05,3.69378e-05,4.59621e-05,13.7335,26.2625
1,0,0.00070548,0.000603606,-0.00102606,3.47534e-05,3.64766e-05,5.19078e-05,31.9032,41.0642
1,0,0.000705357,0.000684636,-0.0304633,4.96228e-05,5.49176e-05,5.92875e-05,23.3016,35.6961
1,0,0.000584988,0.000556965,0.11288,5.28322e-05,5.50624e-05,0.000115655,11.4869,12.0346
1,0,0.000620098,0.000648803,0.0934325,5.89295e-05,4.30077e-05,5.71044e-05,24.6584,31.7458
1,0,0.000591429,0.000538872,0.0511347,5.23135e-05,5.65297e-05,6.15632e-05,11.0488,12.3921
1,0,0.00068534,0.000647786,0.00194051,6.3459e-05,7.06215e-05,7.77971e-05,16.0071,21.3284
1,0,0.000728969,0.00066408,-0.0158847,5.50537e-05,6.40714e-05,7.66875e-05,32.3827,42.9145
1,0,0.000675207,0.000590169,0.0109017,6.80769e-05,5.62316e-05,8.21473e-05,25.6892,23.348
1,0,0.000869887,0.000661548,-0.0275125,8.22974e-05,7.62889e-05,0.00012677,13.3836,11.6342
1,0,0.000790212,0.0006937,0.0638004,8.28177e-05,7.53373e-05,0.000122967,16.3743,22.0059
1,0,0.000454472,0.000621748,-0.00323302,9.17226e-05,7.29676e-05,0.000103094,6.27836,10.5856
1,0,0.000694509,0.000675602,-0.0411213,7.01474e-05,7.6859e-05,8.13899e-05,16.9403,16.0472
1,0,0.000876586,0.000567859,0.0299764,9.84772e-05,8.86013e-05,0.00011063,15.3894,15.8434
1,0,0.000576844,0.000599339,-0.0577938,0.000129961,0.000148218,0.000366576,7.39164,8.63322
1,0,0.000669797,0.000616669,-0.0250404,0.000158336,0.00012665,0.000192038,8.15749,8.32811
1,0,0.000586951,0.000542707,-0.0615622,0.000143952,0.000183148,0.00018197,18.3302,9.53848
1,0,0.00067293,0.000620142,-0.0228548,0.000149321,0.000214839,0.000154294,4.63482,8.72377
1,0,0.000510897,0.000913581,0.00689191,0.00015299,0.000167585,0.000137161,0.614707,0.924159
1,0,0.000366823,0.000670327,-0.0421242,0.000421557,0.00037636,0.000227774,3.23863,2.69239
