detid,fraction,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
838942795,1,0.567355,1.16187,0.772956,0.571368,1.17127,0.752908,0.551006,1.17952,0.752908,0.54717,1.17005,0.772956,0.64692,1.34906,0.880443,0.651543,1.35989,0.857352,0.627943,1.36945,0.857352,0.623524,1.35854,0.880443
838943307,1,0.567355,1.16187,0.798841,0.571479,1.17155,0.778947,0.551117,1.17979,0.778947,0.54717,1.17005,0.798841,0.646314,1.34757,0.909329,0.651064,1.35871,0.886415,0.627464,1.36827,0.886414,0.622918,1.35704,0.909329
838942283,1,0.567355,1.16187,0.747269,0.571256,1.171,0.727072,0.550894,1.17924,0.727072,0.54717,1.17005,0.747269,0.647509,1.35052,0.851731,0.652003,1.36102,0.828468,0.628403,1.37058,0.828468,0.624113,1.35999,0.851731
838943819,1,0.567355,1.16187,0.824932,0.571589,1.17182,0.805196,0.551228,1.18007,0.805196,0.54717,1.17005,0.824932,0.645691,1.34603,0.938397,0.650568,1.35748,0.915665,0.626968,1.36704,0.915665,0.622295,1.35551,0.938397
838942796,1,0.546775,1.17021,0.772956,0.550612,1.17968,0.752908,0.53025,1.18793,0.752908,0.526591,1.17839,0.772956,0.623129,1.3587,0.880443,0.627548,1.36961,0.857352,0.603948,1.37917,0.857352,0.599733,1.36818,0.880443
838942294,1,0.332802,1.24804,0.747269,0.334874,1.25774,0.727072,0.31339,1.26233,0.727072,0.311505,1.25259,0.747269,0.375619,1.44845,0.851731,0.378006,1.45963,0.828468,0.353105,1.46495,0.828468,0.350933,1.45373,0.851731
838941782,1,0.332803,1.24804,0.721761,0.334814,1.25745,0.701362,0.313356,1.26204,0.701362,0.311506,1.25259,0.721761,0.375939,1.44995,0.823177,0.378271,1.46086,0.799532,0.35326,1.4662,0.799532,0.351116,1.45525,0.823177
838941783,1,0.311409,1.25494,0.721761,0.313254,1.26439,0.701362,0.291648,1.26822,0.701362,0.289966,1.25874,0.721761,0.351018,1.4576,0.823177,0.353156,1.46855,0.799532,0.327973,1.47302,0.799532,0.326024,1.46203,0.823177
838943831,1,0.31141,1.25494,0.824932,0.313486,1.26555,0.805196,0.291855,1.26938,0.805196,0.289967,1.25874,0.824932,0.349767,1.45135,0.938397,0.352158,1.46357,0.915665,0.327087,1.46802,0.915665,0.324913,1.45576,0.938397
838943832,1,0.289548,1.25881,0.824932,0.291435,1.26946,0.805196,0.269804,1.27329,0.805196,0.268105,1.26262,0.824932,0.324493,1.45583,0.938397,0.326667,1.46809,0.915665,0.301596,1.47254,0.915665,0.299639,1.46024,0.938397
838939224,1,0.28955,1.25881,0.589926,0.290947,1.26669,0.56883,0.269369,1.27052,0.56883,0.268106,1.26262,0.589926,0.326876,1.46926,0.67498,0.328505,1.47844,0.650384,0.30323,1.48293,0.650384,0.301758,1.47371,0.67498
838938712,1,0.28955,1.25881,0.565387,0.290887,1.26635,0.544164,0.269309,1.27018,0.544164,0.268106,1.26262,0.565387,0.327113,1.47059,0.646959,0.328672,1.47938,0.622215,0.303396,1.48386,0.622215,0.301994,1.47505,0.646959
838938200,1,0.28955,1.25881,0.540994,0.290826,1.26601,0.51965,0.269248,1.26984,0.51965,0.268106,1.26262,0.540994,0.327339,1.47187,0.619063,0.328828,1.48026,0.594177,0.303552,1.48474,0.594177,0.302221,1.47632,0.619063
838939225,1,0.267926,1.26496,0.589926,0.269183,1.27286,0.568831,0.247485,1.27594,0.56883,0.246364,1.26801,0.589926,0.301576,1.47606,0.67498,0.303042,1.48527,0.650384,0.277625,1.48887,0.650384,0.276318,1.47963,0.67498
