pt,eta,phi,charge,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z
2.92768,-2.15288,3.0348,1,0.000685748,0.000542407,-0.0265424,-2.911,0.312047,-12.4331
23.1748,2.2779,1.46468,-1,0.000475796,0.000661149,-0.027221,2.4546,23.0444,111.861
