path,slot,moduleLabel,moduleType,VID,KEY,id,pt,eta,phi,mass
HLT_PFJet260_v6,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,118,0,252,0.8695,-1.74533,0
HLT_PFJet320_v6,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,118,0,252,0.8695,-1.74533,0
HLT_PFJet320_v6,21,hltSingleJet260Regional,HLT1CaloJet,85,3,0,315.506,0.813702,-1.59943,30.7136
HLT_Jet370_NoJetID_v14,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,118,0,252,0.8695,-1.74533,0
HLT_PFJet400_v6,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,118,0,252,0.8695,-1.74533,0
HLT_MonoCentralPFJet80_PFMETnoMu105_NHEF0p95_v1,7,hltL1sL1ETM40,HLTLevel1GTSeed,-87,122,0,119.5,0,1.4399,0
HLT_MonoCentralPFJet80_PFMETnoMu105_NHEF0p95_v1,21,hltCentralJet65L1FastJet,HLT1CaloJet,85,13,0,314.094,0.813702,-1.59943,30.5762
HLT_MonoCentralPFJet80_PFMETnoMu105_NHEF0p95_v1,21,hltCentralJet65L1FastJet,HLT1CaloJet,85,14,0,122.922,0.567965,1.71887,21.2606
HLT_MonoCentralPFJet80_PFMETnoMu105_NHEF0p95_v1,21,hltCentralJet65L1FastJet,HLT1CaloJet,85,15,0,75.3005,1.63288,1.5068,19.5337
HLT_MonoCentralPFJet80_PFMETnoMu105_NHEF0p95_v1,31,hltMET65,HLT1CaloMET,87,102,0,80.431,0,1.43441,0
HLT_MonoCentralPFJet80_PFMETnoMu105_NHEF0p95_v1,153,hltPFNHEF95Filter,HLTPFEnergyFractionsFilter,85,128,0,293.316,0.782329,-1.58586,25.6384
HLT_MonoCentralPFJet80_PFMETnoMu105_NHEF0p95_v1,154,hltCentralPFJet80,HLT1PFJet,85,128,0,293.316,0.782329,-1.58586,25.6384
HLT_MonoCentralPFJet80_PFMETnoMu105_NHEF0p95_v1,154,hltCentralPFJet80,HLT1PFJet,85,129,0,127.923,0.534951,1.68615,23.2655
HLT_MonoCentralPFJet80_PFMETnoMu105_NHEF0p95_v1,154,hltCentralPFJet80,HLT1PFJet,85,130,0,86.5643,1.6048,1.52002,20.292
HLT_MonoCentralPFJet80_PFMETnoMu105_NHEF0p95_v1,156,hltPFMETnoMu105,HLTHtMhtFilter,90,94,0,18.4177,0,1.61501,-3.37175e-07
HLT_DiPFJetAve260_v7,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,118,0,252,0.8695,-1.74533,0
HLT_DiPFJetAve320_v7,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,118,0,252,0.8695,-1.74533,0
HLT_DiPFJetAve320_v7,21,hltSingleJet260Regional,HLT1CaloJet,85,3,0,315.506,0.813702,-1.59943,30.7136
HLT_DiPFJetAve400_v7,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,118,0,252,0.8695,-1.74533,0
HLT_FatDiPFJetMass750_DR1p1_Deta1p5_v7,7,hltL1sL1HTT150OrHTT175OrHTT200,HLTLevel1GTSeed,-89,125,-89,348.5,0,0,0
HLT_DiJet80_DiJet60_DiJet20_v3,7,hltL1sL1QuadJetC32ORL1QuadJetC36ORQuadJetC40,HLTLevel1GTSeed,-84,118,0,252,0.8695,-1.74533,0
HLT_DiJet80_DiJet60_DiJet20_v3,7,hltL1sL1QuadJetC32ORL1QuadJetC36ORQuadJetC40,HLTLevel1GTSeed,-84,119,0,116,0.5215,1.74533,0
HLT_DiJet80_DiJet60_DiJet20_v3,7,hltL1sL1QuadJetC32ORL1QuadJetC36ORQuadJetC40,HLTLevel1GTSeed,-84,120,0,56,1.566,1.39626,0
HLT_DiJet80_DiJet60_DiJet20_v3,7,hltL1sL1QuadJetC32ORL1QuadJetC36ORQuadJetC40,HLTLevel1GTSeed,-84,121,0,32,2.586,1.0472,0
