et,eta,theta,phi
50.1889,-1.14227,2.52383,-1.07571
28.3679,-1.30355,2.61125,2.74025
27.4403,2.84003,0.116715,-0.0580371
25.3966,-2.83528,3.02432,1.73557
26.2023,1.18799,0.591771,1.4629
25.3106,-1.69374,2.77799,1.74908
25.6343,1.1124,0.635273,-2.88328
24.8949,1.52965,0.426632,-1.60926
25.3989,-0.0118997,1.5827,2.7367
22.1246,-2.34105,2.94973,-0.647812
22.1453,-0.523529,2.07193,-2.20792
20.389,3.17364,0.0836532,-2.59698
20.3235,-1.53534,2.71731,0.0751394
18.1112,-2.35503,2.95238,0.571985
19.6498,0.163203,1.40831,-1.20052
18.2163,1.16781,0.603121,0.271161
17.3883,-3.77051,3.09552,-0.218358
17.7922,-0.248218,1.8165,1.36759
15.7355,-3.4776,3.07985,-2.95729
15.6757,2.9265,0.107066,1.40714
15.2532,3.95885,0.0381655,0.55582
14.7095,-3.10107,3.05165,-1.63568
14.3626,-2.49374,2.97677,2.85054
13.1468,2.43714,0.174378,2.38245
12.6851,-3.67876,3.09109,1.88854
12.5411,4.18137,0.0305527,-0.884632
11.8239,4.12252,0.0324045,-2.10621
11.4104,-4.60193,3.12153,2.79999
10.7572,4.22188,0.02934,2.02398
10.0909,3.05662,0.0940234,-1.27721
10.0585,-4.38501,3.11667,-2.11652
9.70263,-4.20076,3.11163,0.903263
9.2963,2.10163,0.243307,0.932799
8.14298,3.3491,0.0702027,2.72771
7.79302,1.54092,0.421991,2.66193
7.30951,-1.36868,2.64328,-2.51062
6.87427,-4.82213,3.12549,-0.405835
6.34828,-2.13545,2.9063,-1.71311
6.19162,-3.04879,3.04683,-4.99669e-05
5.66494,4.5263,0.0216405,3.05794
5.76482,-0.837303,2.32455,0.774823
5.23975,0.530724,1.06336,-2.07442
5.12356,0.406745,1.17482,-0.394578
4.47023,2.38165,0.184273,-2.53399
4.3193,2.04428,0.257515,-0.753757
3.7909,-4.13602,3.10962,-1.15924
3.6563,4.20534,0.0298293,1.25567
3.59561,-4.75538,3.12438,1.82701
3.49595,-2.75979,3.01515,-2.44266
3.47009,0.786817,0.854491,2.21468
3.22178,-3.35203,3.07159,0.806195
