eta,phi,pt,charge,isolationPFChargedHadrCandsPtSum,isolationPFGammaCandsEtSum,maximumHCALPFClusterEt,emFraction,hcalTotOverPLead,hcalMaxOverPLead,hcal3x3OverPLead,ecalStripSumEOverPLead,bremsRecoveryEOverPLead,electronPreIDOutput,electronPreIDDecision,hasMuonReference,caloComp,segComp,muonDecision
2.37433,1.03153,0.94857,-1,0,0,0,-1,0,0,0,0,,-999,0,0,,,1
-1.63632,-2.20702,1.93688,-1,0,0,1.49417,0,1.23566,0.770731,0.770731,0,,-999,0,0,,,1
0.908303,0.191591,1.42791,1,0,0,0,-1,0,0,0,0,,-999,0,0,,,1
-2.35925,1.88071,4.5876,-1,0,1.56531,4.48704,0.307704,1.53692,0.998206,1.53692,0.683112,,-999,0,0,,,1
2.27978,0.210777,4.77989,-1,0.770561,1.63869,3.13861,0.530936,0.818101,0.644002,0.73139,0.856507,,-0.877919,0,0,,,1
-2.20677,-1.42095,1.5429,-1,0,2.71877,2.12766,0.510864,2.42077,1.42363,2.42077,2.06864,,-999,0,0,,,1
-0.294794,-1.78858,36.8518,1,10.9704,1.20336,4.24298,0.835359,1.69546,1.00295,1.00295,7.90183,,-999,0,0,,,1
-2.26456,1.17677,2.14778,1,0.701043,22.0631,2.03672,0.892873,1.18591,0.969492,0.969492,9.88425,,-0.124999,0,0,,,1
-2.17894,-2.16261,2.09362,-1,0,0.600448,1.33688,0.452501,2.25557,1.25271,1.25271,0.912668,,-999,0,0,,,1
1.13312,-0.851524,3.5964,1,1.11869,0,0,1,0,0,0,0.318347,,-999,0,0,,,1
0.337601,-1.46948,3.31013,1,0,1.20298,0,1,0,0,0,0.333331,,-999,0,0,,,1
-1.89939,2.1237,3.20212,1,1.19648,0.814861,1.78661,0.654897,1.52398,0.900387,0.410341,1.92635,,-999,0,0,,,1
0.13378,1.65592,4.66339,1,2.3324,0,3.71968,0.459398,4.92459,3.93833,0.986266,0,,-999,0,0,,,1
-0.75301,-2.6468,5.19611,-1,2.43667,0,1.39385,0.682543,1.30553,0.692627,0,1.71878,,-999,0,0,,,1
-0.644246,2.83535,2.50187,1,2.99198,0,0.67759,0.85801,1.00332,1.00332,1.00332,3.32919,,-999,0,0,,,1
-0.352726,2.24612,2.79908,-1,3.18973,0.564256,0.835761,0.490931,0.968023,0.504666,0,0.315112,,-999,0,0,,,1
3.18381,2.42976,9.37506,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.72604,2.10117,3.37596,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.09852,0.410494,9.34314,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.49284,-2.98343,8.98114,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.30523,-0.90678,10.4685,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.36836,2.61841,10.6844,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.8122,0.897742,3.06916,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.92561,1.79521,12.2251,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.21588,-0.0844379,12.4898,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.78923,-1.65463,13.3838,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.82409,-2.88346,3.24316,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.61615,-0.71712,3.2303,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.77296,0.251771,4.4151,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.8257,-0.745623,6.51635,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.14812,0.777221,4.77208,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.91348,0.00950337,4.80301,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.80299,-2.26977,4.88575,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.38975,0.521821,5.02948,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.08309,1.59632,5.1204,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.46156,-1.42233,5.48494,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.84546,-2.05691,4.29714,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.40285,-0.399193,6.10616,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.99122,1.43133,8.78625,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.15552,-2.85097,6.52666,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.98335,-1.84688,4.11333,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.24782,-2.95461,6.95501,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.55616,-1.49681,3.93909,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.21518,-2.82876,3.79712,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.82583,2.78299,3.72921,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.03257,-1.23442,7.45451,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.54413,0.0446901,7.62393,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-1.79139,-0.729299,19.6459,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
1.45422,1.81458,1.38202,1,0,0,0,-1,0,0,0,0,,-999,0,0,,,1
1.9057,-1.84069,1.4571,1,0,0,0.963557,0.295021,0.694174,0.694174,0.694174,0.2905,,-999,0,0,,,1
2.07478,2.97912,0.967117,-1,0,0,2.75275,0,3.05661,2.44301,0,0,,-999,0,0,,,1
0.852504,0.719582,0.647489,1,0,0,0,0,0.771102,0.771102,0.771102,0,,-999,0,0,,,1
1.50226,2.40225,1.21727,1,0,0,0.588432,0,0.460961,0.460961,0,0,,-999,0,0,,,1
-1.41235,2.82824,3.20971,-1,0,0,1.12749,0.591733,1.03896,1.03896,0,0.398782,,-999,0,0,,,1
0.43887,0.204824,0.723438,-1,0,0,2.14667,0,5.86739,2.7029,1.96714,0,,-999,0,0,,,1
0.648707,3.04259,2.42084,-1,0,0,0,-1,0,0,0,0,,-999,0,0,,,1
1.59077,-2.0881,1.64484,-1,0,0,0.43554,0,0.200712,0.200712,0,0,,-999,0,0,,,1
1.67132,0.735489,0.637937,-1,0,0,1.02373,0,3.04281,1.66728,0,0,,-999,0,0,,,1
2.15171,2.35408,1.46378,1,0,0,0,-1,0,0,0,0,,-999,0,0,,,1
0.932385,-2.89409,1.31925,1,0,0,0,1,0,0,0,0.305318,,-999,0,0,,,1
-1.17903,-0.142377,4.16138,1,0,0,0.722398,0.131967,0.678637,0.284752,0,0,,-999,0,0,,,1
1.67471,-0.554439,0.611142,1,0,0.51901,1.38524,0.241993,2.77512,2.07884,0.696272,0.291378,,-999,0,0,,,1
-2.16117,0.549817,1.48499,1,0,0.665975,0.760314,0.568836,0.74294,0.426034,0.316906,0.605725,,-999,0,0,,,1
-0.604593,-0.746143,1.7879,-1,0,0.871563,0.103911,0.816938,1,1,1,1.24783,,-999,0,0,,,1
-1.21458,2.01624,2.10664,-1,1.27359,0,1.78661,0.10279,2.39717,1.28691,0,0,,-999,0,0,,,1
-1.43091,1.19943,1.19118,-1,1.35444,0,2.18651,0,3.16716,2.30839,0,0,,-999,0,0,,,1
