energy,eta,phi,time,detid,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
0.242071,-0.0488345,1.99925,48.3136,838862461,-0.546521,1.17033,-0.0748583,-0.546667,1.17069,-0.0513135,-0.52647,1.17886,-0.0513136,-0.526335,1.1785,-0.0748583,-0.632804,1.38346,-0.080542,-0.632961,1.38385,-0.0550975,-0.609044,1.39353,-0.0550975,-0.608898,1.39314,-0.0805421
0.335146,-0.0857858,2.43449,47.0118,838863510,-0.990069,0.831687,-0.122801,-0.990634,0.832217,-0.0992656,-0.97551,0.847901,-0.0992657,-0.974952,0.847363,-0.122801,-1.15829,0.988316,-0.132267,-1.1589,0.988889,-0.106832,-1.14099,1.00746,-0.106833,-1.14038,1.00688,-0.132267
0.251577,-0.103728,-2.69795,50.4246,838864088,-1.16307,-0.564785,-0.14541,-1.1639,-0.565164,-0.123253,-1.17209,-0.544942,-0.123253,-1.17125,-0.544599,-0.14541,-1.37443,-0.654677,-0.158875,-1.37541,-0.655125,-0.132711,-1.38509,-0.631203,-0.132711,-1.3841,-0.630798,-0.158875
0.711103,-0.121191,-1.10785,23.7881,838864691,0.586596,-1.15081,-0.168009,0.587124,-1.15199,-0.145871,0.567199,-1.16088,-0.145871,0.566707,-1.15968,-0.168009,0.680039,-1.36028,-0.185468,0.680663,-1.36168,-0.159326,0.657093,-1.3722,-0.159326,0.656512,-1.37078,-0.185468
0.513925,-0.260004,-0.164255,49.1215,838868481,1.27588,-0.200333,-0.350962,1.28015,-0.201236,-0.329094,1.27562,-0.222612,-0.329094,1.27137,-0.221637,-0.350962,1.4958,-0.24693,-0.399779,1.50081,-0.247993,-0.374038,1.49547,-0.273223,-0.374038,1.49047,-0.272076,-0.399779
0.279473,-0.346768,2.20621,49.3027,838871177,-0.775427,1.03292,-0.468606,-0.778906,1.03807,-0.447065,-0.760774,1.05032,-0.447065,-0.757383,1.04511,-0.468606,-0.898562,1.21514,-0.536045,-0.902639,1.22118,-0.510795,-0.88131,1.23559,-0.510795,-0.877335,1.22949,-0.536045
0.17276,-0.524229,1.80522,47.7476,838876274,-0.311133,1.25501,-0.721761,-0.312975,1.26446,-0.701362,-0.291369,1.26828,-0.701362,-0.289689,1.2588,-0.721761,-0.350697,1.45768,-0.823177,-0.352833,1.46863,-0.799532,-0.327649,1.47309,-0.799532,-0.325703,1.4621,-0.823177
0.199178,-0.644581,-1.77168,44.423,838880013,-0.246773,-1.26791,-0.904837,-0.249601,-1.27929,-0.885485,-0.270946,-1.27399,-0.885485,-0.267908,-1.26266,-0.904837,-0.293813,-1.45718,-1.02681,-0.297048,-1.47019,-1.00467,-0.321638,-1.46408,-1.00467,-0.318163,-1.45112,-1.02681
0.131352,-0.763943,0.305336,48.8646,838883356,1.2298,0.399387,-1.10098,1.24296,0.402926,-1.08273,1.2483,0.381567,-1.08273,1.23508,0.37826,-1.10098,1.40602,0.446709,-1.24107,1.42097,0.450728,-1.22034,1.42709,0.426278,-1.22034,1.41207,0.422523,-1.24107
0.232893,-0.854824,1.45605,48.293,838885982,0.136864,1.28573,-1.26018,0.13919,1.3005,-1.24266,0.160898,1.29669,-1.24266,0.158313,1.28197,-1.26018,0.163838,1.45672,-1.41169,0.16646,1.47337,-1.39194,0.191145,1.46903,-1.39194,0.188232,1.45243,-1.41169
0.0869574,-0.871971,-2.17267,76.2235,838886646,-0.722768,-1.07212,-1.2913,-0.731894,-1.08425,-1.27397,-0.749271,-1.07069,-1.27397,-0.739938,-1.05873,-1.2913,-0.825677,-1.20889,-1.445,-0.835964,-1.22255,-1.42546,-0.855724,-1.20714,-1.42546,-0.845204,-1.19365,-1.445
-0.0894364,-0.940485,-1.44004,-2.44719,838888736,0.17977,-1.28047,-1.41968,0.18118,-1.29645,-1.40306,0.159176,-1.298,-1.40306,0.158046,-1.282,-1.41968,0.194116,-1.44347,-1.58135,0.195694,-1.46135,-1.56275,0.17084,-1.46311,-1.56275,0.169575,-1.44521,-1.58135
-0.0250499,-0.941124,-1.4227,-2.21332,838888737,0.201758,-1.27585,-1.41968,0.203446,-1.2918,-1.40306,0.18151,-1.29412,-1.40306,0.180101,-1.27814,-1.41968,0.21898,-1.43855,-1.58135,0.220869,-1.4564,-1.56275,0.196092,-1.45902,-1.56275,0.194515,-1.44114,-1.58135
-0.0552811,-0.940477,-1.40553,-1.72273,838888738,0.223847,-1.27351,-1.41968,0.225814,-1.28943,-1.40306,0.203878,-1.29175,-1.40306,0.20219,-1.2758,-1.41968,0.243878,-1.43592,-1.58135,0.246079,-1.45373,-1.56275,0.221302,-1.45635,-1.56275,0.219413,-1.43851,-1.58135
