detid,fraction,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
838873725,1,-0.546519,1.17033,-0.589926,-0.549521,1.17774,-0.568831,-0.529208,1.18597,-0.56883,-0.526333,1.1785,-0.589926,-0.62672,1.36844,-0.67498,-0.63022,1.37709,-0.650384,-0.606426,1.38672,-0.650384,-0.603074,1.37801,-0.67498
838873213,1,-0.546519,1.17033,-0.565387,-0.549392,1.17743,-0.544164,-0.529079,1.18565,-0.544164,-0.526333,1.1785,-0.565387,-0.627228,1.36969,-0.646959,-0.630577,1.37797,-0.622215,-0.606783,1.3876,-0.622215,-0.603581,1.37927,-0.646959
838874237,1,-0.546519,1.17033,-0.621349,-0.549648,1.17806,-0.60039,-0.529309,1.18629,-0.60039,-0.526332,1.1785,-0.621348,-0.626212,1.36719,-0.709719,-0.629839,1.37615,-0.685425,-0.606133,1.38574,-0.685425,-0.602683,1.37671,-0.709718
838874749,1,-0.546519,1.17033,-0.646197,-0.54977,1.17836,-0.62537,-0.529431,1.1866,-0.62537,-0.526332,1.1785,-0.646196,-0.625686,1.36589,-0.737862,-0.629455,1.3752,-0.713722,-0.605748,1.38479,-0.713722,-0.602157,1.37541,-0.737862
838872701,1,-0.546519,1.17033,-0.540994,-0.549263,1.17711,-0.51965,-0.528949,1.18533,-0.51965,-0.526333,1.1785,-0.540994,-0.627714,1.3709,-0.619063,-0.630913,1.3788,-0.594177,-0.607118,1.38843,-0.594177,-0.604068,1.38047,-0.619063
838873726,1,-0.567097,1.162,-0.589926,-0.570226,1.16936,-0.568831,-0.549913,1.17759,-0.56883,-0.546911,1.17017,-0.589926,-0.650758,1.35871,-0.67498,-0.654406,1.36729,-0.650384,-0.630611,1.37693,-0.650384,-0.627111,1.36828,-0.67498
838873214,1,-0.567097,1.162,-0.565387,-0.570097,1.16904,-0.544164,-0.549784,1.17727,-0.544164,-0.546911,1.17017,-0.565387,-0.651265,1.35996,-0.646959,-0.654763,1.36818,-0.622215,-0.630969,1.37781,-0.622215,-0.627619,1.36954,-0.646959
838874238,1,-0.567098,1.162,-0.621348,-0.570381,1.16967,-0.60039,-0.550041,1.1779,-0.60039,-0.546912,1.17017,-0.621349,-0.650134,1.3575,-0.709718,-0.653938,1.36639,-0.685425,-0.630232,1.37599,-0.685425,-0.626605,1.36703,-0.709719
838874750,1,-0.567098,1.162,-0.646196,-0.570503,1.16997,-0.62537,-0.550163,1.1782,-0.62537,-0.546912,1.17017,-0.646196,-0.649608,1.3562,-0.737862,-0.653554,1.36544,-0.713722,-0.629848,1.37504,-0.713722,-0.626079,1.36573,-0.737862
838872702,1,-0.567097,1.162,-0.540994,-0.569967,1.16872,-0.51965,-0.549654,1.17695,-0.51965,-0.546911,1.17017,-0.540994,-0.651752,1.36116,-0.619063,-0.655098,1.36901,-0.594177,-0.631304,1.37864,-0.594177,-0.628106,1.37074,-0.619063
