pt,charge,pos_x,pos_y,pos_z,phi,eta
4.09145,1,0.000691596,0.000624101,0.0416427,2.38736,-2.07444
1.77149,1,0.000700145,0.000613507,0.109892,2.69376,-1.82982
1.46365,-1,-0.0252522,0.00840206,-0.0750637,1.28048,-1.73505
