isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.00072464,0.000612162,0.0419897,1.73336e-05,1.15484e-05,1.46401e-05,102.782,123.5
1,0,0.000736847,0.000594918,-0.0455057,2.57285e-05,2.33827e-05,2.7096e-05,87.9731,88.6686
1,0,0.0006663,0.000567073,0.0179999,3.09151e-05,3.00307e-05,4.04122e-05,38.9955,58.999
1,0,0.000675705,0.000704709,-0.0668064,3.0152e-05,2.49108e-05,3.19537e-05,49.0002,62.4845
1,0,0.000726009,0.000624456,-0.021752,4.54464e-05,3.34466e-05,5.2111e-05,21.4991,37.7604
1,0,0.000714394,0.000621257,-0.0130032,4.64633e-05,4.16364e-05,4.14625e-05,20.0264,24.7437
1,0,0.000645098,0.000627273,-0.022342,3.79033e-05,3.98238e-05,5.37313e-05,21.6471,43.3536
1,0,0.000707468,0.000645211,0.0323832,5.7253e-05,3.41709e-05,4.44283e-05,22.833,21.3848
1,0,0.000696325,0.000683194,0.00708696,4.03545e-05,3.88426e-05,4.50161e-05,40.7546,46.9854
1,0,0.000644121,0.000638179,0.0510398,4.01838e-05,4.28177e-05,4.46129e-05,32.428,35.2205
1,0,0.000685907,0.000620705,0.0157648,5.32012e-05,4.6563e-05,8.90705e-05,23.0809,32.9592
1,0,0.000687391,0.000610279,0.10983,4.18882e-05,4.67522e-05,6.52388e-05,32.4353,39.3418
1,0,0.000737852,0.000578231,-0.0806584,6.57086e-05,6.84109e-05,8.25303e-05,7.26566,14.5658
1,0,0.000684299,0.000594989,-0.00368095,5.8132e-05,7.33476e-05,6.46268e-05,17.5386,19.8797
1,0,0.000686107,0.000599394,-0.0265074,7.3103e-05,5.58363e-05,6.90008e-05,2.48531,8.77516
1,0,0.000658154,0.000633226,0.0171329,6.38145e-05,9.49332e-05,5.95491e-05,2.43155,6.79254
1,0,0.000725672,0.000599544,0.0690453,8.62821e-05,0.00010664,0.000108996,17.7697,18.4623
1,0,0.000801662,0.000538651,-0.0285282,9.63505e-05,0.00010611,0.000121737,7.49264,10.5862
1,0,0.000656311,0.000868723,-0.0357589,0.000948213,0.000382471,0.00122511,0.102194,0.940207
