pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
1.48162,-1,0.000765997,0.000684173,-0.0135563,2.54576,-2.14653,0
3.95399,1,0.000748496,0.000600719,-0.0281295,1.50401,-1.67126,0
