isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000716883,0.000623262,-0.0281425,2.07301e-05,2.09827e-05,2.81495e-05,61.4738,87.28
1,0,0.000665025,0.000620768,0.0141724,4.28627e-05,5.22254e-05,5.65712e-05,20.4432,30.293
1,0,0.000704823,0.000631308,0.0105578,3.04212e-05,2.99412e-05,3.84e-05,22.5486,38.7449
1,0,0.00070303,0.000577426,-0.0609239,3.29119e-05,3.11068e-05,3.41909e-05,37.3654,53.6589
1,0,0.000683226,0.000543809,0.0865085,3.28277e-05,4.37172e-05,3.46141e-05,30.7119,45.0666
1,0,0.00073092,0.000610469,-0.0124491,3.47735e-05,4.07853e-05,4.99596e-05,32.7424,36.744
1,0,0.000734385,0.000632729,-0.086365,3.89823e-05,3.30853e-05,4.58856e-05,61.6752,72.3804
1,0,0.000665781,0.000589338,-0.0742289,3.46466e-05,4.17668e-05,4.07808e-05,22.9804,31.6239
1,0,0.000921754,0.000580884,0.0219561,6.49745e-05,3.84723e-05,4.95471e-05,11.9414,10.4128
1,0,0.000677115,0.000583655,-0.0204551,3.56483e-05,5.8359e-05,4.87412e-05,13.4783,18.2573
1,0,0.00055494,0.000677502,-0.0044045,4.40986e-05,5.85064e-05,5.46617e-05,15.2283,17.9956
1,0,0.000800569,0.000589214,0.0551637,4.82405e-05,5.19769e-05,8.23493e-05,14.6001,22.0898
1,0,0.000718665,0.000428923,-0.0704204,7.66115e-05,6.74459e-05,8.02118e-05,16.7997,15.302
1,0,0.000678583,0.000609448,-0.0261769,7.13668e-05,4.92281e-05,6.77143e-05,25.302,33.8224
1,0,0.000693406,0.000581566,0.0529997,5.51912e-05,5.85676e-05,6.98943e-05,13.2462,21.4767
1,0,0.000688794,0.000660203,0.0150182,6.04424e-05,6.63325e-05,7.54315e-05,17.1814,24.9227
1,0,0.000740042,0.000631966,0.046922,9.72854e-05,8.35374e-05,0.000124976,7.87792,10.4808
1,0,0.000758547,0.000594079,-0.06692,8.1541e-05,5.96852e-05,8.21823e-05,16.5329,19.9698
1,0,0.000704761,0.000662099,0.0511107,7.58119e-05,6.39774e-05,8.10378e-05,7.36624,8.59559
1,0,0.000692604,0.000651578,-0.0137295,9.35552e-05,8.92889e-05,9.71667e-05,14.8426,13.6341
1,0,0.000677421,0.000687528,-0.0164569,7.13686e-05,8.42923e-05,6.82362e-05,6.15158,8.58436
1,0,0.000553359,0.000482517,0.0519885,6.3105e-05,0.000103261,8.58804e-05,9.20767,10.0534
1,0,0.00049508,0.00047202,0.0313497,8.5542e-05,9.67654e-05,0.00011382,6.94473,8.49983
1,0,0.000628893,0.000557645,-0.0175294,0.000111056,0.000103864,0.000163337,8.00388,10.5353
1,0,0.000738855,0.000591819,0.00556811,0.000118043,9.07777e-05,0.000120635,17.6517,15.3907
1,0,0.000714269,0.000558364,0.0447058,0.000103045,9.57713e-05,0.000148355,9.50548,12.5555
1,0,0.000743116,0.000352843,-0.065509,9.2146e-05,0.000116628,9.87161e-05,8.50264,9.95871
1,0,0.000657236,0.000581049,0.0503448,9.95598e-05,9.08153e-05,0.00010016,12.5129,12.2725
1,0,0.000756071,0.000898974,-0.0340861,0.000154959,0.000157509,0.000432381,10.9486,7.92346
1,0,0.000800479,0.000907352,-0.0413815,0.000192635,0.000311203,0.000246229,7.04556,6.57927
1,0,0.000623777,0.000840612,0.00732232,0.000117359,0.000146482,0.000133467,4.76302,6.70181
