pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,pt,phi,eta,charge,chi2,ndof
0.000699861,0.000661292,-0.00951101,-0.945849,-0.120735,0.301319,2.18345,-3.01463,0.310969,1,7.44971,15
0.00066824,0.000711667,0.108099,-0.64804,-0.315347,0.693254,0.815618,-2.68871,0.854193,-1,5.39261,15
0.000797435,0.000478984,-0.0377373,-0.307583,-0.209127,0.928256,1.20847,-2.54448,1.64563,-1,69.9104,49
0.000564592,0.000714232,-0.0377098,-0.568478,-0.818536,-0.0826507,0.981243,-2.17783,-0.0828397,-1,8.56876,11
0.000554946,0.000668442,-0.0206616,-0.267896,-0.786104,0.557021,1.4303,-1.89924,0.628503,1,8.61949,12
0.000736935,0.000607688,-0.0207409,-0.176806,-0.586682,0.790281,3.00828,-1.86351,1.07218,1,2.09849,7
0.000788241,0.000593421,-0.00651571,-0.174002,-0.611976,-0.771497,1.07144,-1.84781,-1.02402,-1,11.6462,13
0.000604943,0.000638685,-0.0206614,-0.136929,-0.643015,0.753513,1.93968,-1.78061,0.981034,1,9.32583,13
0.000735649,0.000610583,-0.0207275,-0.139813,-0.632502,0.761836,5.60475,-1.78835,1.00057,-1,44.3921,15
0.000681594,0.000622659,-0.0209261,-0.153404,-0.678439,0.718462,2.03942,-1.79317,0.904458,-1,11.3089,7
0.000723528,0.000611822,0.0331722,-0.218795,-0.937503,-0.270586,0.770673,-1.80007,-0.277496,-1,15.5103,14
0.000663411,0.000624078,-0.0207616,-0.0960677,-0.59861,0.795259,6.73687,-1.72992,1.08558,1,9.73258,13
0.00072209,0.000614538,-0.0208,-0.0981539,-0.587622,0.80316,12.721,-1.7363,1.10745,-1,17.656,15
0.00063985,0.000628002,-0.0208118,-0.0967778,-0.595096,0.797807,26.276,-1.73201,1.09255,-1,9.5413,15
0.000715929,0.000615908,-0.0208335,-0.083511,-0.606919,0.790364,4.224,-1.70754,1.0724,1,11.3335,6
0.000787635,0.000606377,-0.0208087,-0.0813512,-0.609675,0.788466,7.28275,-1.70345,1.06736,1,13.652,10
0.000713599,0.000616272,-0.0207942,-0.0780868,-0.588421,0.804775,21.8403,-1.70273,1.11202,1,8.33418,15
0.000673163,0.000621641,-0.0207252,-0.0846165,-0.637606,0.765702,7.06961,-1.70274,1.00985,-1,15.3583,19
0.000665989,0.000622892,-0.0207964,-0.0820046,-0.58415,0.807492,2.13281,-1.71027,1.11978,-1,14.5462,19
0.000694906,0.000618554,-0.0206508,-0.0716938,-0.639548,0.765401,7.87222,-1.68243,1.00913,1,16.5507,15
0.000677876,0.000620164,-0.0204623,-0.0587032,-0.581297,0.811571,3.08635,-1.67144,1.13162,1,4.51998,5
0.000408939,0.000651258,-0.0197758,-0.0664583,-0.581677,0.810701,4.64807,-1.68456,1.12907,-1,10.2923,11
0.000739285,0.000618397,-0.0206679,0.0161239,-0.612882,0.79001,2.81644,-1.54449,1.07146,1,7.31752,12
0.000859476,0.000619189,-0.0206994,0.00670743,-0.603872,0.797053,1.19542,-1.55969,1.09048,-1,15.9381,17
0.000978589,0.000626104,-0.020837,0.0122798,-0.38816,0.92151,0.872661,-1.53917,1.59895,-1,31.4692,31
0.000767295,0.000626904,0.0293079,0.186541,-0.927647,0.323532,1.062,-1.37235,0.335587,1,3.3348,11
0.000723042,0.000617659,0.033236,0.185945,-0.95835,-0.216769,0.767667,-1.37915,-0.220263,-1,14.3131,13
0.000676017,0.00060309,-0.0207731,0.278201,-0.548845,0.788272,1.81383,-1.10166,1.06685,-1,3.99939,5
0.000695409,0.000604566,0.0293731,0.545466,-0.709072,-0.44686,1.64579,-0.915077,-0.48077,1,9.59581,15
0.000752644,0.000648626,0.0802343,0.680061,-0.732951,-0.017338,2.17411,-0.822811,-0.0173398,1,9.64212,14
0.000757893,0.000688082,-0.0153581,0.415266,-0.310369,-0.855117,2.22192,-0.641833,-1.27489,1,4.11404,9
0.000721688,0.000643659,0.0329493,0.242102,-0.102195,-0.964854,0.920526,-0.399425,-2.01183,-1,32.9575,41
0.000730049,0.000711294,-0.0377004,0.557264,-0.163247,0.81413,1.0451,-0.284971,1.13916,1,0.0524002,1
0.000711263,0.000622891,0.0332656,0.653181,-0.134416,0.745175,1.08574,-0.202953,0.962017,1,15.4477,14
0.000715698,0.000628224,0.0801731,0.771664,-0.0764879,-0.631414,1.59915,-0.0987979,-0.743764,1,3.77548,6
0.000723672,0.000522933,-0.00936622,0.734292,0.141611,0.663899,0.817838,0.190515,0.799754,1,13.4566,7
0.00069959,0.000662296,0.0334081,0.814709,0.173773,-0.55322,1.57669,0.210146,-0.62301,-1,18.4974,15
0.000798115,0.000399896,0.00318344,0.245999,0.10373,0.963704,0.933894,0.399044,1.99543,1,1.70751,5
0.000750282,0.000542878,0.0801032,0.714421,0.368159,-0.595031,1.2876,0.475832,-0.685419,-1,7.39711,16
0.000751267,0.000564833,0.0800171,0.656353,0.50592,0.559683,1.69344,0.656684,0.632372,1,1.80558,3
0.000676142,0.00064979,-0.00957401,0.243996,0.218578,-0.944823,1.78907,0.730505,-1.78119,-1,26.2405,35
0.000715454,0.000608422,-0.0206962,0.579182,0.703998,-0.411017,106.546,0.882364,-0.436834,-1,12.7848,15
0.000717351,0.000607084,-0.0206691,0.571274,0.709216,-0.413109,26.8939,0.89271,-0.439355,-1,31.2175,17
0.00073051,0.000596766,-0.0207423,0.571447,0.719175,-0.395266,27.576,0.899365,-0.418026,-1,19.2758,12
0.000714561,0.000609577,-0.0207111,0.563292,0.721039,-0.403491,8.52724,0.90761,-0.427812,1,10.9221,13
0.000694032,0.000621998,0.0333561,0.22302,0.502147,-0.83553,1.16966,1.15283,-1.20618,1,2.12938,3
0.000698779,0.000619875,-0.0207016,0.37973,0.899442,-0.216353,1.72413,1.17131,-0.219827,1,4.89823,10
0.000603397,0.000660104,0.033642,0.177786,0.419591,-0.890133,0.74026,1.17002,-1.42256,-1,9.15138,11
0.000708014,0.00061541,0.0293919,0.137116,0.980145,-0.143228,0.761232,1.43181,-0.14422,1,1.64269,3
0.000525257,0.000632167,-0.00893493,0.0243068,0.289296,-0.956931,0.902866,1.48697,-1.90816,1,34.1134,33
0.000685476,0.000618223,0.0332281,0.0962601,0.735098,0.671092,1.50267,1.44059,0.812727,-1,24.5404,15
0.000584458,0.000578112,0.0801543,-0.10433,0.388205,-0.915648,1.72085,1.83334,-1.56141,1,38.8621,31
0.000801384,0.00065896,-0.0153078,-0.240152,0.555244,0.796261,1.22885,1.97902,1.08831,-1,11.7918,17
0.000693017,0.000612003,-0.0207713,-0.167143,0.347535,-0.92265,23.9915,2.01908,-1.60656,1,33.6184,41
0.000773338,0.000644753,0.033282,-0.266308,0.571269,0.776358,2.55571,2.00702,1.03614,-1,8.46536,15
0.000693095,0.000611506,-0.0208387,-0.176663,0.334233,-0.925785,6.07918,2.05703,-1.62806,1,35.1535,33
0.000694777,0.000612231,-0.0207518,-0.182138,0.334333,-0.924687,7.68141,2.06962,-1.62044,1,59.5177,45
0.000739791,0.000637009,-0.0208982,-0.188575,0.341698,-0.920696,8.15621,2.07508,-1.59358,1,43.4365,43
0.000662998,0.000595001,-0.0207991,-0.178523,0.328741,-0.927394,7.53651,2.06829,-1.63944,-1,40.0374,39
0.00070717,0.000619025,-0.0206548,-0.200873,0.355385,-0.912881,8.65232,2.08525,-1.54454,-1,29.6663,27
0.000727614,0.000631464,-0.0207911,-0.198006,0.328426,-0.923542,15.7591,2.11334,-1.61259,1,48.6879,35
0.000663378,0.000578403,0.0798339,-0.536012,0.787476,0.304258,0.931307,2.16843,0.314205,1,10.7462,14
0.000689251,0.000607823,-0.0207604,-0.218878,0.343647,-0.913236,6.00111,2.13793,-1.54668,-1,3.85608,7
0.00069802,0.000613111,-0.0207232,-0.220772,0.323528,-0.920103,4.92313,2.16961,-1.5897,-1,29.8269,39
0.000882808,0.000742458,0.0333358,-0.260632,0.354296,0.898079,1.51131,2.20504,1.4622,-1,28.2055,31
0.000721834,0.000690537,-0.00950873,-0.614138,0.136261,-0.777347,1.03957,2.92326,-1.03863,-1,7.26513,18
0.000596229,0.000623286,-0.0208131,-0.0137086,-0.257748,0.966115,1.56771,-1.62393,2.03042,1,10.4409,21
0.000689184,0.000613764,0.0801863,-0.0103635,-0.320224,0.947285,1.10455,-1.60315,1.80465,1,35.6402,43
0.000767795,0.000616373,0.00279449,-0.00015079,-0.264828,0.964296,0.956651,-1.57137,2.00381,1,14.6908,9
0.000747198,0.000645818,0.0338722,-0.135683,0.165284,0.976868,1.03697,2.25816,2.22403,-1,16.667,29
0.000709778,0.000740779,0.0806056,-0.334481,-0.0116748,0.94233,0.836483,-3.1067,1.75845,1,23.3784,37
0.000744725,0.000611727,-0.0206972,-0.0845583,-0.592072,0.801437,9.33086,-1.71265,1.10262,1,20.1379,13
0.000628949,0.000652325,-0.0208824,-0.261027,-0.565775,0.782153,2.66372,-2.00306,1.05089,-1,9.30907,10
0.000333174,0.000664664,-0.0206134,-0.0714899,-0.563213,0.823213,9.03929,-1.69705,1.16671,1,18.5131,16
0.000693626,0.000626577,-0.0206588,0.591584,0.703772,-0.393361,10.269,0.87179,-0.41577,1,20.0287,14
0.000703716,0.000618085,-0.0207066,0.581278,0.700484,-0.414051,19.3072,0.878132,-0.440491,1,9.54809,6
0.000653244,0.000567524,-0.0209345,-0.290846,0.297774,-0.909252,1.02088,2.34442,-1.52319,1,0.0891121,1
0.000551803,0.000575885,-0.0208419,0.102906,-0.377185,0.920403,0.846879,-1.30445,1.59166,-1,34.5592,41
0.000775104,0.000603662,0.080271,0.0423033,0.278244,-0.959578,2.02728,1.41992,-1.94056,1,27.0658,33
0.000559614,0.000578567,0.0796777,-0.0319822,0.14326,-0.989168,2.07305,1.79044,-2.60649,-1,3.73996,3
0.000703347,0.000521096,0.0332322,0.412846,-0.0277103,0.910379,1.19417,-0.0670198,1.52974,1,13.0942,25
