isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000704779,0.000590623,-0.0207031,4.699e-06,6.73284e-06,9.65423e-06,110.039,106.356
1,0,0.000765927,0.000672723,0.0333064,2.65508e-05,3.06508e-05,3.84156e-05,38.671,55.6029
1,0,0.000718707,0.000631585,0.0801401,3.20727e-05,2.97275e-05,3.88927e-05,61.0749,71.483
1,0,0.000711263,0.000663581,-0.01531,4.15812e-05,5.0064e-05,7.39855e-05,31.7376,36.7878
1,0,0.000656413,0.000649634,-0.00948217,5.33501e-05,4.13106e-05,6.00956e-05,15.1253,25.4292
1,0,0.00075781,0.000537101,0.0293479,7.86297e-05,0.000104544,6.85293e-05,4.38811,8.73493
1,0,0.000632235,0.000620712,-0.0376553,7.81953e-05,8.86052e-05,9.10175e-05,4.62798,6.66725
1,0,0.000710403,0.000560614,0.00317006,8.43114e-05,0.000102424,0.000107714,17.77,25.4154
1,0,0.000757564,0.000503163,-0.00654952,8.65148e-05,9.64517e-05,0.000113923,5.42612,14.6053
1,0,0.000831656,0.000834557,0.107911,0.000391793,0.000216823,0.000438266,2.60483,2.9806
1,0,0.000444469,0.000672978,-0.0584438,0.000352515,0.000163647,0.000179973,0.614735,0.924159
