detid,fraction,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
838874168,1,0.899762,0.928521,-0.621349,0.905845,0.934229,-0.60039,0.920541,0.917934,-0.60039,0.914348,0.912348,-0.621349,1.05506,1.07343,-0.709719,1.06211,1.08005,-0.685425,1.07924,1.06106,-0.685425,1.07206,1.05458,-0.709719
838873656,1,0.899763,0.92852,-0.589926,0.905612,0.933979,-0.568831,0.920289,0.917706,-0.56883,0.914349,0.912348,-0.589926,1.05598,1.07443,-0.67498,1.0628,1.0808,-0.650384,1.07999,1.06174,-0.650384,1.07306,1.05549,-0.67498
838874680,1,0.899762,0.92852,-0.646196,0.906086,0.934446,-0.62537,0.920783,0.918152,-0.62537,0.914348,0.912348,-0.646196,1.05402,1.0725,-0.737862,1.06135,1.07937,-0.713722,1.07848,1.06037,-0.713722,1.07102,1.05365,-0.737862
838875192,1,0.899762,0.928521,-0.671209,0.906326,0.934663,-0.65052,0.921023,0.918368,-0.65052,0.914348,0.912348,-0.671209,1.05294,1.07152,-0.766148,1.06055,1.07864,-0.742167,1.07767,1.05965,-0.742167,1.06994,1.05267,-0.766148
838873144,1,0.899763,0.92852,-0.565387,0.905357,0.933749,-0.544164,0.920034,0.917475,-0.544164,0.914349,0.912348,-0.565387,1.05698,1.07534,-0.646959,1.0635,1.08144,-0.622215,1.0807,1.06237,-0.622215,1.07407,1.0564,-0.646959
838874169,1,0.882578,0.94301,-0.621348,0.888572,0.948809,-0.60039,0.903828,0.933037,-0.60039,0.897719,0.927358,-0.621349,1.03522,1.09067,-0.709718,1.04217,1.09739,-0.685425,1.05995,1.07901,-0.685425,1.05287,1.07242,-0.709718
838873657,1,0.882577,0.943011,-0.589926,0.888327,0.948573,-0.56883,0.903563,0.932822,-0.56883,0.897718,0.927358,-0.589926,1.03619,1.09161,-0.67498,1.0429,1.09809,-0.650384,1.06075,1.07964,-0.650384,1.05393,1.07327,-0.67498
838874681,1,0.882578,0.94301,-0.646196,0.888806,0.949035,-0.62537,0.904062,0.933263,-0.62537,0.897719,0.927358,-0.646196,1.03422,1.08969,-0.737862,1.04143,1.09668,-0.713722,1.05922,1.07829,-0.713722,1.05186,1.07145,-0.737862
838875193,1,0.882578,0.94301,-0.671209,0.889038,0.949259,-0.65052,0.904294,0.933488,-0.65052,0.897719,0.927357,-0.671209,1.03317,1.08868,-0.766148,1.04066,1.09593,-0.742167,1.05844,1.07755,-0.742167,1.05082,1.07044,-0.766148
838873145,1,0.882577,0.943011,-0.565387,0.88808,0.948334,-0.544164,0.903316,0.932583,-0.544164,0.897718,0.927358,-0.565387,1.03717,1.09255,-0.646959,1.04358,1.09876,-0.622215,1.06143,1.08031,-0.622215,1.0549,1.07421,-0.646959
838874170,1,0.867141,0.958968,-0.621348,0.873021,0.964885,-0.60039,0.888277,0.949113,-0.60039,0.882283,0.943315,-0.621349,1.01728,1.10922,-0.709718,1.02409,1.11608,-0.685425,1.04188,1.09769,-0.685425,1.03493,1.09097,-0.709719
838873658,1,0.867142,0.958967,-0.589926,0.872797,0.964628,-0.568831,0.888033,0.948877,-0.56883,0.882283,0.943315,-0.589926,1.01816,1.11025,-0.67498,1.02476,1.11685,-0.650384,1.04261,1.0984,-0.650384,1.0359,1.09191,-0.67498
838874682,1,0.867141,0.958968,-0.646196,0.873254,0.965111,-0.62537,0.888511,0.94934,-0.62537,0.882283,0.943315,-0.646197,1.01627,1.10824,-0.737862,1.02336,1.11536,-0.713722,1.04114,1.09698,-0.713722,1.03392,1.09,-0.737862
838875194,1,0.867141,0.958968,-0.671209,0.873487,0.965336,-0.65052,0.888743,0.949564,-0.65052,0.882283,0.943315,-0.671209,1.01523,1.10723,-0.766148,1.02258,1.11461,-0.742167,1.04037,1.09623,-0.742167,1.03288,1.08899,-0.766148
838873146,1,0.867142,0.958967,-0.565387,0.87255,0.964389,-0.544164,0.887786,0.948638,-0.544164,0.882283,0.943315,-0.565387,1.01914,1.11119,-0.646959,1.02544,1.11751,-0.622215,1.04329,1.09906,-0.622215,1.03687,1.09285,-0.646959
838874171,1,0.849461,0.972849,-0.621349,0.855249,0.978853,-0.60039,0.871047,0.963624,-0.60039,0.86514,0.957734,-0.621348,0.996856,1.12575,-0.709718,1.00357,1.13271,-0.685425,1.02198,1.11496,-0.685425,1.01513,1.10813,-0.709718
838873659,1,0.84946,0.97285,-0.589926,0.855012,0.978609,-0.568831,0.87079,0.9634,-0.56883,0.865139,0.957735,-0.589926,0.997794,1.12672,-0.67498,1.00427,1.13344,-0.650384,1.02275,1.11562,-0.650384,1.01616,1.10902,-0.67498
838874683,1,0.849461,0.972849,-0.646197,0.855475,0.979087,-0.62537,0.871272,0.963858,-0.62537,0.86514,0.957735,-0.646196,0.995884,1.12474,-0.737862,1.00285,1.13197,-0.713722,1.02127,1.11422,-0.713722,1.01416,1.10712,-0.737862
838875195,1,0.849461,0.972849,-0.671209,0.855699,0.97932,-0.65052,0.871497,0.964091,-0.65052,0.86514,0.957734,-0.671209,0.994876,1.12369,-0.766148,1.00211,1.13119,-0.742167,1.02052,1.11344,-0.742167,1.01315,1.10608,-0.766148
838873147,1,0.84946,0.97285,-0.565387,0.854774,0.978362,-0.544164,0.870551,0.963152,-0.544164,0.865139,0.957735,-0.565387,0.998733,1.1277,-0.646959,1.00493,1.13412,-0.622215,1.02341,1.11631,-0.622215,1.0171,1.10999,-0.646959
838874172,1,0.833477,0.988258,-0.621349,0.839146,0.994377,-0.60039,0.854944,0.979147,-0.60039,0.849156,0.973143,-0.621349,0.978276,1.14366,-0.709718,0.984847,1.15075,-0.685425,1.00326,1.133,-0.685425,0.996551,1.12604,-0.709718
838873660,1,0.833477,0.988257,-0.589926,0.838931,0.994112,-0.568831,0.854708,0.978902,-0.56883,0.849156,0.973143,-0.589926,0.979124,1.14472,-0.67498,0.985483,1.15155,-0.650384,1.00396,1.13373,-0.650384,0.99749,1.12702,-0.67498
838874684,1,0.833477,0.988258,-0.646197,0.839371,0.994611,-0.62537,0.855169,0.979382,-0.62537,0.849156,0.973143,-0.646196,0.977304,1.14265,-0.737862,0.984136,1.15001,-0.713722,1.00255,1.13226,-0.713722,0.995579,1.12503,-0.737862
838875196,1,0.833477,0.988258,-0.671209,0.839596,0.994843,-0.65052,0.855394,0.979614,-0.65052,0.849156,0.973143,-0.671209,0.976296,1.1416,-0.766148,0.983388,1.14924,-0.742167,1.0018,1.13149,-0.742167,0.99457,1.12399,-0.766148
838873148,1,0.833477,0.988257,-0.565387,0.838692,0.993864,-0.544164,0.85447,0.978655,-0.544164,0.849156,0.973143,-0.565387,0.980063,1.14569,-0.646959,0.986144,1.15223,-0.622215,1.00462,1.13442,-0.622215,0.998429,1.12799,-0.646959
838874173,1,0.811437,1.00478,-0.621349,0.817014,1.01098,-0.60039,0.83333,0.99631,-0.60039,0.82763,0.990219,-0.621349,0.953444,1.1627,-0.709718,0.959908,1.16989,-0.685425,0.978925,1.15278,-0.685425,0.972319,1.14572,-0.709718
838873661,1,0.811436,1.00478,-0.589926,0.816786,1.01073,-0.568831,0.833081,0.996077,-0.56883,0.82763,0.990219,-0.589926,0.954348,1.1637,-0.67498,0.960584,1.17064,-0.650384,0.979672,1.15347,-0.650384,0.973317,1.14665,-0.67498
838874685,1,0.811437,1.00478,-0.646197,0.817231,1.01122,-0.62537,0.833547,0.996551,-0.62537,0.82763,0.990219,-0.646196,0.952507,1.16166,-0.737862,0.959223,1.16912,-0.713722,0.97824,1.15202,-0.713722,0.971382,1.14468,-0.737862
838875197,1,0.811437,1.00478,-0.671209,0.817447,1.01146,-0.65052,0.833763,0.996792,-0.65052,0.82763,0.990219,-0.671209,0.951536,1.16058,-0.766148,0.958502,1.16832,-0.742167,0.977519,1.15122,-0.742167,0.97041,1.1436,-0.766148
838873149,1,0.811436,1.00478,-0.565387,0.816556,1.01047,-0.544164,0.832851,0.995821,-0.544164,0.82763,0.990219,-0.565387,0.955252,1.16471,-0.646959,0.961221,1.17135,-0.622215,0.980309,1.15418,-0.622215,0.974221,1.14765,-0.646959
838874174,1,0.794929,1.01963,-0.621348,0.800382,1.02594,-0.60039,0.816698,1.01127,-0.60039,0.811122,1.00506,-0.621349,0.934254,1.17995,-0.709718,0.940575,1.18727,-0.685425,0.959593,1.17017,-0.685425,0.953129,1.16298,-0.709719
838873662,1,0.794929,1.01963,-0.589926,0.800177,1.02567,-0.56883,0.816472,1.01101,-0.56883,0.811123,1.00506,-0.589926,0.935065,1.18104,-0.67498,0.941183,1.18809,-0.650384,0.96027,1.17092,-0.650384,0.954034,1.16399,-0.67498
838874686,1,0.794929,1.01963,-0.646197,0.8006,1.02618,-0.62537,0.816916,1.01151,-0.62537,0.811122,1.00506,-0.646196,0.933317,1.17891,-0.737862,0.93989,1.18651,-0.713722,0.958908,1.16941,-0.713722,0.952192,1.16194,-0.737862
838875198,1,0.794929,1.01963,-0.671209,0.800816,1.02642,-0.65052,0.817132,1.01175,-0.65052,0.811122,1.00506,-0.671209,0.932346,1.17783,-0.766148,0.93917,1.18571,-0.742167,0.958187,1.16861,-0.742167,0.95122,1.16086,-0.766148
838873150,1,0.794929,1.01963,-0.565387,0.799947,1.02541,-0.544164,0.816242,1.01076,-0.544164,0.811123,1.00506,-0.565387,0.93597,1.18205,-0.646959,0.94182,1.18879,-0.622215,0.960907,1.17163,-0.622215,0.954938,1.16499,-0.646959
838874175,1,0.776325,1.03224,-0.621349,0.781682,1.03864,-0.60039,0.798501,1.02454,-0.60039,0.793017,1.01826,-0.621348,0.91273,1.19502,-0.709719,0.918939,1.20243,-0.685425,0.938542,1.18601,-0.685425,0.932186,1.17872,-0.709718
838873663,1,0.776325,1.03224,-0.589926,0.781463,1.03838,-0.568831,0.79826,1.0243,-0.56883,0.793017,1.01826,-0.589926,0.913598,1.19606,-0.67498,0.919589,1.20321,-0.650384,0.939264,1.18672,-0.650384,0.933151,1.17968,-0.67498
838874687,1,0.776325,1.03224,-0.646197,0.781891,1.03889,-0.62537,0.798709,1.02479,-0.62537,0.793018,1.01826,-0.646196,0.91183,1.19395,-0.737862,0.918281,1.20165,-0.713722,0.937884,1.18522,-0.713722,0.931286,1.17765,-0.737862
838875199,1,0.776325,1.03224,-0.671209,0.782098,1.03913,-0.65052,0.798917,1.02504,-0.65052,0.793017,1.01826,-0.671209,0.910897,1.19284,-0.766148,0.917589,1.20082,-0.742167,0.937191,1.18439,-0.742167,0.930353,1.17653,-0.766148
838873151,1,0.776325,1.03224,-0.565387,0.781242,1.03811,-0.544164,0.798039,1.02404,-0.544164,0.793017,1.01826,-0.565387,0.914467,1.1971,-0.646959,0.920201,1.20394,-0.622215,0.939876,1.18745,-0.622215,0.93402,1.18071,-0.646959
838874176,1,0.759308,1.0465,-0.621349,0.764538,1.053,-0.60039,0.781357,1.03891,-0.60039,0.776,1.03252,-0.621349,0.89295,1.2116,-0.709718,0.899011,1.21913,-0.685425,0.918614,1.20271,-0.685425,0.912405,1.1953,-0.709718
838873664,1,0.759309,1.0465,-0.589926,0.764342,1.05272,-0.568831,0.781139,1.03865,-0.56883,0.776001,1.03252,-0.589926,0.893722,1.21272,-0.67498,0.89959,1.21997,-0.650384,0.919265,1.20348,-0.650384,0.913275,1.19633,-0.67498
838874688,1,0.759308,1.0465,-0.646197,0.764747,1.05325,-0.62537,0.781566,1.03916,-0.62537,0.776,1.03252,-0.646196,0.892049,1.21053,-0.737862,0.898354,1.21835,-0.713722,0.917956,1.20192,-0.713722,0.911505,1.19422,-0.737862
838875200,1,0.759308,1.0465,-0.671209,0.764955,1.0535,-0.65052,0.781773,1.03941,-0.65052,0.776,1.03252,-0.671209,0.891116,1.20941,-0.766148,0.897661,1.21752,-0.742167,0.917264,1.20109,-0.742167,0.910572,1.19311,-0.766148
838873152,1,0.759309,1.0465,-0.565387,0.764122,1.05246,-0.544164,0.780919,1.03838,-0.544164,0.776001,1.03252,-0.565387,0.894591,1.21375,-0.646959,0.900202,1.2207,-0.622215,0.919877,1.20421,-0.622215,0.914144,1.19737,-0.646959
838874177,1,0.740276,1.05846,-0.621348,0.745406,1.06504,-0.60039,0.762707,1.05154,-0.60039,0.757446,1.04507,-0.621349,0.870912,1.22591,-0.709718,0.876859,1.23353,-0.685425,0.897023,1.2178,-0.685425,0.890926,1.21029,-0.709718
