energy,et,eta,phi,pos_x,pos_y,pos_z,hadronicOverEm,hadronicDepth1OverEcal,hadronicDepth2OverEcal,e1x5,e2x5,e3x3,e5x5,maxEnergyXtal,sigmaEtaEta,sigmaIetaIeta,r1x5,r2x5,r9,ecalRecHitSumEtConeDR04,hcalTowerSumEtConeDR04,hcalDepth1TowerSumEtConeDR04,hcalDepth2TowerSumEtConeDR04,trkSumPtSolidConeConeDR04,trkSumPtHollowConeDR04,nTrkSolidConeDR04,nTrkHollowConeDR04,ecalRecHitSumEtDR03,hcalTowerSumEtDR03,hcalDepth1TowerSumEtDR03,hcalDepth2TowerSumEtDR03,trkSumPtSolidConeDR03,trkSumPtHollowConeDR03,nTrkSolidConeDR03,nTrkHollowConeDR03
43.773,33.864,-0.747475,2.53881,0.000702242,0.000611749,-0.0323211,0.0348416,0.0348416,0,18.4387,20.3054,20.5066,23.22,10.1738,0.0151512,0.0141237,0.794087,0.874477,0.469828,4.95514,1.16199,1.16199,0,18.431,18.431,1,1,4.39601,0.541363,0.541363,0,18.431,18.431,1,1
16.4183,16.1839,-0.170006,-1.02248,0.000702242,0.000611749,-0.0323211,0.182425,0.182425,0,9.68232,10.8069,11.0161,11.4956,8.25466,0.0105307,0.0103357,0.842263,0.940092,0.666353,15.1246,7.15047,7.15047,0,19.8742,19.8742,6,6,13.8496,7.15047,7.15047,0,19.4362,19.4362,5,5
11.9513,11.8858,-0.104962,-0.991219,0.000702242,0.000611749,-0.0323211,0.398822,0.398822,0,3.81897,4.69688,5.32156,13.2726,3.28997,0.0263072,0.0264938,0.287734,0.353878,0.442062,17.0589,5.34947,5.34947,0,7.00171,7.00171,4,4,15.7662,5.34947,5.34947,0,6.56377,6.56377,3,3
82.2104,30.6844,1.64187,-1.70983,0.000702242,0.000611749,-0.0323211,0,0,0,8.49769,18.6638,20.3413,28.7372,7.58517,0.0153388,0.0315931,0.295704,0.649463,0.281436,1.06097,0.740431,0.740431,0,5.03859,5.03859,4,4,0.928138,0.740431,0.740431,0,3.39644,3.39644,2,2
