isValid,isFake,pos,xError,yError,zError,chi2,ndof
1,0,0.000697569,0.000613019,-0.0323207,6.51441e-06,9.45952e-06,9.47718e-06,64.3374,71.1623
1,0,0.000735094,0.000643025,0.0820895,1.33934e-05,2.45046e-05,1.89625e-05,52.6758,72.4968
1,0,0.000788162,0.000601595,0.0272084,2.44539e-05,2.04543e-05,3.03499e-05,27.7064,30.5806
1,0,0.000754862,0.000589346,-0.0254289,2.11413e-05,3.35515e-05,3.0275e-05,16.5088,43.9429
1,0,0.000682488,0.000662396,0.0367896,4.24687e-05,4.95444e-05,7.06204e-05,7.09269,18.5675
1,0,0.000686152,0.00063704,0.0280506,3.181e-05,3.25288e-05,3.29572e-05,41.5652,52.6888
1,0,0.000723961,0.000552084,0.0671222,3.27115e-05,3.13378e-05,3.37376e-05,52.0985,70.2173
1,0,0.000757025,0.000605115,0.0340492,4.1314e-05,4.37602e-05,7.75838e-05,24.1284,35.6002
1,0,0.000731843,0.000653451,-0.0884179,4.83792e-05,5.09809e-05,9.77866e-05,9.99149,20.397
1,0,0.000718266,0.000599739,-0.00154706,4.91152e-05,5.60671e-05,7.01094e-05,8.98897,18.488
1,0,0.000663594,0.000607347,-0.0022744,6.27855e-05,5.79795e-05,0.000120041,16.9968,14.761
1,0,0.000568524,0.000669496,-0.0748495,0.000139741,9.93956e-05,0.000108204,8.57233,9.90846
1,0,0.00078686,0.000628081,-0.075713,0.000238305,0.000151452,0.000132748,1.89261,2.85189
