isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000663662,0.000609053,0.0161756,5.04514e-05,5.54933e-05,8.9616e-05,27.2552,24.9371
1,0,0.000771967,0.000606374,-0.0385452,6.31011e-05,5.74972e-05,9.74973e-05,13.6508,26.2603
1,0,0.000712918,0.000660815,-0.0279314,6.08283e-05,5.35518e-05,0.000126829,16.8925,32.0835
1,0,0.000685795,0.00070444,-0.0072347,6.87358e-05,6.24548e-05,6.94381e-05,19.8906,25.9651
1,0,0.000789919,0.000770976,-0.0885647,0.000155822,6.57299e-05,0.000105736,6.48914,12.6308
1,0,0.000895069,0.000748511,0.0477349,0.000109476,9.25195e-05,0.000152463,4.49812,4.76308
1,0,0.000656983,0.000607978,0.0879868,0.000122234,8.20854e-05,8.80471e-05,9.26255,10.4306
1,0,0.000900347,0.000856174,0.0358825,9.80656e-05,9.53115e-05,0.000135457,8.25935,10.4478
1,0,0.000714832,0.000598177,-0.0652969,0.000124342,0.000107159,0.000114375,13.0831,11.4799
1,0,-7.12463e-05,0.000757905,-0.0162024,0.000636152,0.000135583,0.00190144,4.59464,4.74988
1,0,0.00075136,0.000280561,0.0120166,0.000232228,0.00021745,0.000886236,2.8578,4.80263
1,0,0.000531427,0.000719932,0.0257093,0.000159334,0.00027003,0.000192744,3.35147,4.79658
