isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000690897,0.00063548,-0.0860343,1.0499e-05,1.71672e-05,2.06252e-05,77.0064,85.242
1,0,0.000656522,0.0006616,-0.0253798,2.51625e-05,2.40022e-05,4.11121e-05,29.2873,47.3062
1,0,0.000733643,0.000602166,-0.0722621,3.33298e-05,2.83887e-05,4.27147e-05,68.6716,84.7851
1,0,0.000669206,0.00064716,-0.0158866,3.75699e-05,3.59318e-05,3.74339e-05,27.7278,31.3126
1,0,0.000656006,0.000580135,0.00574564,6.34583e-05,5.22381e-05,0.000121687,13.6788,17.9127
1,0,0.000839048,0.000566071,-0.0797929,6.00551e-05,6.10722e-05,6.7951e-05,45.0852,37.1042
1,0,0.00073525,0.000722891,0.00860859,4.76051e-05,6.13193e-05,5.91254e-05,18.2619,17.7617
1,0,0.000693956,0.000689507,0.0294737,7.63925e-05,7.18942e-05,0.000132759,25.9495,26.2736
1,0,0.00077374,0.000675839,0.0683289,8.15285e-05,7.95651e-05,0.000158419,8.468,12.5842
1,0,0.000776881,0.00072623,0.0471194,0.000134394,0.000124194,0.000167776,4.70982,5.92318
1,0,0.00155788,0.00107107,-0.00296557,0.000573987,0.00072942,0.00157163,0.859666,2.89346
