pt,eta,phi,charge,pos_x,pos_y,pos_z,particle_type,event_id
1.07243,-1.48483,-0.133902,-1.0,0.000697106,0.000460004,-0.0213034,track,644123290
1.60074,1.44541,0.581323,1.0,0.000644146,0.000743142,0.077651,track,644123290
1.12397,1.56732,0.700619,-1.0,0.000761564,0.000570492,-0.0480047,track,644123290
0.873545,0.0875656,0.701394,-1.0,0.000745689,0.000591323,-0.00463327,track,644123290
0.790389,0.678922,0.890034,1.0,0.000787334,0.000567106,-0.00477296,track,644123290
1.33936,-1.62489,0.831285,-1.0,0.000860374,0.000492977,-0.0285029,track,644123290
1.16122,-1.67854,0.835377,-1.0,0.000740525,0.000602525,-0.0280695,track,644123290
0.844864,-0.946761,0.860406,-1.0,0.000652948,0.000678863,-0.0280902,track,644123290
0.851107,0.117637,0.953537,1.0,0.000733031,0.000612159,-0.0280931,track,644123290
0.843068,-1.77286,0.953775,-1.0,0.000770026,0.000585892,-0.0288952,track,644123290
0.83065,-1.38834,1.05068,1.0,0.000582854,0.000700187,-0.0218602,track,644123290
1.18067,1.51764,1.25806,-1.0,0.00086719,0.000574365,-0.0240264,track,644123290
0.770786,-0.23666,1.30927,-1.0,0.000790891,0.00060097,0.0548536,track,644123290
1.31536,0.695125,1.40779,1.0,0.000715326,0.000622236,-0.0047685,track,644123290
4.22975,2.05906,1.38551,-1.0,0.000763997,0.000613802,-0.0221342,track,644123290
0.815003,-1.20422,1.39491,-1.0,0.000285747,0.000702218,-0.111309,track,644123290
1.16047,-1.38881,1.62294,-1.0,0.000703558,0.000621767,-0.0285584,track,644123290
1.18672,-0.629402,1.76798,1.0,0.000807768,0.000639988,-0.0221364,track,644123290
2.59026,-1.11308,1.74059,-1.0,0.000689407,0.000617184,-0.0221284,track,644123290
0.885918,-0.867384,1.75718,-1.0,0.000830961,0.000643367,-0.0222189,track,644123290
1.07279,-0.504738,1.88679,1.0,0.000729585,0.000625731,-0.0221075,track,644123290
1.11034,0.328471,1.93657,-1.0,0.000700107,0.000613712,-0.00484618,track,644123290
1.90098,1.0358,2.12031,1.0,0.000808713,0.000677237,-0.0220131,track,644123290
0.839626,0.677989,2.16317,1.0,0.000921094,0.000758321,-0.0221353,track,644123290
1.2796,-0.317445,2.29958,1.0,0.000742564,0.000644126,-0.0286898,track,644123290
0.999395,1.37413,2.35095,1.0,0.000673239,0.000577771,-0.0279595,track,644123290
1.25604,-0.895805,2.45874,1.0,0.000773252,0.000690009,-0.0288114,track,644123290
1.47538,-1.14988,2.45527,1.0,0.000678215,0.000572602,-0.0223517,track,644123290
2.88717,-1.92691,2.56195,1.0,0.000730615,0.000640203,-0.0225791,track,644123290
1.33807,-0.715402,2.68585,1.0,0.000697507,0.000578585,-0.0221358,track,644123290
2.93491,-1.48762,2.93313,1.0,0.000713102,0.000594885,-0.0223397,track,644123290
0.785202,1.26786,2.94253,-1.0,0.000761481,0.000833429,-0.022565,track,644123290
1.09854,-1.8113,2.96495,-1.0,0.000709899,0.000571559,-0.0217166,track,644123290
0.913878,-1.84964,3.03546,-1.0,0.000708892,0.000452011,0.0754621,track,644123290
2.1413,1.23583,3.11653,-1.0,0.000717937,0.000604239,-0.0286428,track,644123290
1.13598,2.15149,-0.86706,1.0,0.000922325,0.000783971,0.0740127,track,644123290
2.16827,2.1165,1.21446,1.0,0.00076736,0.000604222,-0.0221159,track,644123290
1.92825,2.19553,1.83052,-1.0,0.000458,0.000552932,-0.023598,track,644123290
1.41202,-0.487958,-2.15812,-1.0,0.000788532,0.000575895,-0.0219795,track,644123290
1.65068,0.308177,0.249245,-1.0,0.000696707,0.000709433,-0.022125,track,644123290
0.919008,-1.46401,2.71156,-1.0,0.000726206,0.000638163,-0.0221492,track,644123290
0.980557,-1.97106,2.37172,1.0,0.000119125,3.88211e-06,-0.0241371,track,644123290
1.52417,-1.3106,1.06673,-1.0,0.000761118,0.000598969,-0.0286436,track,644123290
1.15542,2.0528,-0.627727,-1.0,0.00042121,0.000213238,-0.0300449,track,644123290
1.10835,0.151154,0.145038,-1.0,0.000752768,0.000398463,-0.00561803,track,644123290
0.965513,0.1301,-2.45941,-1.0,-0.00016985,0.00171606,-0.0291545,track,644123290
0.879716,1.14197,-1.29679,-1.0,0.000982887,0.000699425,-0.0659121,track,644123290
1.8212,1.4359,0.608119,1.0,0.000612159,0.000775137,-0.0280759,track,644123290
0.852095,1.47755,1.81543,1.0,-0.000291542,0.000370204,-0.0273738,track,644123290
0.999842,-1.88156,2.8275,-1.0,0.000704208,0.000577726,-0.0247089,track,644123290
0.867982,-0.17417,-2.32417,-1.0,0.00142522,-4.02187e-05,-0.0226728,track,644123290
0.820974,-1.54071,2.35514,-1.0,-0.00666922,-0.00674714,-0.0416888,track,644123290
1.62293,0.144942,-1.14068,1.0,-0.0225666,-0.0100603,-0.0204059,track,644123290
1.10768,-1.18678,-0.814021,-1.0,0.000420693,0.000354133,-0.134332,track,644123290
0.862134,-0.256736,0.668918,1.0,0.00101974,0.000241333,-0.0284998,track,644123290
0.838868,-0.108877,0.895454,-1.0,0.00697418,-0.00438853,-0.0395639,track,644123290
1.30665,-1.37177,1.01926,-1.0,-0.00167789,0.00209736,-0.021819,track,644123290
0.991574,0.677471,2.14525,1.0,7.00314e-05,0.00020217,-0.0217748,track,644123290
0.87815,1.67627,0.479099,1.0,0.00411437,-0.00589932,0.0911213,track,644123290
2.3656,1.99073,-0.532387,-1.0,-0.00810798,-0.0143997,0.19452,track,644123290
1.91613,2.25238,-0.571881,1.0,0.00973537,0.0146362,-0.0548712,track,644123290
1.78672,-1.81596,-1.16018,1.0,0.000651839,0.000593521,-0.0281925,track,644123290
1.02631,-1.78055,0.485908,1.0,0.0206861,-0.0372184,-0.158298,track,644123290
0.996773,-2.0139,0.293041,-1.0,-0.00986476,0.035695,-0.190218,track,644123290
0.784385,1.03391,0.709872,1.0,0.01784,-0.0192937,0.0714529,track,644123290
1.28815,-1.1536,2.16917,1.0,0.0404081,0.0276748,0.00184286,track,644123290
1.8472,1.04838,2.12232,1.0,0.000690687,0.000606199,-0.0359523,track,644123290
1.33987,-0.201336,2.34173,1.0,0.00280685,0.00266156,-0.111392,track,644123290
1.3729,1.39942,-2.23848,1.0,-0.0740384,0.0595903,0.103369,track,644123290
1.24265,1.39048,-2.48952,1.0,0.00398105,-0.0036381,0.227343,track,644123290
1.18027,1.6602,-1.09227,1.0,0.00975356,0.0053169,-0.129637,track,644123290
41.2783,0.175378,0.730867,0.0,0.000745818,0.000590769,0.05901,photon,273164062
25.9065,0.937937,-2.67115,0.0,0.000745818,0.000590769,0.05901,photon,273164062
1.38773,0.513668,-3.03202,1.0,0.000740095,0.000473448,-0.00731277,track,273164062
0.956379,1.27657,-3.00335,1.0,0.000724548,0.000663943,0.0587743,track,273164062
0.943962,-1.63677,-3.03931,-1.0,0.000713176,0.000744736,0.0107399,track,273164062
1.37175,1.18861,-2.98707,-1.0,0.000743998,0.000532937,0.0588276,track,273164062
0.968223,1.67066,-2.90654,-1.0,0.000709365,0.000703334,0.0585932,track,273164062
3.42341,0.825064,-2.82357,-1.0,0.000739367,0.000585946,0.0590003,track,273164062
0.798607,-0.17822,-2.66744,1.0,0.00100915,5.54994e-05,-0.00755269,track,273164062
1.3358,1.38624,-2.67457,-1.0,0.000716088,0.000639376,0.059221,track,273164062
15.46,0.806737,-2.59189,1.0,0.000745475,0.000585582,0.0589863,track,273164062
12.1554,0.926259,-2.5281,1.0,0.000747366,0.000585642,0.0590001,track,273164062
1.05907,1.74825,-2.40353,1.0,0.000867808,0.000452016,-0.00643563,track,273164062
2.90478,0.621059,-2.44365,-1.0,0.000689924,0.000650895,-0.00708352,track,273164062
0.80404,-0.479526,-2.30528,-1.0,0.000810596,0.000536244,0.0592091,track,273164062
0.919551,-1.30029,-1.8267,1.0,0.000719466,0.000610306,-0.00716618,track,273164062
1.74323,1.2837,-1.81188,1.0,0.000726828,0.000608405,-0.00696325,track,273164062
0.879401,-1.16379,-1.87654,-1.0,0.00084174,0.000572103,0.00985737,track,273164062
0.87505,-1.27391,-1.7377,1.0,0.00117343,0.000533378,-0.00730608,track,273164062
1.54613,-0.324455,-1.69599,-1.0,0.000698038,0.00061222,-0.00709266,track,273164062
1.97829,0.428612,-1.52837,1.0,0.000721604,0.000608642,-0.00701477,track,273164062
2.4176,-1.43046,-1.32592,1.0,0.000680008,0.000596496,0.00973415,track,273164062
1.77485,-1.38477,-1.28281,1.0,0.000728839,0.000609853,-0.00685868,track,273164062
1.21772,-1.72372,-1.34415,-1.0,0.000730928,0.000610129,-0.00735112,track,273164062
1.10552,-2.22643,-0.696796,1.0,0.000670708,0.000532713,0.0596132,track,273164062
1.09512,-0.926873,-0.434533,1.0,0.000659758,0.000473318,-0.027884,track,273164062
0.76904,-1.30807,-0.356559,1.0,0.000694431,0.000526106,-0.0070855,track,273164062
1.15073,-1.67878,-0.296596,1.0,0.00074384,0.000663133,0.00961837,track,273164062
0.812642,-1.49601,-0.273653,-1.0,0.00074363,0.000667318,0.00946506,track,273164062
0.973923,-1.53108,-0.155902,-1.0,0.000748,0.000753386,-0.00677142,track,273164062
1.59316,-1.12875,-0.0971775,-1.0,0.00074244,0.000785168,-0.00701084,track,273164062
1.58955,-1.6104,-0.0764221,-1.0,0.000737887,0.000675863,0.0595284,track,273164062
1.29962,0.15635,0.151912,1.0,0.000735005,0.000545052,-0.00696447,track,273164062
0.851619,-0.0118374,0.172958,-1.0,0.000716488,0.000646246,-0.0280723,track,273164062
0.880202,-0.336791,0.256604,-1.0,0.000715075,0.000673247,0.0589956,track,273164062
1.38541,-0.713343,0.34562,1.0,0.000704505,0.000666391,-0.00701378,track,273164062
0.834896,-1.47131,0.642044,1.0,0.000835415,0.000463361,0.00992207,track,273164062
17.1636,0.166362,0.709517,-1.0,0.000758501,0.000576477,0.0590089,track,273164062
0.832256,0.987986,0.797853,1.0,0.000834334,0.000502398,-0.00716812,track,273164062
1.16813,-0.947429,0.76439,-1.0,0.000845727,0.000483105,-0.00704536,track,273164062
1.10749,-1.75888,0.891543,1.0,0.000701929,0.000627634,-0.00686773,track,273164062
1.20156,1.2382,0.958719,-1.0,0.000677521,0.000642277,-0.00707517,track,273164062
0.759563,1.2146,1.15874,1.0,0.000568991,0.00067705,-0.00720284,track,273164062
1.50573,-0.836284,1.22353,1.0,0.000675312,0.00062687,-0.00700482,track,273164062
2.69119,-0.268332,1.24394,1.0,0.000725726,0.000609028,0.0590392,track,273164062
1.53322,1.15877,1.32416,1.0,0.00067268,0.000622018,-0.00736871,track,273164062
1.60894,1.07758,1.49969,1.0,0.000841563,0.000600528,-0.00697635,track,273164062
0.854285,1.11521,1.54347,-1.0,0.000665114,0.000610436,-0.00719594,track,273164062
1.03185,-0.101942,1.56159,-1.0,0.000680543,0.00060921,-0.0070614,track,273164062
2.11895,-1.19448,1.9403,1.0,0.000773209,0.000626133,0.00963119,track,273164062
2.64646,-1.48732,1.91536,-1.0,0.000740539,0.000614288,-0.00708112,track,273164062
0.826207,0.852605,1.94441,-1.0,0.00067461,0.00058401,0.0590044,track,273164062
0.959735,-0.118084,1.97991,-1.0,0.00104447,0.000745838,0.010197,track,273164062
1.14541,-0.027834,2.13767,1.0,0.000689491,0.000584328,0.00980719,track,273164062
1.39272,1.28982,2.16446,-1.0,0.000891085,0.000712645,0.0694924,track,273164062
1.07028,1.48805,2.24904,1.0,0.000611167,0.000517543,-0.0127512,track,273164062
1.76087,0.577942,2.19301,-1.0,0.00067231,0.000568979,0.00968274,track,273164062
0.815864,-1.66665,2.56575,-1.0,0.000881796,0.000834371,0.0700225,track,273164062
1.50968,2.15907,-2.8938,1.0,0.000764033,0.000453209,-0.0121776,track,273164062
2.32213,1.83121,-2.36959,1.0,0.000673814,0.000667953,0.0698227,track,273164062
2.20238,2.19274,1.79404,1.0,0.000673079,0.000593191,0.0590879,track,273164062
1.99404,-2.34085,-1.15735,-1.0,0.000658144,0.000573147,0.0702869,track,273164062
1.66377,-2.40532,-0.783069,-1.0,0.000667703,0.000540039,0.0696288,track,273164062
2.03574,-2.11281,1.44268,1.0,0.000652366,0.00061822,-0.00722592,track,273164062
1.92861,-2.10941,2.96857,1.0,0.000730302,0.000626097,0.0105759,track,273164062
1.25041,1.17816,1.66476,-1.0,0.00082365,0.000618081,-0.00690744,track,273164062
1.2086,1.55749,-2.74996,-1.0,0.000701755,0.000681221,0.0587698,track,273164062
1.74957,0.027963,0.726587,-1.0,0.00076079,0.000574926,0.0590197,track,273164062
0.890627,1.36364,-2.59418,1.0,0.000808259,0.000482437,0.0589921,track,273164062
7.25144,0.839447,-2.60494,-1.0,0.000750815,0.000575991,0.0590907,track,273164062
2.44155,0.114198,0.799012,1.0,0.000824185,0.000517522,0.0588677,track,273164062
6.09024,0.0972643,0.833782,1.0,0.000693225,0.000642395,0.058986,track,273164062
1.56061,1.87661,-1.31797,1.0,0.00131508,0.000757053,0.0586792,track,273164062
2.39122,2.24707,-0.679039,-1.0,0.000523303,0.000347753,0.0580422,track,273164062
2.07644,-1.03083,0.705915,-1.0,0.000741474,0.000589738,-0.00706587,track,273164062
1.13927,0.37864,-2.59617,1.0,0.000765079,0.000543126,-0.00706283,track,273164062
1.34393,-1.61561,-2.67321,-1.0,0.000738944,0.000581635,-0.00747221,track,273164062
1.03806,1.54945,-1.35987,1.0,0.00100683,0.000669041,-0.00736917,track,273164062
1.1738,-1.10305,1.27853,-1.0,0.000776114,0.000593509,0.00992148,track,273164062
1.54127,1.62103,-1.64324,1.0,-0.00218397,0.000820831,-0.0118974,track,273164062
1.16896,2.01626,-0.15023,1.0,0.000872966,0.00158375,-0.00528094,track,273164062
1.1261,-2.47896,-1.46215,-1.0,0.000306479,0.000562096,0.0102889,track,273164062
2.93876,-1.56106,-2.7502,-1.0,0.00146978,-0.00119519,-0.00992949,track,273164062
0.776081,0.299121,-0.488478,-1.0,0.000676102,0.000521467,-0.0284943,track,273164062
1.13799,0.375182,0.104174,1.0,0.00103175,-0.00230477,0.0101501,track,273164062
0.975875,0.867037,1.22118,1.0,-0.000533671,0.00106766,-0.00294731,track,273164062
5.12803,0.125588,1.85815,-1.0,0.000762284,0.000618365,0.0145418,track,273164062
0.813728,0.0793959,2.68544,-1.0,0.000829057,0.000820564,-0.0077465,track,273164062
1.3669,1.78473,-1.64035,-1.0,-0.000725116,0.000710132,0.00048213,track,273164062
0.946861,1.8586,-2.40619,-1.0,-0.0100341,0.0125083,-0.0126685,track,273164062
1.94962,1.99677,-0.729187,1.0,-0.00501989,-0.00583751,0.111818,track,273164062
1.13891,2.3304,-0.312613,1.0,-0.0132014,-0.0424704,-0.0237108,track,273164062
1.38712,2.22194,-0.999203,-1.0,0.0128303,0.00838744,0.00866114,track,273164062
1.22797,-1.65753,-0.303622,1.0,0.00142192,0.00282577,0.0104694,track,273164062
1.06037,0.340414,-2.57701,1.0,0.00032695,0.00124215,0.0239894,track,273164062
3.49751,0.937347,-2.57665,1.0,-0.0115527,0.0199926,0.0600366,track,273164062
0.812547,-0.621493,-1.5566,-1.0,0.0311512,0.00104524,-0.0774743,track,273164062
1.52563,0.177033,1.06176,1.0,0.0599533,-0.0324426,0.0655784,track,273164062
1.0102,0.643912,-3.08482,1.0,0.00257788,-0.0314919,0.260499,track,273164062
0.778291,-0.204667,-2.73929,1.0,0.0197893,-0.0441892,0.00734024,track,273164062
1.23394,1.27876,2.42884,1.0,0.00210078,0.00218824,0.0700407,track,273164062
0.762535,1.51948,1.84567,1.0,0.0870677,0.024969,0.133484,track,273164062
1.20008,1.72959,1.0717,-1.0,-0.105501,0.0584768,0.0982418,track,273164062
2.1202,1.76246,-0.447659,1.0,-0.0139699,-0.0300124,0.0751947,track,273164062
0.960961,-1.54994,-2.97233,-1.0,-0.00399745,0.0281781,-0.0838027,track,273164062
0.90375,-1.36747,-2.3445,-1.0,-0.027967,0.0285872,-0.532146,track,273164062
1.11262,-0.174748,-3.01784,1.0,0.000728178,0.000466871,-0.00775629,track,119671113
1.90502,-0.120703,-3.04498,-1.0,0.000698314,0.000654908,-0.0923256,track,119671113
1.07589,0.342706,-3.01672,-1.0,0.000721638,0.000540798,0.0202824,track,119671113
1.54857,-1.49658,-2.98007,-1.0,0.000717117,0.000566677,-0.00807537,track,119671113
0.90567,-0.715701,-2.89872,1.0,0.000723146,0.000525054,-0.0923136,track,119671113
11.9388,-0.396583,-2.91338,-1.0,0.000710747,0.000573,-0.092318,track,119671113
6.92897,-0.406643,-2.87708,1.0,0.000699128,0.00062064,-0.0922687,track,119671113
0.85746,1.3998,-2.81265,1.0,0.000724199,0.000570559,0.0165133,track,119671113
1.65453,-0.455641,-2.79639,1.0,0.000685916,0.000653818,-0.0922406,track,119671113
1.11933,1.53598,-2.7419,1.0,0.000818776,0.000332039,-0.0925313,track,119671113
0.778977,1.3944,-2.83478,-1.0,0.000778904,0.000366635,-0.0922271,track,119671113
1.10265,-1.42072,-2.7855,-1.0,0.000693273,0.000638613,-0.0640592,track,119671113
0.826988,-1.10198,-2.79631,-1.0,0.000627785,0.000841029,0.0205084,track,119671113
0.86168,1.35327,-2.75663,-1.0,0.000739508,0.000529824,-0.0229845,track,119671113
0.887782,-0.980287,-2.71098,-1.0,0.000562606,0.000930328,0.0174064,track,119671113
0.831999,1.49456,-2.6792,-1.0,0.000687809,0.000653381,0.0169832,track,119671113
1.20131,0.785307,-2.57972,1.0,0.000712172,0.000597769,-0.0375834,track,119671113
2.26408,1.30819,-2.50238,-1.0,0.000710035,0.000605315,0.00539314,track,119671113
1.26454,-0.594902,-2.42069,1.0,0.00057643,0.00075028,-0.0922242,track,119671113
1.64656,-0.0900039,-2.24898,-1.0,0.000718923,0.000593268,-0.0962563,track,119671113
1.68136,1.24708,-2.15109,1.0,0.000741456,0.000582083,-0.0377728,track,119671113
0.934096,-0.0259291,-2.05029,1.0,0.000446376,0.000740145,-0.0167204,track,119671113
0.854698,0.245294,-2.10511,-1.0,0.000612681,0.000660612,-0.0225505,track,119671113
1.20594,1.05561,-1.88579,-1.0,0.000652408,0.000622706,-0.0922923,track,119671113
0.877782,1.62903,-1.73498,1.0,0.00131399,0.000502715,-0.0174986,track,119671113
2.0924,-0.399732,-1.72778,-1.0,0.000170515,0.000687204,0.0205287,track,119671113
2.49127,-0.693931,-1.63922,-1.0,0.00076494,0.000599118,-0.0169038,track,119671113
2.29606,0.155028,-1.5756,1.0,0.000701512,0.000603808,-0.0377145,track,119671113
1.89872,-1.56546,-1.58887,-1.0,0.000768245,0.00060085,0.00577781,track,119671113
0.873675,0.0421141,-1.59384,-1.0,0.000726841,0.000603343,-0.0375523,track,119671113
1.24118,-1.8332,-1.33602,1.0,0.000741402,0.000609625,-0.00740413,track,119671113
1.01253,0.601142,-1.28269,-1.0,0.00065674,0.000586259,-0.00754735,track,119671113
1.09173,0.303856,-1.17687,1.0,0.000749107,0.000622892,-0.0634516,track,119671113
1.22725,-1.71004,-1.17831,1.0,0.000673066,0.000585448,0.00581115,track,119671113
0.898078,-1.57533,-1.22745,-1.0,0.000418531,0.000496638,0.00577419,track,119671113
0.898958,-0.282788,-1.01382,1.0,0.000702515,0.000597918,-0.0168176,track,119671113
1.08659,-1.2069,-1.00223,1.0,0.000553113,0.000507376,-0.0641678,track,119671113
0.98513,0.27211,-0.89261,1.0,0.000638975,0.000542517,0.00560171,track,119671113
1.1548,1.93957,-0.939177,-1.0,0.000781759,0.000655049,-0.0171353,track,119671113
1.55898,0.323918,-0.814087,-1.0,0.000593314,0.000487613,0.0172099,track,119671113
0.750798,0.2494,-0.782943,-1.0,0.000717452,0.000620709,-0.0924758,track,119671113
1.038,-0.469187,-0.709888,-1.0,0.000691728,0.000579657,-0.00780585,track,119671113
0.907096,-0.50527,-0.592036,1.0,0.000777852,0.000701381,-0.00773776,track,119671113
0.8657,-0.0363963,-0.6662,-1.0,0.000694709,0.000576566,0.0203684,track,119671113
1.19094,0.611159,-0.652873,-1.0,0.000740057,0.000635722,0.0172052,track,119671113
1.3394,-1.14562,-0.554537,-1.0,0.000730277,0.000644393,-0.0636994,track,119671113
1.06785,-1.48565,-0.466981,-1.0,0.000680466,0.000535434,0.0166607,track,119671113
1.56626,1.65577,-0.408314,-1.0,0.000718136,0.000611516,0.0169716,track,119671113
0.881872,1.78832,-0.390587,-1.0,0.00066535,0.000508881,-0.0718121,track,119671113
0.890488,-0.629585,-0.3174,-1.0,0.000690031,0.000567976,-0.0963047,track,119671113
2.6747,0.221743,-0.27974,-1.0,0.000690345,0.000524336,0.00550778,track,119671113
2.77995,0.717423,-0.236768,1.0,0.000705804,0.000579577,-0.0076957,track,119671113
2.22821,-0.838181,-0.235186,-1.0,0.000720813,0.000642245,-0.00812906,track,119671113
1.92623,2.13708,-0.139562,-1.0,0.000718252,0.000714182,-0.091736,track,119671113
0.795059,-0.276216,-0.0516612,1.0,0.000702838,0.000602449,-0.0923489,track,119671113
1.86764,-0.898188,-0.120715,-1.0,0.000713707,0.000622191,-0.00777756,track,119671113
1.83097,-0.499437,-0.0550453,1.0,0.000701552,0.00057916,-0.0922387,track,119671113
1.59195,1.42642,-0.0394528,-1.0,0.000713216,0.000587925,0.0170792,track,119671113
2.00531,0.475711,0.0178742,-1.0,0.000715185,0.000521068,0.0171171,track,119671113
1.21251,-0.468561,0.0836653,1.0,0.000705495,0.00057684,-0.0923289,track,119671113
1.38797,1.99745,0.0864766,1.0,0.000713464,0.000486197,-0.092293,track,119671113
1.48078,-1.4574,0.0970532,1.0,0.000710834,0.000631724,0.017557,track,119671113
25.5612,-0.53995,0.0737936,1.0,0.000705139,0.000577646,-0.0923823,track,119671113
1.62652,-0.932966,0.0648437,-1.0,0.000721154,0.000491709,0.0202034,track,119671113
1.55621,-0.455804,0.0647993,-1.0,0.000707812,0.000532424,-0.0924041,track,119671113
1.0529,-0.518213,0.0547515,-1.0,0.000704473,0.00062956,-0.0638491,track,119671113
1.11822,-0.77106,0.15484,-1.0,0.000715725,0.00052486,-0.0923423,track,119671113
0.942727,-1.17419,0.276596,1.0,0.000652862,0.000808399,-0.00788815,track,119671113
1.15376,0.654649,0.30039,1.0,0.000685378,0.000663174,-0.0924114,track,119671113
1.30053,-1.30583,0.436496,-1.0,0.000745653,0.000533439,0.0202096,track,119671113
0.90048,0.982217,0.674617,1.0,0.000757911,0.000540197,-0.0590954,track,119671113
0.772463,0.902737,0.668693,-1.0,0.000733823,0.000575936,0.0170672,track,119671113
1.23154,1.37138,0.821357,1.0,0.000659356,0.00065019,-0.0203302,track,119671113
2.0295,1.19806,0.803488,-1.0,0.000702633,0.000611484,0.00563973,track,119671113
1.18291,-0.819475,0.903036,1.0,0.000853841,0.000490942,0.020246,track,119671113
1.01081,-0.130809,1.05456,1.0,0.0004675,0.000740694,-0.0202137,track,119671113
0.949668,-0.0603897,1.2059,1.0,0.000720953,0.000598587,0.0171392,track,119671113
0.764972,-0.284992,1.23024,1.0,0.000652075,0.000624302,-0.0962896,track,119671113
0.883942,1.21716,1.16205,-1.0,0.000567296,0.000664769,0.00550524,track,119671113
1.66658,-1.62707,1.30654,1.0,0.000685921,0.000610464,-0.0714939,track,119671113
1.23591,2.19767,1.26272,-1.0,0.000735546,0.000595871,-0.0920749,track,119671113
1.08061,0.638541,1.35108,-1.0,0.000741178,0.000595213,0.0171943,track,119671113
1.8871,0.395946,1.42203,1.0,0.000635653,0.00061378,-0.00772948,track,119671113
2.71589,0.139002,1.43287,-1.0,0.000703112,0.00060358,-0.00769335,track,119671113
0.951449,1.42667,1.48694,1.0,0.000754056,0.000602068,-0.0962932,track,119671113
1.97225,0.517557,1.50329,1.0,0.000696379,0.000602512,0.0171122,track,119671113
0.991192,0.565388,1.46197,-1.0,0.000655352,0.000608549,-0.00757485,track,119671113
0.803947,0.933374,1.64159,1.0,0.000451051,0.000586854,-0.0640265,track,119671113
0.892694,1.14551,1.64188,-1.0,0.000720212,0.000604398,-0.0334227,track,119671113
1.09129,0.391776,1.67593,-1.0,0.000702284,0.00060455,-0.0636092,track,119671113
0.905564,1.66819,1.78393,1.0,0.000759197,0.000612837,-0.00806117,track,119671113
1.55846,-1.73163,1.74713,-1.0,0.000957265,0.000644677,0.0169939,track,119671113
0.961648,0.381703,1.83133,1.0,0.000841982,0.000635505,0.0174504,track,119671113
0.794163,1.27578,1.73826,-1.0,0.000671511,0.000594185,0.0172368,track,119671113
1.26887,-1.15509,1.77118,-1.0,0.000898743,0.0006405,-0.00793994,track,119671113
1.01199,1.85975,1.85507,1.0,0.00071243,0.00060277,-0.00776196,track,119671113
1.30716,1.49859,1.76671,-1.0,-0.000672115,0.000325897,0.0192657,track,119671113
1.69476,-0.072522,1.80644,-1.0,0.000754891,0.000611211,0.0171903,track,119671113
1.78571,-0.434075,1.86126,1.0,0.000718578,0.000602793,0.0169609,track,119671113
1.51074,-1.28609,1.94785,-1.0,0.000643653,0.000574561,0.00545327,track,119671113
1.30646,-1.94834,2.00222,-1.0,0.000631868,0.000566692,-0.0166803,track,119671113
1.22089,1.72512,2.13908,1.0,0.000673894,0.000587662,-0.0930332,track,119671113
1.48239,1.18568,2.10439,-1.0,0.000680385,0.000592813,-0.0922779,track,119671113
0.870532,0.0308769,2.20123,1.0,0.000652839,0.000556886,0.0171271,track,119671113
0.939176,1.04862,2.49255,1.0,0.000692618,0.000575496,0.00551261,track,119671113
2.28394,1.3271,2.49887,1.0,0.000726504,0.000637565,-0.0924433,track,119671113
1.52048,0.863083,2.60945,1.0,0.000752729,0.000690592,-0.0922873,track,119671113
0.881232,-1.25324,2.54968,-1.0,0.000604536,0.000438823,0.0175555,track,119671113
1.36746,1.78313,2.59175,-1.0,0.000538419,0.000337595,-0.0923796,track,119671113
3.43354,0.774621,2.6522,1.0,0.000695913,0.000592852,-0.0924123,track,119671113
0.989486,-1.30554,2.68429,1.0,0.000734643,0.000670353,-0.091989,track,119671113
1.26978,0.590104,2.61374,-1.0,0.000720212,0.000635664,-0.0923378,track,119671113
1.04009,-1.26432,2.78247,1.0,0.000736745,0.000661658,0.0202048,track,119671113
1.26691,1.15084,2.80145,1.0,0.0006856,0.000546186,-0.0588318,track,119671113
0.832199,1.56369,2.80109,-1.0,0.000731725,0.000650979,0.0205386,track,119671113
0.755493,0.850362,2.80958,-1.0,0.000694723,0.000582097,-0.0923294,track,119671113
0.852893,0.0786541,3.00995,1.0,0.000717846,0.00063232,0.0170841,track,119671113
0.862484,1.70022,3.09096,1.0,0.000717633,0.000744471,-0.016669,track,119671113
0.986878,-0.535683,3.03119,-1.0,0.000716141,0.00072445,-0.0923176,track,119671113
1.0066,1.58932,3.06486,-1.0,0.000708267,0.000562946,-0.00781587,track,119671113
1.91545,2.39159,-3.0104,-1.0,0.000709138,0.000559719,-0.0924884,track,119671113
1.86223,2.49083,-0.110559,1.0,0.000688052,0.000400053,-0.0158726,track,119671113
1.43957,2.5011,1.26914,1.0,0.000719686,0.000601026,-0.0917843,track,119671113
1.20134,2.41515,1.33772,-1.0,0.000653513,0.000616761,-0.0374346,track,119671113
0.971593,2.09032,1.35094,-1.0,0.000874233,0.000565546,0.0171626,track,119671113
1.44858,2.15197,1.7111,1.0,0.000440169,0.000565802,-0.037918,track,119671113
0.969597,-2.23855,-2.77531,1.0,0.000817726,0.000325387,-0.00746529,track,119671113
0.99397,-2.4299,0.915681,-1.0,0.000653166,0.000647964,0.0177892,track,119671113
1.11731,-1.90047,2.11007,-1.0,0.00066148,0.000579219,-0.071688,track,119671113
1.01132,-2.16687,2.99869,-1.0,0.0007231,0.000666202,0.0173894,track,119671113
1.03451,1.56205,-2.27592,1.0,0.00181315,-0.000335755,-0.00743281,track,119671113
0.959425,2.19893,2.06664,-1.0,0.000695178,0.00060204,-0.0932671,track,119671113
