pt,eta,phi,charge,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,particle_type,event_id
5.06712,-1.93712,-1.75328,0.0,,,,,,,tau,273102462
12.9699,-3.51851,2.63392,0.0,,,,,,,tau,273102462
5.14672,3.99962,-0.876099,0.0,,,,,,,tau,273102462
3.15726,4.19659,1.42186,0.0,,,,,,,tau,273102462
3.27889,-2.80657,0.312641,0.0,,,,,,,tau,273102462
3.42732,-3.9392,1.21559,0.0,,,,,,,tau,273102462
3.8411,3.46401,1.84697,0.0,,,,,,,tau,273102462
4.00754,3.77648,-0.0430879,0.0,,,,,,,tau,273102462
4.05611,-3.20052,1.68743,0.0,,,,,,,tau,273102462
4.12805,-4.62389,-2.32708,0.0,,,,,,,tau,273102462
4.7755,4.04633,2.70494,0.0,,,,,,,tau,273102462
4.7952,-4.15869,-1.52397,0.0,,,,,,,tau,273102462
4.89513,2.15608,-0.503156,0.0,,,,,,,tau,273102462
5.04744,2.88167,0.918256,0.0,,,,,,,tau,273102462
3.0299,3.80212,-1.82451,0.0,,,,,,,tau,273102462
5.09553,-4.54058,2.53552,0.0,,,,,,,tau,273102462
10.7147,-3.02085,1.13136,0.0,,,,,,,tau,273102462
5.25641,-3.71061,-2.18496,0.0,,,,,,,tau,273102462
5.65953,-4.39209,0.67721,0.0,,,,,,,tau,273102462
5.9715,-2.75938,-1.48639,0.0,,,,,,,tau,273102462
5.99818,-3.09943,-2.77702,0.0,,,,,,,tau,273102462
6.0455,-2.33664,-0.80235,0.0,,,,,,,tau,273102462
6.09849,3.97892,-2.6825,0.0,,,,,,,tau,273102462
6.32223,-3.82798,0.036992,0.0,,,,,,,tau,273102462
6.58656,2.76698,-1.30548,0.0,,,,,,,tau,273102462
6.59129,-2.88366,2.56839,0.0,,,,,,,tau,273102462
6.82174,-3.96657,-2.95429,0.0,,,,,,,tau,273102462
6.8319,-3.46784,0.558742,0.0,,,,,,,tau,273102462
7.86581,-1.8801,2.95406,0.0,,,,,,,tau,273102462
9.2265,-2.92411,-0.830313,0.0,,,,,,,tau,273102462
1.05699,-1.22158,0.0272323,-1.0,,,,,,,tau,273102462
0.977653,-2.39727,2.02919,-1.0,,,,,,,tau,273102462
1.6303,1.58056,0.584687,1.0,,,,,,,tau,273102462
1.70012,2.54936,2.03172,-1.0,,,,,,,tau,273102462
1.19472,1.33971,-3.08773,1.0,,,,,,,tau,273102462
1.34564,-0.304763,-3.13443,1.0,,,,,,,tau,273102462
1.82386,0.573225,0.772672,1.0,,,,,,,tau,273102462
0.640457,0.182252,2.94719,-1.0,,,,,,,tau,273102462
4.67632,0.598665,-2.08071,-1.0,,,,,,,tau,273102462
3.07383,-0.378092,2.06422,-1.0,,,,,,,tau,273102462
0.644562,0.542175,1.62375,-1.0,,,,,,,tau,273102462
51.9517,-2.79589,-2.43527,,0.000728853,0.000618388,0.0307402,,,,photon,651933278
48.5723,-2.57463,0.666392,,0.000728853,0.000618388,0.0307402,,,,photon,651933278
1.09286,0.0774942,-3.08189,1.0,0.000730366,0.000568856,0.0307511,-0.995228,-0.0594924,0.0773394,track,651933278
0.924665,1.14705,-3.09725,-1.0,0.000716803,0.00076742,-0.0157954,-0.576388,-0.0255729,0.816776,track,651933278
0.947283,1.54085,-3.00601,1.0,0.00073256,0.000560097,0.00226076,-0.405845,-0.0553641,0.912264,track,651933278
0.934415,0.168107,-3.05955,-1.0,0.000709421,0.000801347,-0.00206529,-0.982718,-0.0808073,0.166541,track,651933278
1.08148,1.70809,-2.89771,1.0,0.000733824,0.00057932,0.00159175,-0.340517,-0.0847338,0.936413,track,651933278
0.978846,-0.938087,-2.90888,-1.0,0.000725316,0.000612257,-0.00217449,-0.660482,-0.156539,-0.734342,track,651933278
2.1151,-0.970988,-2.85922,-1.0,0.000719759,0.000625431,-0.0268087,-0.63618,-0.184572,-0.749138,track,651933278
0.810076,-1.51854,-2.78298,-1.0,0.000675407,0.000752372,0.0304235,-0.391417,-0.146712,-0.908443,track,651933278
0.94443,1.54634,-2.64735,1.0,0.000677995,0.000701436,-0.00195277,-0.358785,-0.193332,0.913179,track,651933278
0.790206,-1.04946,-2.61537,1.0,0.000745219,0.00057979,0.00185258,-0.539395,-0.313307,-0.781596,track,651933278
2.05633,-1.37803,-2.63437,-1.0,0.000726402,0.000615285,0.0306546,-0.414348,-0.230261,-0.880509,track,651933278
1.40229,1.25889,-2.50276,1.0,0.000683356,0.000668596,-0.0267801,-0.421915,-0.31337,0.850757,track,651933278
1.11681,-0.552937,-2.35134,1.0,0.000753081,0.000588781,0.055985,-0.608281,-0.614222,-0.502718,track,651933278
0.852633,-0.332567,-2.29212,1.0,0.000717726,0.000620379,-0.015368,-0.625472,-0.711236,-0.320825,track,651933278
1.41171,0.679007,-2.17349,-1.0,0.000767546,0.000585793,0.0559516,-0.457324,-0.664623,0.590874,track,651933278
1.26128,1.57222,-2.09404,-1.0,0.000495562,0.000746887,0.0158607,-0.198885,-0.344766,0.917377,track,651933278
1.36712,1.36255,-1.97004,1.0,0.00055588,0.000686019,-0.0152173,-0.186791,-0.442731,0.876983,track,651933278
0.925632,-1.47524,-2.03771,-1.0,0.00069013,0.000631998,0.00126404,-0.195677,-0.388177,-0.900571,track,651933278
1.06833,1.90569,-1.92692,-1.0,0.000734757,0.000610775,0.00194528,-0.101457,-0.272745,0.956722,track,651933278
1.72944,1.05055,-1.8505,-1.0,0.000735931,0.000611679,-0.015287,-0.172062,-0.599034,0.782018,track,651933278
0.86318,0.826307,-1.76495,-1.0,0.000444261,0.000671877,-0.0672917,-0.141731,-0.72081,0.678488,track,651933278
0.797689,-0.393122,-1.62637,1.0,0.00089347,0.000603692,0.0307023,-0.0515175,-0.925977,-0.374049,track,651933278
0.91105,1.28987,-1.7311,-1.0,0.000813769,0.000600628,-0.0152449,-0.0816941,-0.505257,0.859094,track,651933278
1.22353,-1.15567,-1.6529,-1.0,0.00075732,0.000611899,-0.00237531,-0.0469821,-0.570972,-0.819624,track,651933278
0.903327,-1.05699,-1.65581,-1.0,0.000645248,0.000621317,-0.00182778,-0.0526564,-0.617879,-0.784508,track,651933278
0.88658,1.00362,-1.486,1.0,0.000886509,0.000631489,-0.0571735,0.0547328,-0.643945,0.763112,track,651933278
0.780942,-1.02104,-1.41987,1.0,0.000633533,0.000598585,0.0305084,0.095878,-0.630447,-0.770288,track,651933278
1.23455,0.0306817,-1.31317,1.0,0.000736575,0.000618651,-0.0153308,0.25467,-0.966542,0.0306721,track,651933278
1.57691,-1.79544,-1.21317,-1.0,0.000694004,0.000601604,0.0151608,0.113135,-0.302749,-0.946331,track,651933278
0.8354,0.495093,-1.13809,1.0,0.00106801,0.000775345,-0.026626,0.372707,-0.806906,0.45825,track,651933278
0.83875,1.10768,-1.10581,1.0,0.000698229,0.000602474,-0.0149511,0.267099,-0.532409,0.803242,track,651933278
1.35408,0.970681,-1.07559,1.0,0.000662639,0.000583445,-0.02671,0.31486,-0.582973,0.749003,track,651933278
0.768487,1.38995,-1.15703,-1.0,0.000689448,0.000596053,0.0312658,0.188596,-0.429486,0.883161,track,651933278
1.30087,0.21498,-1.13331,-1.0,0.000819931,0.000656025,0.030764,0.414057,-0.885284,0.211729,track,651933278
1.36114,0.28295,-0.967732,1.0,0.000648767,0.000558538,0.0306831,0.545198,-0.791697,0.275634,track,651933278
1.05578,1.61722,-0.736912,1.0,0.000713207,0.00060181,-0.00203925,0.282785,-0.256611,0.92422,track,651933278
1.53076,-1.11236,-0.686962,1.0,0.000708213,0.000585083,0.055901,0.458816,-0.37634,-0.804895,track,651933278
2.14271,1.04038,-0.663379,-1.0,0.000665879,0.000548304,-0.0570228,0.494981,-0.386845,0.778039,track,651933278
0.797623,-0.656832,-0.472691,-1.0,0.000718611,0.000595035,0.0309204,0.727656,-0.372091,-0.576251,track,651933278
1.5868,-0.0178854,-0.351363,1.0,0.000723261,0.000600721,0.0307332,0.938754,-0.344123,-0.0178834,track,651933278
1.04884,0.924639,-0.293272,-1.0,0.000735636,0.00065513,-0.0152695,0.656219,-0.198165,0.728085,track,651933278
0.958006,1.13611,-0.209809,-1.0,0.000723393,0.000606264,0.00173815,0.56936,-0.121241,0.813099,track,651933278
1.43385,-1.32403,0.02231,1.0,0.000724272,0.00070897,0.0158333,0.496818,0.0110859,-0.867784,track,651933278
0.79593,-1.19995,0.110079,1.0,0.000745579,0.00041601,-0.0154022,0.548968,0.0606749,-0.833638,track,651933278
0.991184,-1.6865,0.394756,1.0,0.000741836,0.000564437,-0.0572788,0.330518,0.137702,-0.9337,track,651933278
1.41161,-0.284269,0.483745,1.0,0.000706546,0.000646264,-0.0268655,0.850657,0.446918,-0.276852,track,651933278
2.07637,-0.38132,0.517274,1.0,0.000737178,0.000596298,0.0307303,0.809594,0.460617,-0.363854,track,651933278
0.798889,0.275489,0.664112,-1.0,0.000660801,0.000694698,-0.0267583,0.758499,0.593689,0.268725,track,651933278
0.770824,-1.22448,0.77175,1.0,0.000599192,0.000745043,0.0307677,0.387789,0.377346,-0.840969,track,651933278
2.41147,1.22389,0.926431,1.0,0.000724671,0.000614949,0.0158373,0.325183,0.432797,0.840799,track,651933278
1.20597,0.701142,1.03095,1.0,0.000677581,0.000642953,0.0307615,0.409228,0.682932,0.605092,track,651933278
3.33403,-2.0114,1.07588,1.0,0.000725709,0.000613999,0.0306966,0.124865,0.231352,-0.964824,track,651933278
1.0718,1.04815,1.27657,1.0,0.000686698,0.000624747,0.056131,0.181084,0.59759,0.781085,track,651933278
2.29737,-0.552922,1.35326,1.0,0.000841325,0.000589228,-0.0162957,0.186567,0.844084,-0.502707,track,651933278
2.94508,-1.89151,1.38348,-1.0,0.000716705,0.000614991,0.0310215,0.0549322,0.289815,-0.955505,track,651933278
2.15342,0.214374,1.4305,-1.0,0.000703405,0.000618511,-0.0268329,0.136682,0.96785,0.211149,track,651933278
1.06412,-0.98175,1.90735,-1.0,0.000821616,0.000646976,0.0157072,-0.216993,0.620214,-0.753823,track,651933278
0.8601,-0.508741,2.19852,1.0,0.000581624,0.000501644,0.0760959,-0.518718,0.714846,-0.468963,track,651933278
2.9805,-1.08561,2.25798,-1.0,0.000712685,0.000600562,0.0307471,-0.384584,0.468657,-0.795271,track,651933278
0.996574,1.90613,2.51242,-1.0,0.000585004,0.000433803,-0.0669212,-0.235182,0.171177,0.956759,track,651933278
0.949663,0.887919,2.62497,1.0,0.000750122,0.00065232,0.0307662,-0.611978,0.347657,0.710365,track,651933278
1.05645,-1.33299,2.55816,-1.0,0.000774748,0.000684077,0.0310654,-0.411523,0.27164,-0.869977,track,651933278
1.31126,1.4731,2.68038,1.0,0.000745699,0.00065257,0.0155889,-0.390036,0.193834,0.900167,track,651933278
0.895581,-0.319314,2.73092,1.0,0.00073876,0.000642103,0.0156984,-0.872017,0.379703,-0.308887,track,651933278
0.901005,1.33452,2.78624,-1.0,0.000697834,0.000554279,-0.0441034,-0.461669,0.171331,0.870349,track,651933278
1.12561,1.48056,2.85041,-1.0,0.000790014,0.000846997,-0.0442845,-0.414414,0.124202,0.901574,track,651933278
1.72404,0.17127,2.96731,1.0,0.000726646,0.000632593,-0.0152888,-0.970581,0.170889,0.169615,track,651933278
2.07197,-0.691272,2.94328,-1.0,0.00071497,0.000593087,-0.056923,-0.785202,0.157793,-0.598799,track,651933278
1.7003,-0.914679,3.07844,1.0,0.000723194,0.000650903,-0.043705,-0.689084,0.0435731,-0.723371,track,651933278
1.09154,0.455382,3.03162,-1.0,0.000719454,0.000538039,0.0306401,-0.899111,0.0992812,0.426313,track,651933278
3.10673,-0.844095,-3.13988,1.0,0.000730103,0.000556908,0.0560108,-0.725736,-0.0012431,-0.687972,track,651933278
1.20654,-0.920723,3.11012,-1.0,0.000720964,0.000493602,-0.00220576,-0.687102,0.0216312,-0.726239,track,651933278
2.06903,2.25283,-0.190033,-1.0,0.000715005,0.00059799,-0.0681285,0.204163,-0.0392716,0.978149,track,651933278
1.327,-2.08151,-1.8455,-1.0,0.000876528,0.000572482,-0.0270087,-0.0666395,-0.236451,-0.969356,track,651933278
1.21714,-2.18306,-0.74562,-1.0,0.000877312,0.000787831,-0.056511,0.163511,-0.150994,-0.974918,track,651933278
1.37462,-2.1118,-0.478712,-1.0,0.000669026,0.000507196,-0.00231011,0.21173,-0.109883,-0.971131,track,651933278
1.89131,-2.401,0.0628892,-1.0,0.000733557,0.000498462,0.0152427,0.179422,0.0112986,-0.983707,track,651933278
1.23551,-2.26683,0.163475,1.0,0.000605087,0.0013479,0.0106548,0.202343,0.0333759,-0.978746,track,651933278
1.78103,-2.29135,1.52294,-1.0,0.000649695,0.000618799,-0.0153019,0.00957819,0.199982,-0.979753,track,651933278
1.21502,1.55135,2.17418,1.0,0.00072711,0.000612473,0.03079,-0.230206,0.33406,0.914007,track,651933278
1.84905,-2.41084,-2.81087,-1.0,0.000728958,0.000609461,0.0313087,-0.168397,-0.0578169,-0.984022,track,651933278
1.02164,-2.49396,-1.01733,-1.0,0.000851974,0.000689766,0.0303751,0.0862287,-0.139555,-0.986453,track,651933278
0.891389,-2.00258,-2.4984,1.0,0.000537198,0.00086688,0.0300115,-0.212163,-0.15902,-0.964209,track,651933278
0.941796,-0.832736,-2.79227,1.0,0.00069513,0.000693369,-0.0151252,-0.687233,-0.250331,-0.681943,track,651933278
1.32803,0.880172,1.74936,1.0,0.000592707,0.000586827,0.0562277,-0.125701,0.696455,0.706506,track,651933278
1.61809,1.10058,-1.48718,-1.0,0.00073316,0.000616691,-0.0267491,0.0500307,-0.596965,0.800706,track,651933278
3.44122,0.731308,0.429103,1.0,0.000738296,0.000576985,-0.0569782,0.710678,0.32516,0.623865,track,651933278
0.813247,-0.172059,2.84789,1.0,0.000694527,0.000533703,-0.0571349,-0.943184,0.285262,-0.170381,track,651933278
1.05287,-0.0619752,-2.07711,-1.0,0.000791537,0.000577539,-0.00207652,-0.484027,-0.872861,-0.0618959,track,651933278
0.847338,-1.85995,-3.05819,-1.0,0.00193095,-0.0137857,-0.00559724,-0.302935,-0.0253251,-0.952675,track,651933278
1.56215,-1.96552,-0.206966,1.0,0.00091037,0.00148444,0.0262159,0.26891,-0.0564638,-0.961509,track,651933278
1.28996,-1.56472,0.0566195,1.0,0.00164381,-0.0157485,-0.0748538,0.40012,0.0226789,-0.916182,track,651933278
1.42562,-1.21156,0.833466,-1.0,0.00310226,-0.00154571,-0.0134505,0.367741,0.404909,-0.837147,track,651933278
1.06139,-0.597725,2.44258,-1.0,-0.00282301,-0.00360316,-0.0191146,-0.646507,0.543457,-0.535428,track,651933278
0.953774,2.22954,1.93461,-1.0,0.00060375,0.000565689,0.0303665,-0.0756851,0.198773,0.977119,track,651933278
1.95173,-2.28343,3.04677,1.0,0.000713269,0.000436876,0.0543955,-0.200864,0.019103,-0.979433,track,651933278
1.13094,2.52201,-1.79459,1.0,0.00186135,0.000357436,-0.079,-0.0354133,-0.155588,0.987187,track,651933278
2.74678,-2.41631,-0.402247,-1.0,0.000486035,7.07869e-05,-0.068075,0.162956,-0.0693287,-0.984194,track,651933278
2.56261,-0.0972865,-0.194228,1.0,0.000283438,-0.00164638,0.03208,0.976572,-0.1921,-0.0969807,track,651933278
0.978376,-1.18316,-0.999516,-1.0,-0.00174474,-0.000977883,0.0427479,0.302835,-0.471136,-0.828445,track,651933278
0.881737,-1.05327,0.417177,1.0,-0.00229875,0.00743039,-0.0561538,0.56859,0.251993,-0.783074,track,651933278
1.5208,-0.244885,0.368447,1.0,0.000808928,0.000392049,-0.0268699,0.905598,0.349631,-0.240105,track,651933278
1.91302,-0.948139,1.28065,1.0,0.00107863,0.000507992,0.0352119,0.192761,0.64561,-0.738939,track,651933278
1.21701,0.774071,2.60663,1.0,0.00349985,0.00529691,0.000642456,-0.654284,0.38773,0.649291,track,651933278
0.901195,1.9008,1.96768,1.0,0.0247918,0.0107032,0.0465275,-0.113013,0.269642,0.956306,track,651933278
0.977752,2.218,-1.18366,-1.0,0.00358698,0.00177877,0.0181711,0.0812103,-0.199187,0.976591,track,651933278
2.16179,2.22318,-0.193699,-1.0,0.000959948,0.00183826,-0.0488513,0.210018,-0.041197,0.976829,track,651933278
1.23936,-2.32518,-2.22549,1.0,-0.0192396,0.0159236,0.000231113,-0.117935,-0.153634,-0.981065,track,651933278
3.40252,-1.99258,1.08051,1.0,0.00238279,-0.00027122,0.00787732,0.126058,0.236175,-0.963499,track,651933278
1.6569,-0.95269,2.99106,-1.0,-0.00640076,-0.0463742,-0.00453123,-0.663913,0.100702,-0.740998,track,651933278
0.774678,-1.06542,-0.787027,-1.0,0.0597682,0.0594729,-0.0215978,0.434881,-0.4363,-0.787731,track,651933278
0.897305,0.646061,0.370044,-1.0,0.000758448,0.00054191,0.0757523,0.766667,0.297401,0.569012,track,651933278
1.07494,0.201972,1.79445,1.0,0.0946918,0.0219901,-0.00231828,-0.217349,0.955537,0.199269,track,651933278
0.778968,-1.24953,1.32916,-1.0,-0.0777163,0.0199601,-0.0184415,0.126765,0.514365,-0.848151,track,651933278
0.882665,-0.336619,2.7435,1.0,0.00259707,0.00505924,0.0257694,-0.871932,0.366692,-0.324456,track,651933278
0.963334,0.307513,1.82999,-1.0,-0.116426,-0.0304655,0.189946,-0.244638,0.92263,0.298173,track,651933278
0.887334,-0.58257,-2.92366,1.0,-0.0126091,0.0607914,-0.0699477,-0.831254,-0.184077,-0.524531,track,651933278
1.28874,0.667498,2.51622,-1.0,-0.0488971,-0.0681642,0.305512,-0.658515,0.475481,0.583331,track,651933278
0.853162,-0.496207,-2.78038,1.0,-0.0235381,0.0648228,-0.0376338,-0.831041,-0.313961,-0.459129,track,651933278
1.12139,1.32551,-3.07644,1.0,0.00173108,-0.0145899,0.179906,-0.495253,-0.0323127,0.868147,track,651933278
1.40189,-1.79072,2.83557,1.0,-0.00124742,-0.00557357,-0.166899,-0.30956,0.0978061,-0.945837,track,651933278
1.43385,-1.32403,0.02231,1.0,,,,,,,tau,651933278
1.11681,-0.552937,-2.35134,1.0,,,,,,,tau,651933278
3.44122,0.731308,0.429103,1.0,,,,,,,tau,651933278
1.36114,0.28295,-0.967732,1.0,,,,,,,tau,651933278
0.736493,-1.35196,1.05391,-1.0,,,,,,,tau,651933278
3.10673,-0.844095,-3.13988,1.0,,,,,,,tau,651933278
2.05633,-1.37803,-2.63437,-1.0,,,,,,,tau,651933278
1.53076,-1.11236,-0.686962,1.0,,,,,,,tau,651933278
0.669165,-0.0532034,0.407167,-1.0,,,,,,,tau,651933278
4.08366,0.595918,-2.34081,-1.0,,,,,,,tau,651933278
2.79251,1.92657,2.39161,1.0,,,,,,,tau,651933278
5.0686,-0.200842,2.57473,1.0,,,,,,,tau,651933278
51.6743,-2.5842,0.617384,1.0,,,,,,,tau,651933278
7.85791,2.74673,-1.83426,0.0,,,,,,,tau,651933278
67.8433,-2.79524,-2.45635,0.0,,,,,,,tau,651933278
6.81722,3.46773,-2.33028,0.0,,,,,,,tau,651933278
6.90584,3.70777,-0.161896,0.0,,,,,,,tau,651933278
6.96111,4.30632,1.33528,0.0,,,,,,,tau,651933278
7.53109,-3.08455,-1.77381,0.0,,,,,,,tau,651933278
7.78838,-2.38635,-0.11725,0.0,,,,,,,tau,651933278
8.99992,2.60948,-0.142789,0.0,,,,,,,tau,651933278
9.83504,3.52261,0.626797,0.0,,,,,,,tau,651933278
7.96906,3.90539,-1.82021,0.0,,,,,,,tau,651933278
7.97691,4.3439,-2.45187,0.0,,,,,,,tau,651933278
8.05774,-0.735594,1.41295,0.0,,,,,,,tau,651933278
9.96141,-2.91735,1.51399,0.0,,,,,,,tau,651933278
9.25176,-4.08122,1.59872,0.0,,,,,,,tau,651933278
4.82023,0.159683,1.90526,0.0,,,,,,,tau,651933278
3.12052,4.11101,0.558446,0.0,,,,,,,tau,651933278
3.20756,-4.87408,1.20029,0.0,,,,,,,tau,651933278
3.71528,3.35504,-0.699229,0.0,,,,,,,tau,651933278
3.80285,-3.58832,-1.35189,0.0,,,,,,,tau,651933278
4.15853,-4.56178,0.444854,0.0,,,,,,,tau,651933278
4.33682,-2.91304,2.18172,0.0,,,,,,,tau,651933278
4.41039,2.77886,0.681389,0.0,,,,,,,tau,651933278
4.42564,-4.53392,-2.36983,0.0,,,,,,,tau,651933278
4.58529,3.7979,-3.00723,0.0,,,,,,,tau,651933278
4.6739,4.88144,-0.65951,0.0,,,,,,,tau,651933278
6.21604,3.43361,2.00497,0.0,,,,,,,tau,651933278
4.88177,-4.43192,2.72216,0.0,,,,,,,tau,651933278
5.05323,-3.73349,2.25752,0.0,,,,,,,tau,651933278
5.11302,-4.14727,-0.83988,0.0,,,,,,,tau,651933278
5.1647,-3.6222,-2.54572,0.0,,,,,,,tau,651933278
5.25875,-3.60154,-0.557136,0.0,,,,,,,tau,651933278
5.44468,4.32159,2.39714,0.0,,,,,,,tau,651933278
5.49589,3.10644,2.86926,0.0,,,,,,,tau,651933278
5.65406,-3.08084,2.98014,0.0,,,,,,,tau,651933278
5.90432,4.17202,-1.15942,0.0,,,,,,,tau,651933278
6.13165,2.93378,1.2306,0.0,,,,,,,tau,651933278
11.6837,-3.7659,0.853543,0.0,,,,,,,tau,651933278
10.8894,-2.95794,-0.177684,0.0,,,,,,,tau,651933278
12.5429,-1.4622,-1.92136,0.0,,,,,,,tau,651933278
1.31126,1.4731,2.68038,1.0,,,,,,,tau,651933278
2.85204,-2.42408,2.58902,1.0,,,,,,,tau,651933278
1.90728,-0.522825,-0.674428,-1.0,,,,,,,tau,651933278
2.41147,1.22389,0.926431,1.0,,,,,,,tau,651933278
2.14271,1.04038,-0.663379,-1.0,,,,,,,tau,651933278
0.826159,2.29784,-2.63778,-1.0,,,,,,,tau,651933278
1.81107,-0.213082,1.33348,1.0,,,,,,,tau,651933278
1.04884,0.924639,-0.293272,-1.0,,,,,,,tau,651933278
1.57691,-1.79544,-1.21317,-1.0,,,,,,,tau,651933278
3.99173,1.22314,-1.86416,-1.0,,,,,,,tau,651933278
0.577256,2.13654,-1.23249,-1.0,,,,,,,tau,651933278
2.87089,-2.46822,-1.9028,-1.0,,,,,,,tau,651933278
0.823489,2.10488,1.32637,-1.0,,,,,,,tau,651933278
0.780925,-1.02104,-1.41987,1.0,,,,,,,tau,651933278
0.875466,1.92493,-0.0524093,-1.0,,,,,,,tau,651933278
1.02164,-2.49396,-1.01733,-1.0,,,,,,,tau,651933278
1.05287,-0.0619752,-2.07711,-1.0,,,,,,,tau,651933278
1.84905,-2.41084,-2.81087,-1.0,,,,,,,tau,651933278
0.866694,-2.11881,-0.731977,-1.0,,,,,,,tau,651933278
2.9805,-1.08561,2.25798,-1.0,,,,,,,tau,651933278
2.02595,0.815708,2.53845,1.0,,,,,,,tau,651933278
2.88139,0.0667609,3.05696,1.0,,,,,,,tau,651933278
1.08149,1.70809,-2.89771,1.0,,,,,,,tau,651933278
0.6081,-1.41046,3.06491,-1.0,,,,,,,tau,651933278
2.94508,-1.89151,1.38348,-1.0,,,,,,,tau,651933278
6.9224,-0.780593,1.20171,1.0,,,,,,,muon,652163381
38.3853,0.605573,-1.89011,,0.000713589,0.000617512,0.0388035,,,,photon,652163381
19.0413,-0.910587,1.29395,,0.000713589,0.000617512,0.0388035,,,,photon,652163381
0.91066,-1.49194,-3.07912,1.0,0.000723159,0.000658207,0.0107844,-0.427371,-0.0267351,-0.903681,track,652163381
1.25881,-0.252431,-3.04845,-1.0,0.000695368,0.000879055,-0.057145,-0.964763,-0.0901251,-0.247203,track,652163381
0.986991,0.432072,-2.96547,1.0,0.000761294,0.00041244,0.00471565,-0.899274,-0.160045,0.407051,track,652163381
1.31331,-0.927458,-2.92446,1.0,0.000699795,0.000698437,-0.0841306,-0.668019,-0.147369,-0.729406,track,652163381
1.56094,1.09252,-2.89513,-1.0,0.000728407,0.000602293,0.00495815,-0.584706,-0.147099,0.797797,track,652163381
2.49423,0.479156,-2.75448,-1.0,0.000726963,0.000595233,-0.0840519,-0.829002,-0.337973,0.445568,track,652163381
1.67711,1.57451,-2.6673,-1.0,0.000704118,0.000655707,0.00501272,-0.353339,-0.181396,0.91774,track,652163381
1.21431,0.488192,-2.59407,1.0,0.000738943,0.000592008,0.00496878,-0.76128,-0.464158,0.45278,track,652163381
1.16533,1.75433,-2.55532,1.0,0.000699228,0.000650963,-0.0265645,-0.279881,-0.185887,0.941867,track,652163381
1.73699,1.44797,-2.36209,1.0,0.0011876,0.000144097,-0.0503492,-0.316854,-0.313141,0.895291,track,652163381
1.6315,-1.57142,-2.27085,1.0,0.000674945,0.000658812,0.0883934,-0.256613,-0.304632,-0.917251,track,652163381
1.01126,1.47526,-2.22663,-1.0,0.000662985,0.000663453,0.0683696,-0.265086,-0.344517,0.900576,track,652163381
0.782858,0.690723,-2.17694,-1.0,0.00107721,0.000371295,0.0882962,-0.456426,-0.658435,0.598446,track,652163381
0.970276,0.916366,-2.05845,1.0,0.000827168,0.00056013,0.0386235,-0.323126,-0.609231,0.724174,track,652163381
1.06238,2.00688,-2.03657,-1.0,0.000823946,0.000564878,-0.043653,-0.118586,-0.235918,0.96451,track,652163381
1.18086,0.443335,-2.00314,-1.0,0.000612771,0.000665889,0.0389013,-0.380949,-0.825521,0.416405,track,652163381
3.46337,0.586674,-1.72566,1.0,0.000700939,0.000616798,0.0387566,-0.131041,-0.839388,0.527499,track,652163381
0.937356,0.32442,-1.75471,-1.0,0.000591053,0.000638056,0.03897,-0.173656,-0.933575,0.313498,track,652163381
0.881115,-1.0421,-1.59767,1.0,0.000801741,0.00061366,-0.0262291,-0.0168553,-0.627152,-0.778715,track,652163381
1.74258,0.0876302,-1.48257,1.0,0.00103934,0.000644778,-0.043119,0.0877734,-0.992298,0.0874066,track,652163381
1.00916,0.386296,-1.46248,1.0,0.000890559,0.000634043,-0.0263389,0.100513,-0.924312,0.368163,track,652163381
0.963629,0.913067,-1.13393,-1.0,0.000748436,0.000621835,0.0387466,0.292476,-0.626343,0.722601,track,652163381
0.976724,0.906353,-0.859853,-1.0,0.000629366,0.000531527,0.00478304,0.453274,-0.526346,0.719377,track,652163381
1.38773,0.515631,-0.697288,1.0,0.000789017,0.000695084,-0.0263444,0.674866,-0.56531,0.474321,track,652163381
1.18951,0.983966,-0.63602,-1.0,0.000711366,0.000610538,-0.0841001,0.527714,-0.389652,0.754777,track,652163381
2.44956,-1.02176,-0.209664,-1.0,0.000706516,0.000525421,0.00499642,0.623382,-0.13265,-0.770583,track,652163381
1.33781,-0.705699,0.121341,1.0,0.000722423,0.000577432,-0.0841209,0.78812,0.0961034,-0.607973,track,652163381
1.07993,1.1673,0.280075,1.0,0.000848931,0.000177521,-0.0233034,0.545343,0.15686,0.823405,track,652163381
1.03153,-1.46287,0.218226,-1.0,0.000725063,0.000584003,-0.084361,0.429143,0.0951655,-0.898209,track,652163381
2.07985,2.02486,0.302421,1.0,0.000662746,0.000802079,-0.0487704,0.247726,0.0772885,0.965742,track,652163381
1.69937,-0.138707,0.498417,1.0,0.000730951,0.000593782,-0.0841213,0.869958,0.473474,-0.137825,track,652163381
3.56961,-0.0450753,0.533581,1.0,0.000701231,0.000646058,-0.0840867,0.860117,0.508103,-0.0450448,track,652163381
0.908778,0.715259,0.69694,-1.0,0.000820247,0.000497411,-0.056609,0.605269,0.506653,0.613964,track,652163381
1.30581,1.39152,0.922783,1.0,0.000875245,0.000499243,-0.0839147,0.282741,0.373466,0.883505,track,652163381
1.1273,-1.72771,0.903096,-1.0,0.000903671,0.000473741,0.0135698,0.213311,0.270521,-0.938785,track,652163381
2.41865,-0.915015,1.05782,-1.0,0.000605077,0.000682014,0.0388356,0.338775,0.601444,-0.723531,track,652163381
0.82963,-0.119889,1.12285,-1.0,0.000699007,0.000626653,0.0386185,0.430021,0.8949,-0.119318,track,652163381
