et,eta,theta,phi
49.1171,-0.658014,2.1859,2.6955
33.419,-1.1543,2.53077,0.742359
27.4642,-1.97392,2.86554,-1.22381
25.7948,1.39013,0.488156,0.582866
18.8856,-0.444925,2.00173,-2.374
13.257,-0.65449,2.18302,-1.21932
13.1782,-0.045511,1.61629,1.44235
11.859,2.65495,0.140374,-2.52466
10.7902,2.39331,0.182148,2.89034
10.5742,-0.621001,2.15535,-0.0998179
8.92568,0.645461,0.965986,-0.350466
7.27427,4.47217,0.022844,0.955165
7.22222,4.14375,0.0317239,-1.58342
7.15927,-3.19539,3.05974,-0.683119
7.09672,-4.14767,3.10999,2.72773
6.8611,3.45578,0.0631044,-0.299222
6.36546,0.176559,1.39515,2.27358
6.23362,1.19553,0.587579,-1.4523
6.07712,-1.51713,2.70975,-2.80169
5.75122,-3.15093,3.05602,-3.07194
5.84829,1.14548,0.615902,-2.50751
5.34821,2.82402,0.118594,-1.58307
5.26454,4.28782,0.0274679,-3.07472
4.74371,1.1294,0.625253,2.53147
4.59675,-4.38107,3.11657,-0.490164
3.97371,-1.89762,2.84396,-0.00508694
3.71794,-2.8349,3.02428,-1.63823
3.47732,-4.71935,3.12375,1.64553
