eta,phi,pt,charge,isolationPFChargedHadrCandsPtSum,isolationPFGammaCandsEtSum,maximumHCALPFClusterEt,emFraction,hcalTotOverPLead,hcalMaxOverPLead,hcal3x3OverPLead,ecalStripSumEOverPLead,bremsRecoveryEOverPLead,electronPreIDOutput,electronPreIDDecision,hasMuonReference,caloComp,segComp,muonDecision
-0.690816,0.987901,1.00657,1,0,0,0,-1,0,0,0,0,,-999,0,0,,,1
-1.93457,-1.74001,0.971485,-1,0.544584,0,0.666803,0.335332,2.18912,0.757431,0,1.10444,,-999,0,0,,,1
0.884061,-1.43206,4.71041,-1,0.601849,0,0,-1,0,0,0,0,,-999,0,0,,,1
0.707427,2.40407,0.962858,-1,0.756863,0,0.190706,0,1.15031,1.15031,0,0,,-999,0,0,,,1
-0.832054,1.64721,1.51084,1,0.932595,0,0,-1,0,0,0,0,,-999,0,0,,,1
-0.049088,1.48886,1.40259,1,1.3946,0,0.848242,0,0.604368,0.604368,0,0,,-999,0,0,,,1
-0.960207,-0.343806,5.66352,-1,4.78784,0,4.79529,0.201135,1.44902,0.842851,0.842851,0.206743,,-999,0,0,,,1
-0.323876,3.05222,45.3912,1,9.9431,8.89153,4.13407,0.871315,1.08197,0.68405,0.319471,7.32592,,-0.0944158,1,0,,,1
1.929,-2.59947,3.69552,1,0,0,0.897716,0.682563,0.566478,0.566478,0.566478,1.21806,,-999,0,0,,,1
2.09752,-0.702165,3.43523,-1,0,0.842607,0.719465,0.799927,2.06666,1.0334,0,1,,-999,0,0,,,1
-2.04172,0.321721,66.2005,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.30426,-1.50157,8.30046,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.15085,-2.47565,8.79362,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.4315,0.689648,10.0377,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.68212,-2.43755,10.7187,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.8403,-0.915785,10.7516,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.98,1.51634,6.75287,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
0.256689,1.0877,3.20749,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.05544,2.01696,3.27169,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.86473,-2.44477,3.36258,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.99498,-3.05284,3.39267,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.16806,-0.386852,3.83489,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
1.1048,1.50378,3.9408,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.6367,0.89342,3.96423,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.95846,0.0573742,4.32896,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-0.0883189,0.527404,4.78466,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.5735,-1.83379,4.81554,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.19103,0.997214,5.08678,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.95759,0.831221,5.08955,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.73334,-0.0897119,5.66766,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-0.810313,2.77188,6.06213,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.80719,-1.69041,6.22374,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.29701,2.52621,6.34341,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.79504,-1.60418,6.53486,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
1.40485,-2.22627,4.97107,-1,0,0,2.0882,0.230612,1.37258,0.56521,0,0.411411,,-999,0,0,,,1
1.04619,-2.63809,1.16466,-1,0,0,2.0882,0,3.55888,2.31091,1.24797,0,,-999,0,0,,,1
2.20348,-0.278069,1.26785,1,0,0,0.807273,0.341542,1.07287,0.659027,0.659027,0.556499,,-999,0,0,,,1
-0.761919,-1.93654,4.37571,1,0,0,2.91621,0.150421,1.60604,0.87369,1.60604,0.284356,,-999,0,0,,,1
-1.81328,2.5995,1.27661,-1,0,0,0.912706,0,0.642425,0.642425,0,0,,-999,0,0,,,1
1.76844,-0.215213,1.18808,1,0,0,0.854482,0.435266,1.34153,0.67112,0.67112,1.03398,,-999,0,0,,,1
0.221964,-0.800731,3.45405,1,0,0,0.823974,0,0.890847,0.456852,0,0,,-999,0,0,,,1
0.72186,0.393562,0.521698,1,0,0,0,-1,0,0,0,0,,-999,0,0,,,1
2.16138,2.60328,1.56161,1,0,0.577915,0.787232,0.417369,0.839267,0.489387,0.489387,0.601211,,-999,0,0,,,1
1.52526,2.25631,1.01484,-1,0,0.577915,0.787232,0.477182,0.983992,0.983992,0,0,,-999,0,0,,,1
1.59751,0.357475,3.83593,1,0.71305,0,3.2314,0.277267,1.6251,0.968565,0.656539,0.62345,,-0.818606,0,0,,,1
-1.73666,-2.97361,0.768285,1,0.780009,0,2.46041,0,3.63277,2.63357,0.999202,0,,-999,0,0,,,1
-0.233168,-2.03318,2.45642,1,0,1.15326,0,1,0,0,0,1.21473,,-999,0,0,,,1
2.02846,1.22295,2.13997,-1,0.507402,0.878936,1.57995,0.379964,1.41772,0.745605,1.30649,0.252365,,-999,0,0,,,1
