pt,eta,phi,charge,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z
47.002,-0.323879,3.05223,1,0.000724373,0.000608204,0.0145111,-46.8144,4.19442,-15.4905
64.5574,-2.04478,0.464527,-1,0.0170224,-0.0329096,-0.0111391,57.7165,28.9217,-245.255
