detid,fraction,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
838870198,1,-1.28049,0.178617,-0.421251,-1.28588,0.179651,-0.399514,-1.28134,0.201059,-0.399514,-1.27597,0.199922,-0.421251,-1.49852,0.22089,-0.48129,-1.50484,0.222102,-0.455811,-1.4995,0.247285,-0.455811,-1.49321,0.245952,-0.48129
838869686,1,-1.28049,0.178617,-0.397732,-1.28552,0.179575,-0.375905,-1.28098,0.200984,-0.375905,-1.27597,0.199922,-0.397732,-1.49947,0.221092,-0.454045,-1.50537,0.222215,-0.428462,-1.50003,0.247399,-0.428462,-1.49416,0.246154,-0.454045
838870710,1,-1.28049,0.178617,-0.444874,-1.28623,0.179726,-0.423231,-1.2817,0.201134,-0.423231,-1.27597,0.199922,-0.444874,-1.4975,0.220675,-0.508621,-1.50424,0.221976,-0.483254,-1.4989,0.247159,-0.483254,-1.49219,0.245737,-0.508621
838871222,1,-1.28049,0.178617,-0.468606,-1.28659,0.179801,-0.447065,-1.28205,0.201209,-0.447065,-1.27597,0.199922,-0.468606,-1.49643,0.220448,-0.536045,-1.50358,0.221836,-0.510795,-1.49824,0.247019,-0.510795,-1.49112,0.24551,-0.536045
838869174,1,-1.28049,0.178617,-0.374308,-1.28516,0.1795,-0.352398,-1.28063,0.200908,-0.352398,-1.27597,0.199922,-0.374308,-1.50036,0.221281,-0.42688,-1.50584,0.222315,-0.4012,-1.50051,0.247499,-0.4012,-1.49505,0.246343,-0.42688
838870199,1,-1.28211,0.156194,-0.421251,-1.28752,0.157143,-0.399514,-1.28373,0.178697,-0.399514,-1.27834,0.177643,-0.421251,-1.50082,0.194609,-0.48129,-1.50716,0.195722,-0.455811,-1.50271,0.221076,-0.455811,-1.49639,0.219842,-0.48129
838869687,1,-1.28211,0.156194,-0.397732,-1.28716,0.15708,-0.375905,-1.28337,0.178634,-0.375905,-1.27834,0.177643,-0.397732,-1.50178,0.194778,-0.454045,-1.5077,0.195817,-0.428462,-1.50324,0.221171,-0.428462,-1.49735,0.22001,-0.454045
838870711,1,-1.28211,0.156194,-0.444874,-1.28788,0.157206,-0.423231,-1.28409,0.17876,-0.423231,-1.27834,0.177643,-0.444874,-1.4998,0.19443,-0.508621,-1.50656,0.195616,-0.483254,-1.5021,0.220971,-0.483254,-1.49537,0.219662,-0.508621
838871223,1,-1.28211,0.156194,-0.468606,-1.28823,0.157269,-0.447065,-1.28445,0.178822,-0.447065,-1.27834,0.177643,-0.468606,-1.49872,0.19424,-0.536045,-1.50589,0.1955,-0.510795,-1.50144,0.220854,-0.510795,-1.49429,0.219472,-0.536045
838869175,1,-1.28211,0.156194,-0.374308,-1.2868,0.157017,-0.352398,-1.28301,0.17857,-0.352398,-1.27834,0.177643,-0.374308,-1.50268,0.194935,-0.42688,-1.50817,0.1959,-0.4012,-1.50372,0.221254,-0.4012,-1.49825,0.220168,-0.42688
838870200,1,-1.28595,0.13433,-0.421251,-1.29138,0.135175,-0.399514,-1.28759,0.156729,-0.399514,-1.28219,0.15578,-0.421251,-1.50533,0.168963,-0.48129,-1.51168,0.169953,-0.455811,-1.50723,0.195308,-0.455811,-1.5009,0.194195,-0.48129
838869688,1,-1.28595,0.13433,-0.397732,-1.29102,0.135112,-0.375905,-1.28723,0.156666,-0.375905,-1.28219,0.15578,-0.397732,-1.50629,0.169131,-0.454045,-1.51222,0.170048,-0.428462,-1.50777,0.195402,-0.428462,-1.50186,0.194363,-0.454045
838870712,1,-1.28595,0.13433,-0.444874,-1.29173,0.135238,-0.423231,-1.28795,0.156792,-0.423231,-1.28219,0.15578,-0.444874,-1.50431,0.168783,-0.508621,-1.51108,0.169848,-0.483254,-1.50663,0.195202,-0.483254,-1.49988,0.194016,-0.508621
838871224,1,-1.28595,0.13433,-0.468607,-1.29209,0.135301,-0.447065,-1.2883,0.156854,-0.447065,-1.28219,0.15578,-0.468606,-1.50323,0.168593,-0.536045,-1.51042,0.169731,-0.510795,-1.50597,0.195085,-0.510795,-1.49879,0.193826,-0.536045
838869176,1,-1.28595,0.13433,-0.374308,-1.29066,0.135049,-0.352398,-1.28687,0.156603,-0.352398,-1.28219,0.15578,-0.374308,-1.50718,0.169289,-0.42688,-1.5127,0.170131,-0.4012,-1.50824,0.195486,-0.4012,-1.50275,0.194521,-0.42688
838870201,1,-1.28679,0.111864,-0.421251,-1.29223,0.112624,-0.399514,-1.2892,0.134297,-0.399514,-1.28378,0.133432,-0.421251,-1.50671,0.142617,-0.48129,-1.51308,0.143508,-0.455811,-1.50952,0.169003,-0.455811,-1.50317,0.167989,-0.48129
838869689,1,-1.28679,0.111864,-0.397732,-1.29187,0.112574,-0.375905,-1.28884,0.134246,-0.375905,-1.28378,0.133432,-0.397732,-1.50768,0.142752,-0.454045,-1.51363,0.143584,-0.428462,-1.51006,0.169078,-0.428462,-1.50413,0.168124,-0.454045
838870713,1,-1.28679,0.111864,-0.444874,-1.29259,0.112675,-0.423231,-1.28956,0.134347,-0.423231,-1.28378,0.133432,-0.444874,-1.50569,0.142474,-0.508621,-1.51248,0.143424,-0.483254,-1.50891,0.168918,-0.483254,-1.50214,0.167846,-0.508621
838871225,1,-1.28679,0.111864,-0.468607,-1.29295,0.112725,-0.447065,-1.28992,0.134397,-0.447065,-1.28378,0.133432,-0.468606,-1.5046,0.142322,-0.536045,-1.51181,0.14333,-0.510795,-1.50825,0.168825,-0.510795,-1.50105,0.167694,-0.536045
838869177,1,-1.28679,0.111864,-0.374308,-1.29151,0.112523,-0.352398,-1.28848,0.134196,-0.352398,-1.28378,0.133432,-0.374308,-1.50858,0.142879,-0.42688,-1.5141,0.143651,-0.4012,-1.51054,0.169145,-0.4012,-1.50503,0.16825,-0.42688
838870202,1,-1.28987,0.0898796,-0.421251,-1.29532,0.090535,-0.399514,-1.29229,0.112208,-0.399514,-1.28685,0.111448,-0.421251,-1.51032,0.116829,-0.48129,-1.51671,0.117597,-0.455811,-1.51314,0.143092,-0.455811,-1.50677,0.142201,-0.48129
838869690,1,-1.28987,0.0898796,-0.397732,-1.29496,0.0904845,-0.375905,-1.29193,0.112157,-0.375905,-1.28685,0.111448,-0.397732,-1.51128,0.116964,-0.454045,-1.51725,0.117673,-0.428462,-1.51368,0.143167,-0.428462,-1.50774,0.142336,-0.454045
838870714,1,-1.28987,0.0898796,-0.444874,-1.29568,0.0905853,-0.423231,-1.29265,0.112258,-0.423231,-1.28685,0.111448,-0.444874,-1.50929,0.116686,-0.508621,-1.5161,0.117513,-0.483254,-1.51254,0.143007,-0.483254,-1.50575,0.142057,-0.508621
838871226,1,-1.28987,0.0898796,-0.468606,-1.29604,0.0906353,-0.447065,-1.29301,0.112308,-0.447065,-1.28685,0.111448,-0.468606,-1.50821,0.116533,-0.536045,-1.51544,0.117419,-0.510795,-1.51187,0.142914,-0.510795,-1.50466,0.141905,-0.536045
