isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000695938,0.000605213,0.0626974,2.89493e-05,2.63901e-05,4.20109e-05,54.9884,76.2552
1,0,0.00069492,0.000619087,0.0270952,2.88032e-05,2.93798e-05,4.16845e-05,37.2587,70.4779
1,0,0.000705485,0.000582687,0.0362784,3.64872e-05,4.04719e-05,7.07312e-05,31.0507,47.8047
1,0,0.000754131,0.000622533,0.0481287,3.39062e-05,3.89598e-05,5.15682e-05,19.6785,31.151
1,0,0.000711858,0.000583993,0.0755833,3.11674e-05,3.54432e-05,4.08642e-05,21.0998,53.1401
1,0,0.000752218,0.000607961,0.00109677,4.32729e-05,4.04495e-05,4.56065e-05,45.869,56.3958
1,0,0.000693146,0.000596512,0.0244483,4.57142e-05,4.80672e-05,5.229e-05,24.4785,44.0999
1,0,0.000629974,0.000542798,0.0587072,4.27022e-05,5.11822e-05,5.97829e-05,36.2465,51.9316
1,0,0.000662234,0.000600158,-0.0750812,6.7857e-05,6.70226e-05,7.22109e-05,7.25604,8.52892
1,0,0.000700409,0.000590465,0.0169639,9.34017e-05,7.48129e-05,9.05773e-05,13.5977,14.4014
1,0,0.000723277,0.000700818,-0.0222248,6.81408e-05,6.89272e-05,0.000115735,8.57227,14.5205
1,0,0.000793281,0.000672912,-0.00947367,8.94507e-05,6.75665e-05,7.32426e-05,10.5431,7.74407
1,0,0.000665064,0.000536225,-0.00411155,7.69397e-05,7.55028e-05,0.000101439,2.58288,12.7245
1,0,0.000575312,0.000604433,-0.047446,7.56046e-05,8.48008e-05,8.74649e-05,15.4457,17.646
1,0,0.000710408,0.000954491,-0.044149,0.000434111,0.000412055,0.000791237,1.64767,1.11325
