detid,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
604018456,2.7175,-0.587997,7.02838,2.46089,-1.29516,7.02772,4.18587,-2.0939,7.03571,4.55329,-1.08138,7.03665,2.71672,-0.587881,7.20884,2.46011,-1.29504,7.20819,4.18509,-2.09378,7.21617,4.55251,-1.08126,7.21711
604022040,3.5167,-0.798588,8.30765,3.20603,-1.65432,8.30523,6.27795,-3.09747,8.30742,6.79897,-1.66233,8.31148,3.51638,-0.798984,8.48811,3.20571,-1.65471,8.48569,6.27763,-3.09786,8.48789,6.79866,-1.66272,8.49195
604026136,3.20332,-1.65388,9.30818,3.51401,-0.798163,9.30473,6.79627,-1.66194,9.30703,6.27522,-3.09707,9.31281,3.20326,-1.65459,9.12771,3.51395,-0.798868,9.12427,6.79621,-1.66265,9.12656,6.27516,-3.09777,9.13234
604018456,2.7175,-0.587997,7.02838,2.46089,-1.29516,7.02772,4.18587,-2.0939,7.03571,4.55329,-1.08138,7.03665,2.71672,-0.587881,7.20884,2.46011,-1.29504,7.20819,4.18509,-2.09378,7.21617,4.55251,-1.08126,7.21711
604022040,3.5167,-0.798588,8.30765,3.20603,-1.65432,8.30523,6.27795,-3.09747,8.30742,6.79897,-1.66233,8.31148,3.51638,-0.798984,8.48811,3.20571,-1.65471,8.48569,6.27763,-3.09786,8.48789,6.79866,-1.66272,8.49195
604026136,3.20332,-1.65388,9.30818,3.51401,-0.798163,9.30473,6.79627,-1.66194,9.30703,6.27522,-3.09707,9.31281,3.20326,-1.65459,9.12771,3.51395,-0.798868,9.12427,6.79621,-1.66265,9.12656,6.27516,-3.09777,9.13234
604018456,2.7175,-0.587997,7.02838,2.46089,-1.29516,7.02772,4.18587,-2.0939,7.03571,4.55329,-1.08138,7.03665,2.71672,-0.587881,7.20884,2.46011,-1.29504,7.20819,4.18509,-2.09378,7.21617,4.55251,-1.08126,7.21711
604022040,3.5167,-0.798588,8.30765,3.20603,-1.65432,8.30523,6.27795,-3.09747,8.30742,6.79897,-1.66233,8.31148,3.51638,-0.798984,8.48811,3.20571,-1.65471,8.48569,6.27763,-3.09786,8.48789,6.79866,-1.66272,8.49195
604026136,3.20332,-1.65388,9.30818,3.51401,-0.798163,9.30473,6.79627,-1.66194,9.30703,6.27522,-3.09707,9.31281,3.20326,-1.65459,9.12771,3.51395,-0.798868,9.12427,6.79621,-1.66265,9.12656,6.27516,-3.09777,9.13234
604017216,0.206258,0.990917,5.784,0.489424,0.887967,5.78432,1.18754,2.3579,5.78479,0.615198,2.56598,5.78414,0.2061,0.990945,5.931,0.489266,0.887995,5.93132,1.18739,2.35793,5.9318,0.61504,2.56601,5.93114
604017224,0.0307819,1.01061,6.07712,0.327521,0.958385,6.07704,0.759839,2.5272,6.07736,0.160057,2.63276,6.07752,0.0308146,1.01057,6.22412,0.327554,0.958346,6.22404,0.759872,2.52716,6.22436,0.16009,2.63272,6.22452
604017728,0.206258,0.990917,5.784,0.489424,0.887967,5.78432,1.18754,2.3579,5.78479,0.615198,2.56598,5.78414,0.2061,0.990945,5.931,0.489266,0.887995,5.93132,1.18739,2.35793,5.9318,0.61504,2.56601,5.93114
604017736,0.0307819,1.01061,6.07712,0.327521,0.958385,6.07704,0.759839,2.5272,6.07736,0.160057,2.63276,6.07752,0.0308146,1.01057,6.22412,0.327554,0.958346,6.22404,0.759872,2.52716,6.22436,0.16009,2.63272,6.22452
604021288,-0.250598,1.42878,8.30927,0.494662,1.36368,8.31087,1.06263,3.36785,8.31465,-0.462457,3.50108,8.31135,-0.251007,1.42856,8.48973,0.494253,1.36345,8.49134,1.06222,3.36763,8.49511,-0.462866,3.50086,8.49182
604017224,0.0307819,1.01061,6.07712,0.327521,0.958385,6.07704,0.759839,2.5272,6.07736,0.160057,2.63276,6.07752,0.0308146,1.01057,6.22412,0.327554,0.958346,6.22404,0.759872,2.52716,6.22436,0.16009,2.63272,6.22452
604017736,0.0307819,1.01061,6.07712,0.327521,0.958385,6.07704,0.759839,2.5272,6.07736,0.160057,2.63276,6.07752,0.0308146,1.01057,6.22412,0.327554,0.958346,6.22404,0.759872,2.52716,6.22436,0.16009,2.63272,6.22452
