et,eta,theta,phi
159.185,0.0536332,1.51719,-1.05545
108.478,2.04465,0.25742,1.59346
49.8395,-0.101574,1.6722,-1.80933
47.4779,3.83819,0.0430584,2.19636
33.1619,-0.109054,1.67963,2.39436
21.4332,2.36244,0.187827,3.10956
18.1633,-1.59371,2.74071,-0.147763
16.1916,-3.15932,3.05673,2.17507
15.9863,-0.715322,2.23192,1.57448
16.1054,-0.413445,1.97294,-0.0629982
14.0974,-1.75183,2.7981,-2.28146
12.5377,3.79703,0.0448673,-2.60504
12.6557,-1.84481,2.82808,1.72189
12.1109,-2.96323,3.03838,-2.61624
11.3526,-1.38098,2.64913,-1.38435
11.016,-1.31329,2.61616,2.79099
10.4028,-2.89782,3.03142,-0.137177
10.7073,0.344874,1.23256,1.1006
9.80888,1.30996,0.527109,3.11832
9.5739,1.90701,0.294893,-0.250287
8.56455,-4.44407,3.1181,-2.04071
8.3641,-4.00863,3.10528,-0.564391
7.9049,-4.02282,3.10579,0.931663
8.23056,0.618091,0.988674,-2.34437
7.44978,2.99524,0.0999657,0.0111914
7.29521,-2.85516,3.02663,0.839738
7.27823,1.74593,0.345486,-1.97687
6.92732,2.92351,0.107386,1.84039
6.15209,-3.71336,3.09281,-1.51507
5.89583,-4.36124,3.11607,2.32614
5.90271,0.844152,0.812064,2.08513
5.71058,0.834394,0.819169,-0.119658
5.37138,-1.79913,2.81368,0.844261
4.93965,-4.75774,3.12442,0.285513
4.98062,1.18162,0.595334,1.00982
4.85806,4.7292,0.0176666,-2.07178
4.70858,3.94133,0.03884,-0.84803
4.2126,4.35859,0.0255913,0.0176257
3.98216,-2.74124,3.01279,-1.66476
3.92566,-4.25054,3.11308,-3.09638
3.81378,5.06596,0.0126155,-0.624144
3.65584,0.255302,1.31822,3.13745
3.4394,-4.96054,3.12757,-0.894143
3.42028,-0.56895,2.11132,-2.63419
