et,eta,theta,phi
92.1701,-1.80211,2.81464,0.389305
78.8874,1.53255,0.425433,-2.73309
32.3034,-1.15696,2.53229,-3.09218
19.1645,-0.733024,2.24581,0.45052
14.8355,1.30941,0.527385,-1.00769
13.8937,-1.39678,2.65655,-0.71659
13.3213,-0.169708,1.7397,-2.61032
12.2834,0.825373,0.825781,1.99903
12.2651,0.77558,0.862998,0.898499
10.8405,-1.06279,2.47629,-1.59337
10.4339,-2.20264,2.92146,-2.10986
9.99527,4.11573,0.0326253,-0.419079
9.53521,-2.42554,2.96519,-0.243805
9.82438,-0.354458,1.91806,1.6085
9.22667,3.85599,0.0422989,1.75947
9.03928,4.42233,0.0240112,0.654597
8.06127,-2.61374,2.99533,1.76667
7.94552,1.75716,0.341704,-1.88781
7.85428,0.139263,1.43198,2.80083
6.37735,1.53074,0.426181,2.71193
6.04983,3.78169,0.0455604,-2.35274
5.94225,-4.11297,3.10888,2.25318
5.71327,2.79732,0.121796,1.16223
5.67481,-3.06158,3.04803,2.89622
5.81945,0.725504,0.901662,-0.0615528
5.48607,-4.67763,3.12299,0.653416
5.33035,3.22884,0.0791653,2.85377
5.13406,-0.258314,1.82628,-0.480398
4.87289,-3.24264,3.06351,0.39102
4.84363,2.0972,0.244377,-0.669821
4.66874,-4.04116,3.10644,-1.62363
4.35761,2.37163,0.186118,-2.80522
4.26201,-1.60441,2.74486,1.93798
3.66026,-3.15155,3.05607,-0.690571
3.61761,0.227717,1.34502,-1.28757
3.33017,4.18527,0.0304339,-1.37031
