pt,eta,phi,charge,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z
3.37315,0.402057,0.435036,-1,0.000957766,7.91302e-05,-0.0147962,3.05896,1.42159,1.39303
3.86625,-1.60079,-0.0940295,1,0.000679469,0.000341065,9.4948e-05,3.84918,-0.363006,-9.19239
10.9754,1.94619,2.10339,-1,0.0013221,0.000980376,-0.0662202,-5.57298,9.45517,37.6406
