pt,charge,pos_x,pos_y,pos_z,phi,eta,calo_energy
3.49107,-1,-0.0442989,-0.640649,1.26876,3.07156,2.36416,0
11.258,1,0.000712655,0.000618974,-0.0190898,2.09237,-0.245604,0
0.562989,1,0.000865221,0.000132436,0.0996615,-0.957834,-3.00748,0
