energy,et,eta,phi,pos_x,pos_y,pos_z,hadronicOverEm,hadronicDepth1OverEcal,hadronicDepth2OverEcal,e1x5,e2x5,e3x3,e5x5,maxEnergyXtal,sigmaEtaEta,sigmaIetaIeta,r1x5,r2x5,r9,ecalRecHitSumEtConeDR04,hcalTowerSumEtConeDR04,hcalDepth1TowerSumEtConeDR04,hcalDepth2TowerSumEtConeDR04,trkSumPtSolidConeConeDR04,trkSumPtHollowConeDR04,nTrkSolidConeDR04,nTrkHollowConeDR04,ecalRecHitSumEtDR03,hcalTowerSumEtDR03,hcalDepth1TowerSumEtDR03,hcalDepth2TowerSumEtDR03,trkSumPtSolidConeDR03,trkSumPtHollowConeDR03,nTrkSolidConeDR03,nTrkHollowConeDR03
46.0726,45.9417,0.0754458,-1.68865,0.000711247,0.000622607,-0.0344849,0,0,0,36.1993,40.7211,32.6698,43.7567,14.3898,0.00950003,0.00895939,0.827286,0.930623,0.7073,6.67464,0,0,0,9.1324,9.1324,7,7,5.30789,0,0,0,2.11052,2.11052,2,2
45.0136,22.3823,1.32336,2.93922,0.000711247,0.000622607,-0.0344849,0,0,0,26.4039,35.2612,34.4497,37.2575,23.1519,0.0108391,0.0110815,0.708687,0.946421,0.774247,1.51274,0.347476,0.347476,0,2.94756,2.94756,3,3,0.65674,0,0,0,2.94756,2.94756,3,3
