path,slot,moduleLabel,moduleType,VID,KEY,id,pt,eta,phi,mass
HLT_PFJet260_v6,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,111,0,128,1.566,-1.39626,0
HLT_PFJet320_v6,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,111,0,128,1.566,-1.39626,0
HLT_Jet370_NoJetID_v14,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,111,0,128,1.566,-1.39626,0
HLT_PFJet400_v6,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,111,0,128,1.566,-1.39626,0
HLT_DiPFJetAve260_v7,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,111,0,128,1.566,-1.39626,0
HLT_DiPFJetAve320_v7,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,111,0,128,1.566,-1.39626,0
HLT_DiPFJetAve400_v7,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,111,0,128,1.566,-1.39626,0
HLT_FatDiPFJetMass750_DR1p1_Deta1p5_v7,7,hltL1sL1HTT150OrHTT175OrHTT200,HLTLevel1GTSeed,-89,120,-89,199,0,0,0
HLT_DiJet80_DiJet60_DiJet20_v3,7,hltL1sL1QuadJetC32ORL1QuadJetC36ORQuadJetC40,HLTLevel1GTSeed,-84,111,0,128,1.566,-1.39626,0
HLT_DiJet80_DiJet60_DiJet20_v3,7,hltL1sL1QuadJetC32ORL1QuadJetC36ORQuadJetC40,HLTLevel1GTSeed,-84,112,0,88,0.8695,1.39626,0
HLT_DiJet80_DiJet60_DiJet20_v3,7,hltL1sL1QuadJetC32ORL1QuadJetC36ORQuadJetC40,HLTLevel1GTSeed,-84,113,0,80,2.586,3.14159,0
HLT_DiJet80_DiJet60_DiJet20_v3,7,hltL1sL1QuadJetC32ORL1QuadJetC36ORQuadJetC40,HLTLevel1GTSeed,-86,115,0,36,-0.5215,1.0472,0
HLT_DiJet80_DiJet60_DiJet20_v3,21,hltDiCenJet80L1FastJet,HLT1CaloJet,85,32,0,135.477,1.45813,-1.47596,18.8068
HLT_DiJet80_DiJet60_DiJet20_v3,21,hltDiCenJet80L1FastJet,HLT1CaloJet,85,33,0,92.3089,0.81154,1.41373,13.9149
HLT_DiJet80_DiJet60_DiJet20_v3,21,hltDiCenJet80L1FastJet,HLT1CaloJet,85,34,0,80.222,2.32592,-3.03961,15.8826
HLT_DiJet80_DiJet60_DiJet20_v3,22,hltQuadCenJet60L1FastJet,HLT1CaloJet,85,32,0,135.477,1.45813,-1.47596,18.8068
HLT_DiJet80_DiJet60_DiJet20_v3,22,hltQuadCenJet60L1FastJet,HLT1CaloJet,85,33,0,92.3089,0.81154,1.41373,13.9149
HLT_DiJet80_DiJet60_DiJet20_v3,22,hltQuadCenJet60L1FastJet,HLT1CaloJet,85,34,0,80.222,2.32592,-3.03961,15.8826
HLT_Jet60Eta1p7_Jet53Eta1p7_DiBTagIP3DFastPV_v5,7,hltL1sL1DoubleJetC44Eta1p74WdEta4,HLTLevel1GTSeed,-84,111,0,128,1.566,-1.39626,0
HLT_Jet60Eta1p7_Jet53Eta1p7_DiBTagIP3DFastPV_v5,7,hltL1sL1DoubleJetC44Eta1p74WdEta4,HLTLevel1GTSeed,-84,112,0,88,0.8695,1.39626,0
HLT_Jet60Eta1p7_Jet53Eta1p7_DiBTagIP3DFastPV_v5,21,hltSingleBJet60Eta1p7L1FastJet,HLT1CaloJet,86,32,0,135.477,1.45813,-1.47596,18.8068
HLT_Jet60Eta1p7_Jet53Eta1p7_DiBTagIP3DFastPV_v5,21,hltSingleBJet60Eta1p7L1FastJet,HLT1CaloJet,86,33,0,92.3089,0.81154,1.41373,13.9149
HLT_Jet60Eta1p7_Jet53Eta1p7_DiBTagIP3DFastPV_v5,22,hltDoubleBJet53Eta1p7L1FastJet,HLT1CaloJet,86,32,0,135.477,1.45813,-1.47596,18.8068
HLT_Jet60Eta1p7_Jet53Eta1p7_DiBTagIP3DFastPV_v5,22,hltDoubleBJet53Eta1p7L1FastJet,HLT1CaloJet,86,33,0,92.3089,0.81154,1.41373,13.9149
HLT_Jet80Eta1p7_Jet70Eta1p7_DiBTagIP3DFastPV_v5,7,hltL1sL1DoubleJetC56Eta1p74WdEta4,HLTLevel1GTSeed,-84,111,0,128,1.566,-1.39626,0
HLT_Jet80Eta1p7_Jet70Eta1p7_DiBTagIP3DFastPV_v5,7,hltL1sL1DoubleJetC56Eta1p74WdEta4,HLTLevel1GTSeed,-84,112,0,88,0.8695,1.39626,0
HLT_Jet80Eta1p7_Jet70Eta1p7_DiBTagIP3DFastPV_v5,21,hltSingleBJet80Eta1p7L1FastJet,HLT1CaloJet,86,32,0,135.477,1.45813,-1.47596,18.8068
