detid,fraction,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
838969118,1,0.114133,-1.2866,2.60821,0.117039,-1.30743,2.59617,0.138973,-1.30437,2.59617,0.135702,-1.28359,2.60821,0.129708,-1.39826,2.80869,0.132829,-1.42064,2.79575,0.156687,-1.41731,2.79575,0.153175,-1.39499,2.80869
838969630,1,0.114133,-1.2866,2.65843,0.117052,-1.30752,2.64655,0.138985,-1.30446,2.64655,0.135702,-1.28359,2.65843,0.129493,-1.39672,2.85978,0.132628,-1.41919,2.84702,0.156485,-1.41586,2.84702,0.152959,-1.39344,2.85978
838968606,1,0.114133,-1.2866,2.55868,0.117026,-1.30734,2.54647,0.13896,-1.30428,2.54647,0.135702,-1.28359,2.55868,0.129923,-1.3998,2.75827,0.13303,-1.42207,2.74516,0.156887,-1.41875,2.74516,0.153389,-1.39653,2.75827
838968094,1,0.114133,-1.2866,2.5098,0.117013,-1.30724,2.49743,0.138946,-1.30418,2.49743,0.135702,-1.28359,2.5098,0.130137,-1.40133,2.7085,0.133229,-1.4235,2.69522,0.157087,-1.42018,2.69522,0.153603,-1.39806,2.7085
838970142,1,0.114133,-1.2866,2.70935,0.117065,-1.30761,2.69763,0.138998,-1.30455,2.69763,0.135702,-1.28359,2.70935,0.129277,-1.39517,2.91156,0.132425,-1.41774,2.89897,0.156283,-1.41441,2.89897,0.152743,-1.39189,2.91156
838969119,1,0.136573,-1.28577,2.60821,0.139843,-1.30655,2.59617,0.161656,-1.30273,2.59617,0.158024,-1.28201,2.60821,0.154153,-1.39715,2.80869,0.157664,-1.41947,2.79575,0.181391,-1.41531,2.79575,0.17749,-1.39306,2.80869
838969631,1,0.136574,-1.28577,2.65843,0.139859,-1.30664,2.64655,0.161672,-1.30282,2.64655,0.158024,-1.28201,2.65843,0.153883,-1.39561,2.85978,0.157412,-1.41803,2.84702,0.181138,-1.41387,2.84702,0.177221,-1.39152,2.85978
838968607,1,0.136573,-1.28577,2.55868,0.139827,-1.30646,2.54647,0.16164,-1.30263,2.54647,0.158024,-1.28201,2.55868,0.154421,-1.39868,2.75827,0.157914,-1.4209,2.74516,0.181641,-1.41674,2.74516,0.177758,-1.39459,2.75827
838968095,1,0.136574,-1.28577,2.5098,0.13981,-1.30636,2.49743,0.161623,-1.30254,2.49743,0.158024,-1.28201,2.5098,0.154688,-1.4002,2.7085,0.158164,-1.42232,2.69522,0.18189,-1.41816,2.69522,0.178025,-1.39611,2.7085
838970143,1,0.136574,-1.28577,2.70935,0.139875,-1.30673,2.69763,0.161688,-1.30291,2.69763,0.158024,-1.28201,2.70935,0.153613,-1.39407,2.91156,0.157158,-1.41659,2.89897,0.180885,-1.41243,2.89897,0.17695,-1.38998,2.91156
838969120,1,0.158465,-1.28193,2.60821,0.162096,-1.30265,2.59617,0.18391,-1.29882,2.59617,0.179915,-1.27817,2.60821,0.17793,-1.39298,2.80869,0.181831,-1.41523,2.79575,0.205558,-1.41108,2.79575,0.201268,-1.38889,2.80869
838969632,1,0.158465,-1.28193,2.65843,0.162112,-1.30274,2.64655,0.183926,-1.29892,2.64655,0.179915,-1.27817,2.65843,0.177661,-1.39145,2.85978,0.181579,-1.4138,2.84702,0.205306,-1.40964,2.84702,0.200999,-1.38736,2.85978
