pos,dir,pt,phi,eta,charge,chi2,ndof
0.000729438,0.000571383,0.0198767,-0.311046,-0.0104845,0.950337,5.10796,-3.1079,1.83525,1,1.00418,1
0.00072835,0.000437107,0.0342272,-0.825454,0.00701412,-0.564426,0.951634,3.1331,-0.639305,-1,18.5507,15
0.000719295,0.000538441,-0.0843037,-0.570516,-0.0202569,-0.821037,1.06871,-3.1061,-1.15999,-1,14.25,17
0.000729976,0.000596483,0.019805,-0.320276,-0.0495922,0.946025,2.45053,-2.98797,1.79251,-1,26.0914,37
0.000712784,0.000641389,-0.0436275,-0.759894,-0.2033,-0.617439,0.93611,-2.88018,-0.720855,1,6.77228,12
0.00074716,0.000539667,0.019735,-0.958116,-0.266103,0.105846,1.42143,-2.87068,0.106244,1,5.68757,6
0.000731009,0.000604859,0.0364809,-0.928348,-0.348971,-0.128024,0.9739,-2.78203,-0.12873,1,19.4302,15
0.00074447,0.000562504,0.0197579,-0.305734,-0.109537,0.945795,5.36049,-2.79756,1.79033,1,32.9815,37
0.000723391,0.000618934,0.019667,-0.863674,-0.377238,-0.334302,1.08033,-2.72978,-0.347664,1,4.93904,9
0.000910766,0.000190618,-0.0436331,-0.907361,-0.41019,-0.0918661,1.18386,-2.71702,-0.0921258,1,17.7812,17
0.000623628,0.000849617,-0.084632,-0.41058,-0.160185,-0.897644,1.64941,-2.76961,-1.45996,-1,5.8906,3
0.000753522,0.00055878,0.0197973,-0.451887,-0.232774,0.861171,1.83445,-2.66593,1.29786,1,8.00083,13
0.000689452,0.000674034,0.0197738,-0.696536,-0.408331,-0.590003,2.38865,-2.61136,-0.67767,-1,0.0310893,1
0.00076838,0.000525069,-0.0438093,-0.49584,-0.275815,0.823449,0.796,-2.63396,1.16744,-1,15.319,17
0.000720102,0.000621344,0.0195996,-0.491831,-0.29689,0.81851,1.40979,-2.5985,1.15229,-1,3.82861,7
0.0007528,0.000573211,0.0199923,-0.489609,-0.346378,-0.800191,1.52654,-2.52588,-1.09914,1,17.1635,16
0.000734015,0.000601375,0.0340894,-0.513025,-0.354666,0.781676,1.32964,-2.53671,1.04966,-1,9.99221,13
0.000535991,0.000885822,0.0198019,-0.430864,-0.297944,-0.851813,0.998242,-2.53659,-1.26272,-1,1.0802,1
0.000734249,0.000600442,0.0198218,-0.331951,-0.267449,0.904588,2.81416,-2.46339,1.49691,1,52.7697,39
0.000698721,0.000642539,0.0198577,-0.544668,-0.464243,-0.698438,1.02139,-2.43574,-0.864244,1,7.39191,15
0.000584921,0.000742382,0.019597,-0.317981,-0.339016,0.885413,1.99301,-2.32419,1.40029,1,14.3463,19
0.000726138,0.000609857,0.019943,-0.619081,-0.67379,-0.403417,1.69572,-2.3139,-0.427724,-1,17.0713,19
0.000736576,0.000601,0.0198118,-0.549762,-0.662136,-0.509253,1.47808,-2.26373,-0.56172,-1,14.056,13
0.00042907,0.000784904,-0.0421426,-0.291183,-0.486151,-0.823936,0.906999,-2.11045,-1.16895,-1,10.7945,11
0.000767035,0.000602675,-0.084371,-0.157154,-0.925015,-0.345904,0.842236,-1.73908,-0.360783,-1,7.44042,7
0.000708879,0.000610659,0.00056178,-0.0949053,-0.776353,-0.623113,2.17443,-1.69244,-0.730077,-1,8.63382,17
0.000726996,0.000608066,0.0200377,-0.0258823,-0.265414,-0.963787,23.7949,-1.66801,-1.99661,-1,35.9973,35
0.000618463,0.000606211,-0.0421039,0.0263277,-0.736919,-0.675468,0.875043,-1.53508,-0.820733,1,2.04967,5
0.000668481,0.000611057,0.000354657,-0.0336967,-0.776857,-0.628775,1.32877,-1.61414,-0.739388,-1,2.0458,7
0.000709573,0.000604224,0.0691554,0.0652574,-0.721194,-0.689653,1.30611,-1.48056,-0.847293,1,6.73905,13
0.000742798,0.00060959,0.034191,0.146263,-0.911336,0.384803,1.11456,-1.41166,0.405685,1,12.9095,16
0.000764837,0.000617454,0.00110643,0.0685963,-0.298293,-0.952006,1.4513,-1.34476,-1.85277,-1,6.92769,9
0.000727457,0.000607585,0.0198126,0.284121,-0.578083,-0.764916,0.897451,-1.11398,-1.00796,-1,10.5012,13
0.000888611,0.000693594,0.00034791,0.419089,-0.801112,0.427298,1.20703,-1.08881,0.456586,-1,25.8142,18
0.000855853,0.000696135,-0.0439624,0.483132,-0.755156,-0.443084,0.92147,-1.00164,-0.476062,1,21.7318,9
0.000582013,0.000536133,-0.0839667,0.156916,-0.281437,0.946663,0.994312,-1.06217,1.79862,-1,42.65,38
0.000835882,0.000690556,0.0691448,0.570547,-0.69309,0.440572,1.01179,-0.882072,0.47294,-1,11.6607,15
0.000734405,0.000629279,-0.0844014,0.3544,-0.347518,0.86812,8.38691,-0.775594,1.3254,1,17.1535,19
0.000739091,0.000633785,0.000723366,0.758614,-0.390699,-0.521401,2.12922,-0.475589,-0.578262,1,19.9269,17
0.000739217,0.000641911,0.000471007,0.892509,-0.35196,-0.28205,1.57784,-0.375625,-0.289908,-1,12.6038,15
0.000723922,0.000591445,0.0340114,0.935561,-0.340634,-0.0932467,1.33829,-0.349177,-0.0935184,-1,6.04748,13
0.000728125,0.000606385,0.0199445,0.237509,-0.0139191,-0.971286,5.38805,-0.0585374,-2.11452,1,53.357,39
0.000728528,0.000630135,0.0198681,0.237155,-0.00338419,-0.971466,14.5487,-0.014269,-2.11772,-1,30.4553,35
0.000729507,0.00053383,0.0199016,0.436256,0.00765278,-0.89979,1.76012,0.0175401,-1.47111,-1,1.0637,5
0.00069923,0.000674629,-0.0843167,0.915343,0.252303,-0.313831,2.0016,0.268959,-0.324789,1,8.15967,16
0.000764985,0.000505149,0.0340864,0.915538,0.314913,0.250241,0.95263,0.331288,0.25567,1,21.239,11
0.000760223,0.00054759,0.0199441,0.785812,0.416652,0.457056,1.57471,0.487529,0.493584,1,14.6952,16
0.000734706,0.000597031,0.0199333,0.736358,0.437843,0.51582,23.3665,0.536444,0.570628,-1,8.66812,12
0.00073203,0.000601674,0.0199049,0.723715,0.440172,0.531494,8.69355,0.546436,0.592225,1,9.74853,12
0.000636094,0.000770036,0.0198718,0.204297,0.116196,-0.971988,1.41176,0.517132,-2.12709,-1,23.1145,27
0.000847407,0.000420098,-0.0839628,0.286274,0.195626,0.937965,0.924412,0.599465,1.72084,1,0.00123016,1
0.000809615,0.000518665,0.0199117,0.408753,0.372562,0.833138,1.00942,0.73911,1.19831,1,10.2963,19
0.000730318,0.00060627,0.019913,0.14025,0.175962,-0.974355,6.58479,0.897858,-2.17182,1,47.8533,43
0.000749089,0.000594279,0.0201028,0.133622,0.204136,-0.96978,3.62728,0.991213,-2.08859,-1,42.2713,41
0.00072193,0.000610825,0.0198827,0.314662,0.687007,0.654988,1.82284,1.14129,0.783985,1,11.7102,12
0.000668766,0.000622248,0.000564926,0.113971,0.477484,-0.871217,1.47268,1.33649,-1.33811,1,0.0966399,1
0.000630741,0.00062391,-0.085017,0.0681679,0.462894,-0.883789,0.809032,1.42458,-1.39282,1,23.7424,33
0.000752277,0.000603658,0.0691782,0.0913185,0.620598,-0.778793,1.75695,1.4247,-1.0423,-1,6.6879,14
0.00066228,0.000612585,0.00041869,0.0586217,0.928926,0.365595,0.822034,1.50777,0.38333,1,2.14367,7
0.000759054,0.000604641,-0.0435348,0.0788034,0.561833,0.823489,0.819062,1.43144,1.16756,-1,50.9907,18
0.000778485,0.000607159,-0.043387,0.0163325,0.338676,-0.940761,0.964698,1.52261,-1.74463,1,35.6649,45
0.000679554,0.000611413,0.0196169,0.058986,0.829859,0.554847,3.86491,1.49984,0.625357,1,6.53452,16
0.000703449,0.00061009,0.0201087,0.0827916,0.956181,0.280826,2.38782,1.48443,0.288579,-1,21.6458,17
0.000839262,0.00061995,0.0198721,-0.10718,0.991964,0.0672359,1.59079,1.67843,0.0673375,-1,14.5782,15
0.000804459,0.000637248,-0.0844448,-0.284021,0.958026,0.0389717,0.820328,1.85901,0.0389914,1,2.86991,5
0.000660537,0.000592491,0.0366864,-0.111667,0.519579,-0.847094,1.01542,1.78249,-1.24577,-1,13.3609,20
0.000723437,0.00060658,0.0199036,-0.2702,0.940657,0.20532,8.93462,1.85051,0.20828,-1,25.9468,16
0.000715423,0.000610844,-0.084466,-0.186434,0.613567,-0.767319,1.1692,1.86578,-1.01377,-1,6.40378,15
0.000762279,0.000630692,-0.0844097,-0.251094,0.587757,-0.769086,0.918324,1.97454,-1.01809,1,5.84651,13
0.00100988,0.000719315,0.0197167,-0.354811,0.897566,0.261695,16.8529,1.94725,0.267927,1,13.937,12
0.000767985,0.000633603,-0.0025161,-0.327842,0.555004,-0.76452,0.765477,2.10435,-1.007,1,21.507,17
0.00175354,0.00121091,0.0583805,-0.202589,0.342248,-0.91751,1.58486,2.10527,-1.57305,1,31.5558,37
0.000697686,0.000581457,0.0199376,-0.375797,0.43303,-0.819306,1.8851,2.28555,-1.1547,1,7.46923,15
0.000861338,0.000729299,0.000580752,-0.506766,0.567626,-0.648837,1.84516,2.29961,-0.773288,1,13.2009,16
0.000724713,0.000607284,0.000596456,-0.329557,0.354166,0.87519,2.06184,2.32022,1.35484,1,13.3704,17
0.00079048,0.000690721,0.0340212,-0.468358,0.341657,-0.814808,0.855531,2.51136,-1.14117,1,125.734,20
0.000713476,0.000606554,-0.084714,-0.407614,0.277329,0.870023,0.801192,2.54416,1.33317,1,28.5423,12
0.00085765,0.000829302,0.0198633,-0.364681,0.213227,-0.90639,1.14742,2.6125,-1.50691,1,14.7144,16
0.000723303,0.000598753,0.0198988,-0.59996,0.320251,-0.733135,2.43783,2.65128,-0.935472,-1,7.68694,9
0.000748602,0.000661051,-0.0434885,-0.3097,0.165926,-0.936245,0.895723,2.64975,-1.70673,-1,9.56533,19
0.000736443,0.000636119,0.0200348,-0.38644,0.112694,0.915404,1.63261,2.85784,1.5599,1,39.6052,39
0.00073381,0.000607644,0.0691307,-0.984241,0.128697,-0.121268,1.48356,3.01157,-0.121868,1,0.778032,4
0.000728005,0.00059343,0.0201299,-0.346976,0.00553774,0.937858,2.38862,3.12563,1.71995,-1,39.4399,41
0.000694123,0.000520309,0.0692191,0.209293,-0.0960899,0.97312,1.40001,-0.430409,2.148,1,41.4372,31
0.000707168,0.000609949,0.0197485,-0.0252005,-0.264072,-0.964174,36.7211,-1.66594,-2.00207,1,35.4262,39
0.000684734,0.000611337,0.0197811,-0.0205205,-0.262298,-0.964769,4.44415,-1.64887,-2.0106,1,45.9956,37
0.000683458,0.000610894,0.0197333,-0.0171831,-0.26,-0.965456,4.15611,-1.63679,-2.02062,1,28.1618,37
0.000567928,0.000504062,0.00172414,0.116972,-0.177373,-0.977167,0.967519,-0.987793,-2.23062,1,4.85361,5
0.000651712,-8.2752e-05,0.0169053,0.205203,-0.0226075,-0.978458,1.17713,-0.109729,-2.26004,-1,23.5695,31
0.000723432,0.000528876,0.000319996,0.21147,-0.00692036,-0.97736,1.51567,-0.0327134,-2.2349,-1,22.906,31
0.000705878,0.000556496,0.0193277,-0.173924,0.0752383,-0.981881,1.58374,2.73331,-2.34741,-1,29.8894,29
0.000755188,0.000584391,0.0196719,0.185025,0.212133,-0.959565,1.01188,0.853548,-1.94039,-1,41.0056,37
0.000723621,0.000606056,0.0199021,-0.375658,0.911072,0.16979,8.20579,1.96188,0.171451,1,8.98676,14
0.000705857,0.000570152,0.0199438,-0.63535,0.375808,-0.67461,2.30098,2.60745,-0.819155,1,3.21292,4
0.000743012,0.000591777,0.0200721,-0.486447,-0.44466,-0.752095,0.834141,-2.40104,-0.977761,1,43.5512,15
0.000492705,0.000570413,0.0198191,0.142759,-0.895276,0.422019,0.805822,-1.41267,0.450146,1,4.80725,12
0.000686955,0.000582392,0.0198996,0.40574,-0.65491,0.637548,1.29887,-1.01614,0.754032,-1,5.73577,3
0.000697902,0.00060665,0.0199004,-0.0415378,0.968211,0.246661,1.68897,1.61367,0.251855,-1,12.972,13
0.000726258,0.000609624,0.019884,0.181591,0.211597,-0.960339,5.61978,0.861566,-1.95025,1,41.7405,39
0.000932485,0.000418096,0.0185724,0.125113,0.134828,-0.982939,1.95703,0.822758,-2.37776,-1,21.4338,21
0.000716799,0.000603061,-0.084504,0.915199,0.0126808,0.402803,1.43144,0.0138549,0.426991,-1,4.33797,6
0.00065365,0.000483644,-0.000402079,0.232795,-0.134781,-0.963141,1.34228,-0.524811,-1.9876,-1,21.6263,25
0.000771416,0.000610074,0.000547155,-0.0147389,0.438223,-0.898745,1.56355,1.60442,-1.46565,-1,21.987,27
0.000677969,0.000560981,0.000341666,-0.634127,0.640754,-0.432802,0.942364,2.351,-0.463339,1,3.03301,5
0.000777985,0.000682504,0.000846132,-0.270012,0.189366,-0.944052,0.841106,2.52998,-1.77405,1,28.6318,37
0.000739731,0.000581922,0.0339877,-0.523082,-0.203762,0.827566,1.39922,-2.77013,1.18036,1,5.20803,5
0.000832856,0.000660708,0.0691888,-0.479715,0.876301,-0.0443851,1.12162,2.07167,-0.0444143,1,9.44764,12
