isValid,isFake,pos,xError,yError,zError,chi2,ndof
1,0,0.000720885,0.00059461,0.0199051,6.50939e-06,6.55675e-06,9.77401e-06,117.511,147.145
1,0,0.000707919,0.000640443,-0.0844548,2.71176e-05,2.6058e-05,3.54805e-05,31.142,49.2301
1,0,0.000719522,0.000604971,0.000447319,2.54153e-05,2.81815e-05,3.28315e-05,72.414,85.2732
1,0,0.000773335,0.000571171,0.0340723,4.13822e-05,3.28939e-05,4.09586e-05,29.0345,50.8747
1,0,0.000766884,0.000605301,0.0691718,3.51349e-05,4.24804e-05,4.34563e-05,14.3697,29.9513
1,0,0.000664965,0.000631878,-0.0437147,4.90168e-05,4.8468e-05,5.81333e-05,31.5747,41.0583
1,0,0.000450396,0.000336205,0.0681012,9.49488e-05,0.000174756,0.00027306,6.02736,4.1293
1,0,0.000655912,0.000648324,0.0363492,7.45256e-05,6.55664e-05,8.31471e-05,19.7664,19.9659
1,0,0.000577028,0.000747029,-0.0420671,6.68898e-05,8.31079e-05,9.95984e-05,14.9402,21.4468
1,0,0.000776744,0.000546852,-0.00246658,9.43504e-05,9.85922e-05,0.000121938,8.84993,12.4782
1,0,0.000611973,0.000384428,-0.0249079,0.000137048,0.000146712,0.000355876,11.3465,9.30582
1,0,0.000225617,0.000658279,0.0258293,0.000818313,0.000201947,0.000253607,0.157804,0.938644
