energy,eta,phi,time,detid,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
0.02336,-0.0435,2.83616,31.4365,1107312801,-1.75096,0.469168,0,-1.7034,0.619989,0,-1.7034,0.619989,-0.157906,-1.75096,0.469168,-0.157906,-2.79225,0.748182,0,-2.71642,0.988695,0,-2.71642,0.988695,-0.251813,-2.79225,0.748182,-0.251813
0.685238,-0.0435,-2.48709,9.58075,1107312812,-1.38863,-1.1652,0,-1.4849,-1.03974,0,-1.4849,-1.03974,-0.157906,-1.38863,-1.1652,-0.157906,-2.21444,-1.85814,0,-2.36796,-1.65807,0,-2.36796,-1.65807,-0.251813,-2.21444,-1.85814,-0.251813
1.37505,-0.0435,-2.39983,-0.451032,1107312813,-1.28179,-1.28179,0,-1.38863,-1.1652,0,-1.38863,-1.1652,-0.157906,-1.28179,-1.28179,-0.157906,-2.04407,-2.04407,0,-2.21444,-1.85814,0,-2.21444,-1.85814,-0.251813,-2.04407,-2.04407,-0.251813
0.0923249,-0.0435,-2.31256,-24.4583,1107312814,-1.1652,-1.38863,0,-1.28179,-1.28179,0,-1.28179,-1.28179,-0.157906,-1.1652,-1.38863,-0.157906,-1.85814,-2.21444,0,-2.04407,-2.04407,0,-2.04407,-2.04407,-0.251813,-1.85814,-2.21444,-0.251813
0.828236,-0.0435,-2.22529,7.78663,1107312815,-1.03974,-1.4849,0,-1.1652,-1.38863,0,-1.1652,-1.38863,-0.157906,-1.03974,-1.4849,-0.157906,-1.65807,-2.36796,0,-1.85814,-2.21444,0,-1.85814,-2.21444,-0.251813,-1.65807,-2.36796,-0.251813
2.50533,-0.0435,-0.305433,-6.18914,1107312837,1.75096,-0.469168,0,1.7034,-0.619989,0,1.7034,-0.619989,-0.157906,1.75096,-0.469168,-0.157906,2.79225,-0.748181,0,2.71642,-0.988695,0,2.71642,-0.988695,-0.251813,2.79225,-0.748181,-0.251813
-0.195063,-0.1305,-2.66163,-16.272,1107312938,-1.56987,-0.906363,-0.157906,-1.64289,-0.766091,-0.157906,-1.64289,-0.766091,-0.317008,-1.56987,-0.906363,-0.317008,-2.50346,-1.44538,-0.251813,-2.61991,-1.22168,-0.251813,-2.61991,-1.22168,-0.505533,-2.50346,-1.44538,-0.505533
2.04364,-0.1305,-2.48709,-4.3721,1107312940,-1.38863,-1.1652,-0.157906,-1.4849,-1.03974,-0.157906,-1.4849,-1.03974,-0.317008,-1.38863,-1.1652,-0.317008,-2.21444,-1.85814,-0.251813,-2.36796,-1.65807,-0.251813,-2.36796,-1.65807,-0.505533,-2.21444,-1.85814,-0.505533
6.77215,-0.1305,-2.39983,-0.441724,1107312941,-1.28179,-1.28179,-0.157906,-1.38863,-1.1652,-0.157906,-1.38863,-1.1652,-0.317008,-1.28179,-1.28179,-0.317008,-2.04407,-2.04407,-0.251813,-2.21444,-1.85814,-0.251813,-2.21444,-1.85814,-0.505533,-2.04407,-2.04407,-0.505533
1.04127,-0.2175,-2.66163,-11.3086,1107313066,-1.56987,-0.906363,-0.317008,-1.64289,-0.766091,-0.317008,-1.64289,-0.766091,-0.478511,-1.56987,-0.906363,-0.478511,-2.50346,-1.44538,-0.505533,-2.61991,-1.22168,-0.505533,-2.61991,-1.22168,-0.763081,-2.50346,-1.44538,-0.763081
