pt,eta,phi,charge,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z
20.503,-0.314377,-0.209227,-1,0.00069882,0.000639128,-0.0165113,20.0558,-4.25853,-6.55237
3.08819,-0.505912,0.481235,1,0.000686685,0.000658659,0.0489056,2.73744,1.42944,-1.62986
