isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000710898,0.000587994,-0.0675701,8.18527e-06,9.93402e-06,1.45721e-05,146.703,172.344
1,0,0.000722328,0.000604321,0.0265935,2.13079e-05,2.31781e-05,2.46484e-05,44.1742,85.6211
1,0,0.000728928,0.000625033,0.000598927,3.13633e-05,2.61419e-05,3.42688e-05,33.8714,68.8229
1,0,0.000702618,0.000663674,-6.77008e-06,3.45255e-05,3.64111e-05,4.77583e-05,35.0884,52.6688
1,0,0.000641897,0.000599971,0.00447071,4.12295e-05,3.72604e-05,4.99634e-05,45.6759,61.5033
1,0,0.000745092,0.000528,0.0174616,5.27569e-05,4.45853e-05,6.19331e-05,19.7742,24.932
1,0,0.000688654,0.000713173,-0.0635114,4.78203e-05,5.4369e-05,6.60733e-05,17.6294,25.6817
1,0,0.000769369,0.000728728,0.0721976,6.82363e-05,6.84948e-05,7.98022e-05,10.7159,14.4819
1,0,0.000730773,0.000634739,0.0280063,0.000105769,8.57803e-05,0.000144796,22.0542,20.4774
1,0,0.00128446,-0.000616407,0.0486006,0.000150137,0.000365542,0.000611368,1.10505,1.08367
1,0,0.000715631,0.000717046,-0.0332614,0.000113751,0.000152349,0.000136244,2.68403,6.78123
1,0,0.000693156,0.000843712,-0.1082,0.000239397,0.00025432,0.000530542,7.91708,1.66919
