pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,pt,phi,eta,charge,chi2,ndof
0.000715713,0.000596511,0.0383284,-0.747478,0.0213449,-0.663944,0.840087,3.11304,-0.799834,-1,5.69436,18
0.00071315,0.00053659,-0.00115983,-0.585995,-0.0106897,0.810244,0.793678,-3.12335,1.12774,-1,4.72043,6
0.000709096,0.000640299,0.0357664,-0.365642,-0.0594653,-0.928854,1.50114,-2.98037,-1.64998,1,30.5159,39
0.000689246,0.000694433,-0.0285505,-0.973741,-0.214187,-0.0771574,0.76354,-2.92508,-0.0773111,1,18.2783,13
0.000705877,0.000613387,-0.0504276,-0.984326,-0.136983,-0.111078,0.925501,-3.00332,-0.111538,-1,0.00894398,1
0.000690536,0.000688956,0.024751,-0.694387,-0.189096,-0.694312,0.877353,-2.87572,-0.856233,1,2.58818,7
0.000761158,0.00049506,0.0383579,-0.812625,-0.349676,-0.466227,1.02523,-2.73524,-0.505238,1,12.0918,17
0.000737658,0.000570066,0.0248735,-0.747047,-0.559177,0.359502,1.09307,-2.49904,0.376314,1,5.86385,7
0.000686009,0.000634338,-0.000947935,-0.407603,-0.328699,-0.851949,1.14595,-2.46295,-1.26322,1,23.2643,11
0.000738548,0.000572938,0.0248839,-0.758016,-0.649454,-0.0601744,1.16367,-2.43317,-0.0602472,1,5.89434,14
0.000591538,0.000733498,-0.00136316,-0.38308,-0.351072,-0.854399,0.963634,-2.39977,-1.27222,1,10.9434,21
0.000816723,0.000489867,0.0246577,-0.499821,-0.459685,-0.734077,1.30092,-2.398,-0.937511,1,0.00533013,3
0.000728147,0.000585136,0.0248743,-0.742953,-0.638967,0.199354,8.15153,-2.4313,0.202059,-1,6.79487,9
0.000781375,0.000522699,0.0248793,-0.732287,-0.625424,0.269444,3.6219,-2.43474,0.276264,-1,6.21931,13
0.000727333,0.000586733,0.0248162,-0.743487,-0.668717,-0.00663182,8.88417,-2.40909,-0.00663192,1,11.5822,15
0.000680507,0.000636731,0.0249831,-0.711224,-0.676858,0.189797,16.771,-2.38095,0.192127,1,11.4838,15
0.000687318,0.000629518,0.0249491,-0.703617,-0.67087,0.234216,13.124,-2.38001,0.238645,-1,12.4454,15
0.000584439,0.000719529,-0.0915489,-0.205515,-0.215285,0.954681,1.47807,-2.33298,1.88213,1,24.7378,35
0.000692251,0.000616448,0.0250319,-0.543762,-0.783445,0.300895,0.972925,-2.17753,0.310503,1,22.4396,15
0.000690256,0.000618083,0.0248849,-0.572892,-0.813082,-0.103404,10.9739,-2.1846,-0.103775,1,10.0443,14
0.000744165,0.000579506,0.0249436,-0.54806,-0.756381,0.357096,2.35148,-2.19783,0.373554,-1,9.70062,7
0.000713919,0.000601364,0.0248651,-0.518061,-0.825648,0.223424,2.12254,-2.13116,0.227257,1,14.954,17
0.000536039,0.000722928,0.0248591,-0.553277,-0.809769,-0.19534,1.30347,-2.17019,-0.197883,-1,5.82774,14
0.000602358,0.000661517,0.0250649,-0.473532,-0.877476,-0.0761799,1.16591,-2.06566,-0.0763278,1,9.67098,16
0.000591022,0.000677293,-0.00128271,-0.456654,-0.734845,-0.501468,0.771051,-2.12682,-0.551265,-1,20.1684,12
0.000731196,0.000591976,0.0249165,-0.468771,-0.867358,-0.167165,5.61157,-2.06628,-0.168749,-1,15.1871,16
0.000676576,0.000621145,0.0248556,-0.460686,-0.867181,-0.18912,5.83427,-2.05913,-0.191425,-1,23.0575,15
0.000809657,0.000557461,0.0436191,-0.415864,-0.908778,-0.0343476,0.874516,-1.99996,-0.0343612,1,5.49412,15
0.000738155,0.000589925,0.0243201,-0.391453,-0.836171,-0.384164,1.34009,-2.00864,-0.404936,1,21.1169,13
0.000723158,0.000596745,0.0248137,-0.422936,-0.860953,-0.28264,11.0019,-2.02741,-0.290549,1,5.48261,11
0.000712059,0.000602131,0.024955,-0.407205,-0.877069,-0.254824,5.98962,-2.00546,-0.260565,1,7.59633,10
0.00142495,0.000316913,-0.0693113,-0.271707,-0.678514,0.682491,0.788794,-1.95168,0.833762,1,4.47483,9
0.000744001,0.00058703,0.0248778,-0.414119,-0.874558,-0.252295,2.1947,-2.01304,-0.257862,-1,1.063,3
0.000832145,0.000544558,0.0249852,-0.426285,-0.888512,-0.169789,1.41619,-2.01813,-0.171449,-1,2.08479,5
0.000763645,0.000581435,0.0248584,-0.358875,-0.901486,-0.241932,1.78589,-1.94966,-0.246825,1,6.3549,4
0.0006861,0.000609662,0.0247361,-0.251957,-0.825806,-0.504541,1.26471,-1.86693,-0.555379,-1,16.0383,15
0.000677637,0.000606928,0.0382236,-0.165579,-0.968313,-0.186957,1.5876,-1.74016,-0.189182,-1,4.87742,7
0.000798652,0.000592161,0.0248048,-0.103549,-0.986087,-0.130036,1.14967,-1.67542,-0.130777,-1,9.23738,13
0.000750349,0.000605649,-0.0912191,-0.0104037,-0.972172,-0.234039,1.11545,-1.5815,-0.238458,1,14.1534,14
0.000724434,0.000608628,-0.0911289,0.109543,-0.940188,0.322564,1.92063,-1.45481,0.334507,-1,0.7697,3
0.00083428,0.000612875,0.0242609,0.0770913,-0.779905,-0.621132,0.849343,-1.47227,-0.726846,-1,1.64337,7
0.000597105,0.000555976,0.0114318,0.127961,-0.325851,-0.936722,0.797343,-1.1966,-1.7106,1,39.4103,29
0.00138777,0.000881395,0.0228958,0.163029,-0.39185,-0.90547,0.965979,-1.17653,-1.50178,1,20.6312,29
0.000667147,0.000587289,-0.0507052,0.366181,-0.857666,-0.360999,0.92155,-1.16727,-0.378034,-1,13.6176,17
0.000775077,0.000637183,-0.0504564,0.388823,-0.804453,-0.44908,0.963255,-1.12057,-0.483547,-1,13.7627,17
0.000688487,0.000586823,0.0248487,0.205861,-0.378085,-0.902593,5.67471,-1.0722,-1.48603,-1,18.1552,25
0.000707836,0.00059768,0.0252358,0.209749,-0.426906,-0.879635,0.751944,-1.11411,-1.37415,-1,5.82523,7
0.000706129,0.000600065,-0.0286663,0.725379,-0.68834,-0.00363592,1.99648,-0.759204,-0.00363594,-1,13.2047,13
0.000617654,0.00044468,0.0380302,0.59007,-0.37185,0.71662,0.924013,-0.562316,0.900662,-1,3.32091,6
0.000651904,0.000445059,0.0383338,0.433719,-0.178484,0.883194,1.12741,-0.390398,1.3901,1,18.1985,23
0.000700306,0.000598487,-0.0911829,0.682615,-0.253206,0.685509,1.31019,-0.355203,0.839434,1,2.65617,3
0.000721513,0.000674841,-0.0689993,0.382391,-0.0888528,-0.919718,1.29655,-0.22831,-1.5872,1,29.2755,37
