pt,charge,pos_x,pos_y,pos_z,phi,eta,calo_energy
29.7839,-1,0.000699794,0.000606221,0.0145809,1.00299,0.438705,0
8.29398,1,0.000711098,0.000604196,-0.0153537,-2.40039,-0.26228,0
