isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000729588,0.000641258,0.0248676,1.22937e-05,1.59098e-05,1.01072e-05,97.9407,94.6352
1,0,0.000737345,0.000619283,0.0242848,2.01998e-05,2.55477e-05,2.299e-05,44.9598,64.0385
1,0,0.000676788,0.000611794,-0.00108305,3.68395e-05,3.02151e-05,4.43438e-05,29.2825,45.5674
1,0,0.000750843,0.00054917,-0.0504779,4.47453e-05,4.17126e-05,4.67583e-05,42.9737,46.2145
1,0,0.000687885,0.000605368,0.0119035,3.4263e-05,4.36284e-05,5.21335e-05,37.5796,39.0105
1,0,0.000685579,0.00051389,0.0382276,3.62454e-05,3.98902e-05,4.70221e-05,37.8272,55.5408
1,0,0.000760138,0.000563352,-0.0690989,4.1283e-05,3.73268e-05,4.56123e-05,28.9551,42.156
1,0,0.000699636,0.000594151,-0.028555,5.54502e-05,5.10755e-05,5.79647e-05,24.8657,26.2365
1,0,0.000779428,0.00060353,0.0797178,5.25353e-05,5.41622e-05,7.02792e-05,31.4748,41.557
1,0,0.000708427,0.000607598,-0.0912416,5.03049e-05,5.52929e-05,6.27067e-05,30.3925,45.7752
1,0,0.000670059,0.000580209,-0.0402543,4.67093e-05,5.26155e-05,6.41391e-05,28.2877,31.1406
1,0,0.000674581,0.000605473,0.0359702,5.34527e-05,6.39493e-05,7.60763e-05,14.3095,24.462
1,0,0.000772464,0.000705987,-0.00188778,6.70591e-05,0.000102898,8.91604e-05,11.4658,16.2222
1,0,0.000678266,0.000463318,0.0436385,9.55917e-05,0.000128399,0.000122906,13.4174,7.54229
1,0,0.000672917,0.000415623,-0.00433313,0.000128559,0.000412887,0.00100869,0.987777,2.91159
