isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000745521,0.000601789,-0.0106324,3.23095e-05,3.17575e-05,5.20866e-05,27.0683,35.5508
1,0,0.000700992,0.000586715,0.0766114,2.60533e-05,2.32132e-05,3.27665e-05,62.2717,82.8935
1,0,0.000713574,0.00067128,0.0413972,3.03748e-05,3.25652e-05,4.41498e-05,53.6054,82.8162
1,0,0.000739288,0.000556393,-0.0549823,3.49567e-05,3.57011e-05,4.02169e-05,23.2497,35.7142
1,0,0.00067,0.000627203,0.0466458,4.25021e-05,3.84764e-05,6.13295e-05,12.9865,18.0135
1,0,0.000704274,0.000597253,0.00412685,4.73306e-05,3.84758e-05,5.26833e-05,25.9918,20.7193
1,0,0.000719233,0.000629674,0.0971479,4.20802e-05,3.85902e-05,4.54037e-05,27.7971,41.4617
1,0,0.000728697,0.000595211,-0.124641,4.77271e-05,4.22255e-05,5.73632e-05,18.2914,25.7556
1,0,0.000719157,0.000601905,-0.0809781,4.74207e-05,6.24826e-05,6.22509e-05,14.233,20.2139
1,0,0.000731805,0.000587619,0.027279,0.000113343,0.000122232,0.0002904,14.2159,11.441
1,0,0.000776086,0.000616707,-0.0474832,0.000210463,0.000142648,0.000141859,6.74032,4.6463
1,0,0.00100172,-6.47773e-05,-0.0308651,0.000735981,0.000293612,0.000510313,4.68973,0.50191
