pt,charge,pos_x,pos_y,pos_z,phi,eta
1.54535,1,0.000702948,0.000665966,0.0764112,0.455182,-2.14084
2.94264,-1,0.000636711,0.000545356,0.0766532,-0.893818,-0.939462
1.05045,-1,0.000774583,0.000647406,0.0412367,2.07725,-1.74261
1.93224,-1,0.0285752,0.0350231,0.058085,-0.680532,-1.68216
0.963204,-1,-0.00129943,-0.000422811,0.25629,2.03929,-1.85029
