pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
4.0765,1,0.000717187,0.000629499,-0.133096,-1.19501,-1.37688,0
0.870026,-1,0.000979602,0.000480348,-0.0815171,-2.07221,2.29651,0
4.26657,1,0.00070764,0.000625793,-0.132945,-1.20826,-1.47102,0
4.2495,1,0.0118608,0.00470764,-0.159558,-1.22021,-1.35181,0
