pt,charge,pos_x,pos_y,pos_z,phi,eta
4.0765,1,0.000717187,0.000629499,-0.133096,-1.19501,-1.37688
4.26657,1,0.00070764,0.000625793,-0.132945,-1.20826,-1.47102
4.2495,1,0.0118608,0.00470764,-0.159558,-1.22021,-1.35181
