et,eta,theta,phi
44.0402,-0.106938,1.67753,-2.39412
36.8751,3.18403,0.0827898,-3.13217
33.039,-1.59328,2.74054,1.65229
31.4033,1.3508,0.506925,-2.26835
30.3705,1.80051,0.327472,1.59778
32.9458,0.330226,1.24641,0.656173
30.2949,-1.03112,2.4565,0.407291
28.2651,-3.33803,3.07061,-1.97013
28.0715,-2.05006,2.88555,-0.67461
27.1831,2.29433,0.200979,0.609079
26.343,3.444,0.0638518,-1.10127
26.4264,1.13315,0.623063,-0.37065
25.0608,-3.15336,3.05623,-0.0406909
25.8642,-1.12247,2.51227,-1.39512
24.1944,-3.05568,3.04748,2.52295
23.6304,-3.69593,3.09195,-2.84831
23.122,2.45392,0.17149,-1.9463
23.5046,1.07585,0.657285,2.99796
22.306,-1.49331,2.69967,-2.73752
21.5087,4.20952,0.0297049,1.25256
23.6284,0.0743737,1.49649,1.88965
21.0087,3.72524,0.0482051,0.105655
19.7704,-2.21221,2.92354,0.783145
19.4696,4.48981,0.0224445,-1.40746
19.3991,3.26298,0.0765112,1.60125
18.3415,4.19099,0.0302602,2.90083
18.0996,-4.20817,3.11185,0.0778445
18.1298,-1.07101,2.48135,2.51524
16.6806,-3.30447,3.06819,1.0154
16.0847,-4.06013,3.1071,2.0736
15.874,-4.29657,3.11436,-1.5302
16.3329,-0.105589,1.67619,-0.449589
15.3373,2.19833,0.221071,2.76104
15.7152,0.963377,0.729093,-1.35987
14.6406,-0.179663,1.7495,2.9491
13.54,-2.24755,2.93106,-2.01074
13.4549,-2.1051,2.89912,2.49145
12.5851,4.00399,0.0364813,-2.23877
12.3779,2.13175,0.236156,-0.73825
11.7584,-3.08279,3.04999,-1.06098
11.3087,4.56502,0.0208186,-0.114833
10.5841,-4.4404,3.11801,1.02404
9.95324,1.11504,0.633709,1.12558
9.42117,-4.61386,3.12177,-2.65057
7.62935,-1.62331,2.7521,0.0453328
6.9152,-0.696034,2.2166,1.44331
5.07039,-4.67443,3.12293,2.69711
4.83281,4.91992,0.0145991,0.688615
4.60156,-2.58514,2.99111,1.61387
4.52981,4.4863,0.0225236,2.11383
4.3333,-0.00768189,1.57848,-1.42821
4.12416,1.01635,0.694496,2.27329
3.88561,2.84911,0.115663,-0.445615
3.05871,2.34489,0.191132,-2.67693
