et,eta,theta,phi
122.107,-2.00924,2.875,-1.68601
85.5529,0.247429,1.32585,1.82814
69.3965,0.602696,1.00159,0.634803
58.8651,-2.32903,2.94742,-0.0831191
47.5766,-1.16738,2.53823,-2.40032
41.5077,1.64878,0.379932,-2.86047
39.9529,-1.00953,2.44272,2.60734
35.1572,-2.10277,2.89856,0.903021
23.4582,-3.31075,3.06865,0.764065
23.2985,-0.158724,1.72886,-3.03237
21.1928,1.35415,0.5053,-0.887552
19.5582,-3.43814,3.07737,-1.20005
18.5411,-4.36329,3.11612,1.29717
18.6985,-0.827828,2.31762,-1.47005
17.2205,-1.88311,2.83967,2.25628
16.2898,-1.26864,2.59333,1.58522
15.4845,0.709395,0.914361,-1.83432
13.4907,-3.86006,3.09947,2.3044
14.4526,-0.387557,1.949,-0.490963
13.0235,1.34386,0.510301,2.17155
12.3106,-1.58794,2.73845,-0.551223
11.7279,2.55608,0.154906,-0.624395
11.6063,-3.87826,3.10023,-2.35129
10.9594,3.94319,0.0387676,-2.74896
10.4968,3.24109,0.0782025,0.946377
10.3557,-4.5703,3.12088,-3.09243
10.0623,-4.11573,3.10897,0.0512045
9.96381,-4.64808,3.12243,-1.40124
9.3889,3.48326,0.0613947,-1.44175
8.31461,-2.27383,2.93648,-2.77126
6.14994,-2.93173,3.03508,1.75068
6.09153,2.56825,0.15304,2.51092
6.01229,2.44199,0.173539,0.263665
5.89876,3.85329,0.0424133,-0.0777815
5.68825,-2.7884,3.01871,2.77467
5.45139,-2.90279,3.03196,-2.27765
5.55718,-0.299463,1.86588,0.394978
4.86548,2.0989,0.243965,1.37266
4.6897,4.18662,0.0303929,2.01865
4.6388,-4.90274,3.12674,2.45973
4.2692,0.418563,1.16395,-0.962308
4.02373,-4.99979,3.12811,-0.13149
3.70122,4.65042,0.0191147,-1.45777
3.91807,-0.62033,2.15479,1.01925
3.46121,-0.0788812,1.6496,-1.92618
3.38557,2.9227,0.107473,1.79841
