pos_1_x,pos_1_y,pos_1_z,dir_1_x,dir_1_y,dir_1_z,pos_2_x,pos_2_y,pos_2_z,dir_2_x,dir_2_y,dir_2_z
0.000798475,0.000309777,0.0117153,-0.821632,-0.201039,1.15679,-0.872546,0.929973,2.13822,0.242735,0.772045,1.12472
0.000676252,0.000660181,0.000683228,-1.37784,-1.59093,2.64715,-1.12056,-0.608728,1.65045,-2.00705,-0.272719,2.56559
0.000677397,0.000649369,0.000721199,-0.825955,-1.2809,2.94652,-0.0978984,-1.27146,2.58529,0.588415,-1.35832,2.89428
0.000616619,0.000676415,-0.025088,-0.623968,-1.18694,1.92651,-1.11721,-0.614857,1.91884,-1.29646,0.0982859,1.87716
0.000718796,0.000622611,-0.0249248,-1.43992,-3.09612,-3.84403,-0.277383,-1.24469,-1.47124,-0.0174723,-3.38177,-3.80422
0.000725719,0.000619457,-0.0249666,-1.52211,-3.35328,-5.45784,-0.285435,-1.24287,-1.92799,-0.0809724,-3.58944,-5.31219
0.000756823,0.000610108,-0.0249156,-0.251933,-0.776613,-0.285764,-1.26685,-0.145821,-0.597443,-0.386823,0.676306,-0.279796
0.000741843,0.000613574,-0.0249645,-0.349852,-0.90093,-1.50911,0.599738,-1.12539,-2.27737,0.89782,-0.195742,-1.43754
0.000707287,0.000624917,-0.0249813,-0.981227,-4.35647,-6.4985,-0.0718344,-1.2732,-1.89487,0.471105,-4.37361,-6.42351
0.000824703,0.000612572,-0.0249482,-1.64302,-18.1306,-11.0888,-0.165102,-1.26449,-0.802311,-3.08294,-17.9146,-11.072
0.000807056,0.000617611,-0.0250433,-0.0950186,-1.85917,-0.109215,-0.560703,-1.14534,-0.0992025,-1.39519,-1.19125,-0.102898
0.000753199,0.000620242,-0.0249732,-0.143146,-2.61929,1.11633,-0.421826,-1.20344,0.528621,-1.50745,-2.10172,1.11018
0.000861915,0.00061071,-0.0249844,-0.452288,-5.65379,-3.01581,0.0639923,-1.27362,-0.705405,1.0028,-5.53796,-2.99305
0.00078527,0.000619082,-0.0250087,-0.153039,-3.35546,-0.0220837,-0.335181,-1.23039,-0.0314159,-1.56157,-2.95198,-0.0151701
0.000667044,0.000625701,-0.0251135,-0.268106,-3.90081,-2.06908,0.15163,-1.26618,-0.707146,1.17189,-3.68793,-2.05977
0.00111962,0.000596656,-0.0249198,-0.495378,-7.78642,-6.94306,0.0392739,-1.27462,-1.16318,0.951189,-7.67154,-6.88999
0.000760001,0.000619372,-0.0248621,-0.120022,-1.79167,0.153285,0.44197,-1.19618,0.0883398,1.24156,-1.26663,0.152982
0.000681317,0.000621306,-0.0249851,0.0158008,-0.81397,-0.550441,-1.15338,-0.543957,-1.10512,-0.58174,0.517145,-0.52347
0.000726974,0.000621688,-0.0249818,-0.140176,-2.65001,0.294986,0.287248,-1.24245,0.118322,1.27714,-2.29397,0.291362
0.000730009,0.000621675,-0.0249039,-0.343853,-9.08494,-5.90847,0.0546162,-1.27406,-0.854891,1.10682,-8.99543,-5.88994
0.000714986,0.000622151,-0.0253718,-0.111995,-7.59845,-6.26978,-0.139894,-1.26753,-1.07871,-1.55224,-7.38658,-6.22049
0.000688128,0.000622237,-0.0250215,-0.0538804,-9.62773,-5.53437,0.09005,-1.27204,-0.759641,1.39516,-9.49158,-5.51994
0.000745231,0.000622256,-0.0249012,0.048643,-6.11261,-3.45677,0.162793,-1.26479,-0.748945,1.4881,-5.87277,-3.43163
0.00072224,0.000622188,-0.0248069,0.0581476,-0.941605,-1.56627,-0.93808,-0.863826,-2.46049,-0.884851,0.128654,-1.51257
0.000759146,0.000621983,-0.0249231,-0.00416849,-2.27679,0.234475,0.411721,-1.20693,0.108329,1.37745,-1.7818,0.230645
0.00066702,0.000616822,-0.0251099,0.106796,-1.07893,-0.219328,-0.771583,-1.01531,-0.314828,-1.04335,-0.174181,-0.219096
0.000719021,0.000621983,-0.0250197,0.961824,-12.1043,-3.16125,0.0252514,-1.27498,-0.357396,-0.49458,-12.1016,-3.15349
0.000731839,0.000622941,-0.0249845,3.33409,-44.787,-13.2399,0.116099,-1.26993,-0.401091,4.78366,-44.6209,-13.2292
0.000730286,0.000623357,-0.0249275,0.897392,-7.09555,-0.386526,0.289354,-1.24196,-0.0944818,2.315,-6.74261,-0.389132
0.000722362,0.000622389,-0.0250251,1.82231,-13.1933,-3.47732,0.244125,-1.25164,-0.358175,3.25304,-12.9041,-3.47353
0.000765792,0.00062799,-0.0249348,0.285098,-2.19989,1.01457,0.573191,-1.13914,0.576074,1.57216,-1.51405,1.01328
0.000727533,0.00062333,-0.0249542,2.19852,-13.0293,-4.40162,0.143245,-1.26716,-0.450086,0.745052,-13.147,-4.38558
0.000735919,0.00066193,0.000559792,3.9998,-1.37373,-1.30615,1.11685,-0.61549,-0.395074,3.26378,-2.63332,-1.29467
0.000720663,0.000585431,0.0114976,1.02098,-0.055224,0.653733,0.935487,0.866629,0.918567,0.0164537,0.996947,0.637607
0.000727699,0.000585409,0.00051953,0.78705,0.131958,0.179515,0.668745,-1.0858,0.374172,-0.466132,-0.607009,0.176544
0.000724639,0.000604895,0.000513171,1.14648,0.207273,0.207886,0.830007,0.96813,0.240182,0.024689,1.14075,0.196865
0.000714462,0.000635714,-0.0193157,0.761125,0.323251,-1.32316,0.94203,-0.859514,-2.61655,-0.244584,-0.714158,-1.24246
0.000766591,0.000490541,-0.0248656,0.964056,0.34163,-0.686838,0.522415,1.1633,-0.989728,-0.380191,0.909369,-0.668991
0.000708196,0.000651491,-0.0252365,1.66087,0.665039,-5.07911,0.81136,0.728126,-3.16813,0.822094,1.50666,-4.8624
0.000789326,0.000501817,-0.0547349,0.807311,0.473353,1.56243,1.17891,-0.48617,2.4134,0.219067,-0.846302,1.48071
0.000702264,0.000653041,-0.0248433,1.04365,0.59741,-2.52666,1.26611,-0.152165,-2.88496,0.857963,-0.799636,-2.47828
0.000781305,0.000535616,0.00070589,1.00915,0.705176,4.61397,0.808387,0.177943,3.16813,1.1611,-0.185959,4.39922
0.000747728,0.000585145,-0.0253745,0.838612,0.630569,-0.773075,0.190039,1.26098,-1.05912,-0.602907,0.811199,-0.739704
