path,slot,moduleLabel,moduleType,VID,KEY,id,pt,eta,phi,mass
HLT_PFJet260_v6,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,94,0,252,-0.8695,0.698132,0
HLT_PFJet260_v6,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,95,0,228,1.566,2.79253,0
HLT_PFJet260_v6,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,96,0,216,-0.174,-1.39626,0
HLT_PFJet320_v6,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,94,0,252,-0.8695,0.698132,0
HLT_PFJet320_v6,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,95,0,228,1.566,2.79253,0
HLT_PFJet320_v6,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,96,0,216,-0.174,-1.39626,0
HLT_PFJet320_v6,21,hltSingleJet260Regional,HLT1CaloJet,85,8,0,300.956,-0.990335,0.817283,29.979
HLT_Jet370_NoJetID_v14,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,94,0,252,-0.8695,0.698132,0
HLT_Jet370_NoJetID_v14,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,95,0,228,1.566,2.79253,0
HLT_Jet370_NoJetID_v14,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,96,0,216,-0.174,-1.39626,0
HLT_PFJet400_v6,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,94,0,252,-0.8695,0.698132,0
HLT_PFJet400_v6,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,95,0,228,1.566,2.79253,0
HLT_PFJet400_v6,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,96,0,216,-0.174,-1.39626,0
HLT_MonoCentralPFJet80_PFMETnoMu105_NHEF0p95_v1,7,hltL1sL1ETM40,HLTLevel1GTSeed,-87,98,0,54.5,0,-2.48709,0
HLT_MonoCentralPFJet80_PFMETnoMu105_NHEF0p95_v1,21,hltCentralJet65L1FastJet,HLT1CaloJet,85,18,0,299.348,-0.990335,0.817283,29.8189
HLT_MonoCentralPFJet80_PFMETnoMu105_NHEF0p95_v1,21,hltCentralJet65L1FastJet,HLT1CaloJet,85,19,0,240.692,1.73318,2.74685,41.2817
HLT_MonoCentralPFJet80_PFMETnoMu105_NHEF0p95_v1,21,hltCentralJet65L1FastJet,HLT1CaloJet,85,20,0,223.225,-0.460834,-1.50661,53.4951
HLT_DiPFJetAve260_v7,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,94,0,252,-0.8695,0.698132,0
HLT_DiPFJetAve260_v7,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,95,0,228,1.566,2.79253,0
HLT_DiPFJetAve260_v7,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,96,0,216,-0.174,-1.39626,0
HLT_DiPFJetAve260_v7,21,hltSingleJet200Regional,HLT1CaloJet,85,8,0,300.956,-0.990335,0.817283,29.979
HLT_DiPFJetAve260_v7,21,hltSingleJet200Regional,HLT1CaloJet,85,9,0,242.55,1.73318,2.74685,41.6003
HLT_DiPFJetAve260_v7,21,hltSingleJet200Regional,HLT1CaloJet,85,10,0,225.013,-0.460834,-1.50661,53.9235
HLT_DiPFJetAve320_v7,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,94,0,252,-0.8695,0.698132,0
HLT_DiPFJetAve320_v7,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,95,0,228,1.566,2.79253,0
HLT_DiPFJetAve320_v7,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,96,0,216,-0.174,-1.39626,0
HLT_DiPFJetAve400_v7,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,94,0,252,-0.8695,0.698132,0
HLT_DiPFJetAve400_v7,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,95,0,228,1.566,2.79253,0
HLT_DiPFJetAve400_v7,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,96,0,216,-0.174,-1.39626,0
HLT_FatDiPFJetMass750_DR1p1_Deta1p5_v7,7,hltL1sL1HTT150OrHTT175OrHTT200,HLTLevel1GTSeed,-89,101,-89,557,0,0,0
