isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000709353,0.000646948,-0.019884,8.43504e-06,7.45102e-06,8.55724e-06,63.9924,83.9027
1,0,0.000698185,0.000578851,0.0340717,2.82206e-05,2.3352e-05,2.87412e-05,60.4828,88.3271
1,0,0.00068679,0.000585742,0.00334728,2.68675e-05,3.27093e-05,4.07324e-05,28.5045,31.1551
1,0,0.000729929,0.000620951,0.0577727,3.60938e-05,4.63203e-05,4.71005e-05,20.6088,34.4856
1,0,0.000703612,0.000616915,-0.0124545,3.29106e-05,3.55549e-05,4.10631e-05,56.4557,76.4825
1,0,0.000652803,0.000598979,0.0365252,4.4127e-05,4.55291e-05,4.78207e-05,23.5795,33.4716
1,0,0.000624536,0.000720724,-0.056176,3.79713e-05,7.67722e-05,7.80873e-05,19.6862,25.723
1,0,0.0007347,0.000590331,0.0663985,4.3299e-05,4.46624e-05,4.9407e-05,39.5324,46.2052
1,0,0.000601978,0.000652162,-0.0618146,5.67005e-05,5.2057e-05,8.05698e-05,28.3768,31.4705
1,0,0.000639656,0.000573854,-0.000266309,4.31359e-05,6.10651e-05,4.98654e-05,15.2631,26.6996
1,0,0.000702107,0.000575197,-0.027252,6.8137e-05,6.4337e-05,9.06214e-05,25.4477,17.628
1,0,0.000741579,0.000685417,0.0203286,5.34906e-05,5.22655e-05,8.5117e-05,21.0577,27.7375
1,0,0.000604532,0.000618851,0.0163382,7.81855e-05,7.01215e-05,0.000146612,18.5363,26.0778
1,0,0.000697464,0.000665338,-0.0687004,4.20085e-05,6.33791e-05,6.15752e-05,10.4438,20.4113
1,0,0.000681764,0.000606303,-0.114086,6.39041e-05,6.11214e-05,6.54271e-05,5.57355,10.6505
1,0,0.000679096,0.000643403,-0.0340224,0.00010013,7.96644e-05,0.000175581,8.84431,4.68597
1,0,0.000658078,0.000668126,0.00686775,0.000100945,9.13179e-05,0.000133841,7.72868,18.5111
1,0,0.000633328,0.000688048,0.00176155,0.000110738,9.58076e-05,0.000131667,11.8679,9.84062
1,0,0.00069588,0.000640282,0.0537727,8.80661e-05,9.60138e-05,0.000122803,19.0802,15.2968
1,0,0.000775058,0.000750517,-0.0576452,0.000153619,0.000116684,0.000182498,2.47409,6.78655
1,0,0.00058414,0.00052224,0.0900751,0.00015478,0.0002086,0.000145533,0.0653834,0.941221
1,0,0.00141273,0.00101602,0.0216433,0.000312993,0.000156282,0.000607634,0.66039,2.89604
