pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
0.771152,1,0.000703811,0.000528269,0.00208898,0.0159373,1.86991,0
1.59721,1,0.000660587,0.000579324,0.00255013,-0.573602,2.29584,0
0.729202,1,0.00119176,0.0179142,-0.123274,-0.0293333,2.00181,0
