energy,eta,phi,time,detid,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
0.474386,-1.60735,-3.12985,3.47706,872416050,-1.31363,-0.0298764,-3.18266,-1.34103,-0.0298763,-3.17457,-1.34103,-0.00130831,-3.17457,-1.31363,-0.0013084,-3.18266,-1.37588,-0.0312592,-3.39367,-1.4046,-0.0312591,-3.38519,-1.4046,-0.0013091,-3.38519,-1.37588,-0.00130919,-3.39367
0.533699,-1.66974,2.89167,20.1659,872416573,-1.23102,0.296386,-3.21412,-1.23055,0.324897,-3.21238,-1.20296,0.324897,-3.21978,-1.20342,0.296386,-3.22151,-1.28918,0.310199,-3.42584,-1.28869,0.34009,-3.42403,-1.25976,0.34009,-3.43178,-1.26025,0.310199,-3.43359
0.565135,-1.70887,-2.97966,2.50815,872416684,-1.16159,-0.206322,-3.18433,-1.18923,-0.2063,-3.17713,-1.18948,-0.177752,-3.17818,-1.16184,-0.177774,-3.18538,-1.21698,-0.215993,-3.39703,-1.24596,-0.215969,-3.38948,-1.24622,-0.186041,-3.39058,-1.21724,-0.186064,-3.39812
0.630072,-1.8296,-2.9289,23.9691,872417323,-1.00992,-0.235423,-3.18244,-1.03779,-0.2354,-3.17614,-1.03804,-0.20686,-3.17737,-1.01018,-0.206882,-3.18367,-1.05837,-0.246474,-3.39675,-1.08759,-0.246451,-3.39015,-1.08785,-0.21653,-3.39144,-1.05864,-0.216553,-3.39804
0.497238,-1.55635,2.38689,-12.4133,872417363,-1.04062,0.950919,-3.19052,-1.03949,0.978912,-3.18493,-1.01162,0.979046,-3.19122,-1.01275,0.951054,-3.19682,-1.08967,0.994832,-3.40044,-1.08849,1.02418,-3.39458,-1.05927,1.02432,-3.40118,-1.06046,0.994973,-3.40704
0.415392,-1.95241,-2.58771,-0.885222,872418338,-0.774425,-0.502027,-3.20224,-0.802578,-0.50201,-3.19739,-0.803048,-0.473586,-3.20022,-0.774896,-0.473603,-3.20507,-0.81162,-0.52548,-3.41781,-0.841134,-0.525462,-3.41272,-0.841628,-0.495663,-3.41568,-0.812114,-0.495681,-3.42077
0.99172,-1.9684,-2.61498,0.538933,872418339,-0.774902,-0.473054,-3.20511,-0.803054,-0.473037,-3.20026,-0.803495,-0.444596,-3.20291,-0.775342,-0.444613,-3.20777,-0.81212,-0.495132,-3.42082,-0.841635,-0.495114,-3.41573,-0.842096,-0.465297,-3.41851,-0.812582,-0.465315,-3.4236
1.25312,-1.9561,2.3803,0.4017,872418888,-0.682359,0.622342,-3.19705,-0.681863,0.650662,-3.19333,-0.653592,0.650707,-3.19744,-0.654089,0.622387,-3.20116,-0.71515,0.651279,-3.41267,-0.71463,0.680969,-3.40876,-0.684991,0.681016,-3.41307,-0.685512,0.651326,-3.41698
0.933206,-2.26401,-2.60887,2.6978,872419239,-0.561868,-0.353953,-3.18358,-0.590216,-0.353908,-3.18004,-0.590415,-0.325408,-3.18201,-0.562067,-0.325453,-3.18555,-0.589069,-0.37052,-3.40127,-0.618788,-0.370472,-3.39756,-0.618998,-0.340594,-3.39962,-0.589278,-0.340641,-3.40333
1.32044,-2.3251,-2.6254,5.537,872419368,-0.533074,-0.324901,-3.18842,-0.561444,-0.324867,-3.18506,-0.561621,-0.296355,-3.18684,-0.533252,-0.296389,-3.1902,-0.558913,-0.340091,-3.40637,-0.588655,-0.340055,-3.40285,-0.588841,-0.310164,-3.40472,-0.559099,-0.3102,-3.40824
2.48213,-2.42923,2.43024,3.01632,872419903,-0.442133,0.354473,-3.18024,-0.441982,0.38296,-3.17809,-0.413533,0.383005,-3.18069,-0.413684,0.354518,-3.18284,-0.46351,0.371038,-3.39857,-0.463351,0.400903,-3.39632,-0.433526,0.40095,-3.39905,-0.433684,0.371085,-3.4013
0.890328,-2.05781,-2.0745,-4.70497,872419994,-0.38418,-0.737333,-3.17859,-0.412645,-0.737266,-3.17617,-0.412942,-0.709022,-3.18045,-0.384477,-0.709089,-3.18288,-0.402688,-0.771741,-3.3951,-0.43253,-0.771671,-3.39256,-0.432842,-0.74206,-3.39705,-0.403,-0.742131,-3.39959
0.946501,-2.46841,-2.3953,19.7262,872420006,-0.384463,-0.383003,-3.18258,-0.412928,-0.382969,-3.18016,-0.413077,-0.354482,-3.1823,-0.384612,-0.354516,-3.18473,-0.403079,-0.40095,-3.40106,-0.432921,-0.400914,-3.39852,-0.433077,-0.371049,-3.40077,-0.403235,-0.371085,-3.40331
1.09267,-2.42973,-2.28422,-15.8833,872420132,-0.355138,-0.441117,-3.18053,-0.383618,-0.441095,-3.17829,-0.383792,-0.412637,-3.18079,-0.355313,-0.41266,-3.18303,-0.372359,-0.46182,-3.39888,-0.402216,-0.461796,-3.39653,-0.4024,-0.431962,-3.39915,-0.372542,-0.431985,-3.40151
1.51099,-2.76165,2.72647,16.2159,872420152,-0.383966,0.148657,-3.18347,-0.383907,0.177211,-3.18258,-0.355427,0.177222,-3.18482,-0.355487,0.148668,-3.18572,-0.402616,0.155566,-3.40258,-0.402554,0.185501,-3.40164,-0.372697,0.185513,-3.40399,-0.372759,0.155578,-3.40493
0.641136,-1.73258,1.86753,-4.80353,872420312,-0.355795,1.10239,-3.19977,-0.355355,1.13019,-3.19321,-0.326863,1.13023,-3.19528,-0.327302,1.10243,-3.20185,-0.372774,1.15307,-3.41319,-0.372314,1.18221,-3.4063,-0.342443,1.18225,-3.40848,-0.342903,1.15311,-3.41536
0.611892,-1.71988,-1.81088,8.06553,872420492,-0.265838,-1.15863,-3.18214,-0.294358,-1.15848,-3.18048,-0.294597,-1.13072,-3.18724,-0.266077,-1.13088,-3.18889,-0.278503,-1.21199,-3.3952,-0.308403,-1.21182,-3.39347,-0.308654,-1.18272,-3.40054,-0.278754,-1.18289,-3.40228
1.19787,-2.43455,-2.09233,45.9921,872420514,-0.265976,-0.502034,-3.18447,-0.294496,-0.501966,-3.18281,-0.294595,-0.473543,-3.18568,-0.266075,-0.47361,-3.18734,-0.278744,-0.525481,-3.40285,-0.308643,-0.52541,-3.40111,-0.308747,-0.495611,-3.40411,-0.278848,-0.495682,-3.40585
0.818344,-2.03889,1.83692,-6.38382,872420814,-0.236451,0.800655,-3.19053,-0.236286,0.828813,-3.18571,-0.207748,0.828869,-3.18702,-0.207913,0.800711,-3.19184,-0.247805,0.837789,-3.40708,-0.247632,0.867309,-3.40203,-0.217713,0.867368,-3.4034,-0.217886,0.837848,-3.40845
0.733634,-2.00629,1.82809,3.41531,872420815,-0.236303,0.829426,-3.186,-0.23613,0.857553,-3.18101,-0.207591,0.857609,-3.18231,-0.207764,0.829482,-3.18731,-0.247649,0.867922,-3.40232,-0.247467,0.89741,-3.39708,-0.217548,0.897469,-3.39845,-0.21773,0.867981,-3.40368
1.50104,-2.86149,2.12657,-5.42996,872420925,-0.207232,0.296375,-3.18723,-0.207173,0.324887,-3.18544,-0.178627,0.324898,-3.18656,-0.178686,0.296386,-3.18836,-0.217254,0.310187,-3.40658,-0.217192,0.340078,-3.4047,-0.187265,0.34009,-3.40587,-0.187327,0.310199,-3.40775
4.18149,-2.90196,2.05612,0.445816,872421053,-0.178135,0.296386,-3.18837,-0.178076,0.324897,-3.18657,-0.149524,0.324897,-3.18752,-0.149583,0.296386,-3.18931,-0.186776,0.310199,-3.40777,-0.186714,0.34009,-3.40589,-0.15678,0.34009,-3.40688,-0.156842,0.310199,-3.40876
1.88126,-2.75794,1.75574,21.7933,872421440,-0.0887108,0.383562,-3.17876,-0.0887039,0.412034,-3.17643,-0.0601382,0.412057,-3.17679,-0.060145,0.383584,-3.17912,-0.0928692,0.401509,-3.39799,-0.092862,0.431359,-3.39555,-0.0629143,0.431383,-3.39593,-0.0629216,0.401533,-3.39837
1.3304,-2.76863,1.68419,17.1011,872421568,-0.0595874,0.383572,-3.17892,-0.0595839,0.412045,-3.17659,-0.0310165,0.412056,-3.17677,-0.03102,0.383583,-3.1791,-0.0623632,0.40152,-3.39818,-0.0623596,0.431371,-3.39573,-0.0324102,0.431382,-3.39592,-0.0324138,0.401532,-3.39837
3.56653,-2.84998,1.61465,5.93428,872421695,-0.0304659,0.354513,-3.1809,-0.0304658,0.383,-3.17875,-0.00189778,0.383,-3.17875,-0.0018979,0.354513,-3.1809,-0.031859,0.371084,-3.40027,-0.0318589,0.400949,-3.39802,-0.00190888,0.400949,-3.39802,-0.001909,0.371084,-3.40028
1.35643,-2.90978,-1.35511,1.44614,872422055,0.0887065,-0.325427,-3.18237,0.0887041,-0.353926,-3.1804,0.0601384,-0.353949,-3.18076,0.0601408,-0.325449,-3.18273,0.0928652,-0.340617,-3.40181,0.0928628,-0.370496,-3.39975,0.0629151,-0.370519,-3.40012,0.0629176,-0.340641,-3.40219
6.92132,-2.83109,1.37164,48.9925,872422079,0.0601383,0.383001,-3.17877,0.088704,0.382979,-3.17841,0.0887086,0.354492,-3.18056,0.0601429,0.354514,-3.18092,0.0629148,0.40095,-3.39802,0.0928624,0.400926,-3.39765,0.0928672,0.371061,-3.3999,0.0629196,0.371085,-3.40028
2.73248,-2.83062,-1.12157,26.4043,872422439,0.178075,-0.325448,-3.18655,0.17801,-0.353947,-3.18458,0.149458,-0.353947,-3.18552,0.149523,-0.325448,-3.18749,0.186713,-0.34064,-3.40586,0.186644,-0.370519,-3.40379,0.156711,-0.370519,-3.40478,0.156779,-0.34064,-3.40685
0.935488,-2.05498,1.37229,3.50979,872422478,0.149539,0.828865,-3.18893,0.178091,0.828865,-3.18798,0.178251,0.800707,-3.1928,0.149699,0.800707,-3.19375,0.156741,0.867367,-3.40542,0.186675,0.867367,-3.40442,0.186843,0.837847,-3.40947,0.156909,0.837847,-3.41047
1.25271,-2.04746,1.33821,3.18866,872422606,0.178642,0.828866,-3.18797,0.207188,0.828838,-3.18684,0.20735,0.80068,-3.19166,0.178804,0.800708,-3.19279,0.187226,0.867368,-3.40441,0.217153,0.867338,-3.40322,0.217323,0.837818,-3.40828,0.187396,0.837848,-3.40946
1.3164,-2.66251,-0.973118,0.766877,872422822,0.265319,-0.354482,-3.18136,0.265242,-0.382969,-3.17921,0.236712,-0.383003,-3.18069,0.23679,-0.354516,-3.18285,0.278097,-0.371049,-3.40037,0.278016,-0.400914,-3.39812,0.248106,-0.40095,-3.39967,0.248187,-0.371085,-3.40192
3.07644,-2.541,0.906522,1.46793,872423104,0.297153,0.412055,-3.18632,0.325659,0.412055,-3.18443,0.325813,0.383583,-3.18676,0.297307,0.383583,-3.18865,0.311625,0.431382,-3.405,0.34151,0.431382,-3.40302,0.341671,0.401532,-3.40546,0.311786,0.401532,-3.40743
0.914345,-2.05884,-1.14694,5.83856,872423193,0.356079,-0.743152,-3.20357,0.355783,-0.771369,-3.19911,0.32729,-0.771397,-3.20118,0.327586,-0.743181,-3.20564,0.373226,-0.777563,-3.42019,0.372916,-0.807144,-3.41552,0.343044,-0.807173,-3.41769,0.343355,-0.777592,-3.42236
0.630489,-2.09052,-1.13082,-0.287417,872423194,0.354839,-0.709061,-3.18462,0.354551,-0.737305,-3.18034,0.326057,-0.737328,-3.1824,0.326346,-0.709084,-3.18669,0.371983,-0.742107,-3.40145,0.371681,-0.771717,-3.39696,0.341809,-0.77174,-3.39913,0.342112,-0.74213,-3.40362
5.34666,-2.86147,0.370183,6.2519,872423223,0.326087,0.146364,-3.18245,0.354581,0.146364,-3.18038,0.354632,0.117805,-3.1811,0.326139,0.117805,-3.18316,0.341977,0.153275,-3.40177,0.371849,0.153275,-3.3996,0.371903,0.123335,-3.40035,0.342031,0.123335,-3.40252
1.43055,-2.69765,0.539233,-12.9555,872423354,0.355285,0.235421,-3.18266,0.383764,0.23541,-3.18042,0.383852,0.206869,-3.18167,0.355372,0.20688,-3.18392,0.372546,0.246474,-3.40171,0.402403,0.246462,-3.39936,0.402495,0.216541,-3.40067,0.372637,0.216553,-3.40302
1.23293,-2.547,0.742932,7.28052,872423358,0.355531,0.353949,-3.18646,0.38401,0.353926,-3.18422,0.384143,0.325427,-3.18619,0.355663,0.325449,-3.18843,0.372776,0.370519,-3.40516,0.402633,0.370496,-3.40281,0.402772,0.340617,-3.40488,0.372915,0.340641,-3.40723
0.817311,-2.50784,0.78409,8.36641,872423359,0.355399,0.383001,-3.18448,0.383879,0.382979,-3.18223,0.384026,0.354492,-3.18438,0.355546,0.354514,-3.18662,0.372637,0.40095,-3.40307,0.402494,0.400926,-3.40072,0.402648,0.371061,-3.40297,0.372791,0.371085,-3.40532
1.61635,-2.46841,0.746295,1.94113,872423487,0.384463,0.383003,-3.18258,0.412928,0.382969,-3.18016,0.413077,0.354482,-3.1823,0.384612,0.354516,-3.18473,0.403079,0.40095,-3.40106,0.432921,0.400914,-3.39852,0.433077,0.371049,-3.40077,0.403235,0.371085,-3.40331
0.885788,-2.43211,0.784342,16.7906,872423488,0.384332,0.412059,-3.1806,0.412797,0.412025,-3.17818,0.412961,0.383552,-3.18051,0.384496,0.383586,-3.18293,0.40294,0.431383,-3.39897,0.432782,0.431348,-3.39643,0.432954,0.401497,-3.39886,0.403112,0.401533,-3.4014
1.05565,-2.63657,-0.363894,-9.4591,872423597,0.442069,-0.148647,-3.17933,0.44201,-0.177201,-3.17844,0.413561,-0.177224,-3.18104,0.41362,-0.14867,-3.18193,0.463474,-0.155554,-3.39818,0.463412,-0.18549,-3.39724,0.433586,-0.185513,-3.39997,0.433648,-0.155578,-3.40091
1.8949,-2.29424,0.850409,7.98471,872423619,0.413836,0.502034,-3.18539,0.442285,0.501966,-3.18279,0.442479,0.473543,-3.18565,0.41403,0.47361,-3.18825,0.433805,0.525481,-3.40323,0.463631,0.52541,-3.4005,0.463834,0.495611,-3.4035,0.434009,0.495682,-3.40622
1.22987,-2.2656,0.814137,11.4637,872423747,0.446196,0.502026,-3.19773,0.474623,0.502026,-3.1949,0.474907,0.473602,-3.19776,0.446479,0.473602,-3.20059,0.467848,0.525479,-3.41541,0.497651,0.525479,-3.41244,0.497948,0.49568,-3.41544,0.468145,0.49568,-3.4184
0.804171,-2.14227,0.921555,7.8992,872423751,0.446831,0.621836,-3.20423,0.475259,0.621836,-3.2014,0.475613,0.593493,-3.20496,0.447186,0.593493,-3.20779,0.468432,0.650778,-3.42125,0.498235,0.650778,-3.41828,0.498607,0.621064,-3.42202,0.468804,0.621064,-3.42498
1.18886,-2.50325,-0.374287,-8.5872,872423852,0.503163,-0.177766,-3.1875,0.503055,-0.206314,-3.18643,0.474645,-0.20632,-3.18943,0.474753,-0.177772,-3.1905,0.527656,-0.186058,-3.40598,0.527543,-0.215987,-3.40485,0.497759,-0.215993,-3.408,0.497872,-0.186064,-3.40913
2.09921,-2.49677,0.196366,1.4034,872423990,0.503326,0.117237,-3.18352,0.531717,0.117237,-3.18034,0.531777,0.0886745,-3.18088,0.503386,0.0886745,-3.18406,0.527825,0.122767,-3.40209,0.557589,0.122767,-3.39875,0.557652,0.092822,-3.39932,0.527888,0.092822,-3.40265
0.97285,-2.38701,-0.384349,11.4348,872424107,0.561005,-0.206864,-3.18053,0.560874,-0.235405,-3.17928,0.532505,-0.235422,-3.18264,0.532636,-0.206881,-3.18389,0.58824,-0.216535,-3.39863,0.588103,-0.246456,-3.39732,0.558361,-0.246474,-3.40084,0.558498,-0.216553,-3.40215
1.32428,-2.45237,0.134278,1.98888,872424117,0.532327,0.0881146,-3.18082,0.560697,0.0881146,-3.17746,0.560739,0.0595489,-3.17782,0.532369,0.0595488,-3.18118,0.558203,0.0922618,-3.39926,0.587945,0.0922618,-3.39574,0.587989,0.0623142,-3.39611,0.558247,0.0623141,-3.39964
1.69492,-2.44409,0.1862,2.92344,872424118,0.532312,0.117237,-3.18067,0.560681,0.117237,-3.17731,0.560745,0.0886745,-3.17784,0.532375,0.0886745,-3.18121,0.558184,0.122767,-3.39908,0.587926,0.122767,-3.39556,0.587993,0.092822,-3.39612,0.55825,0.092822,-3.39964
0.921926,-2.4333,0.237134,1.13376,872424119,0.532297,0.146364,-3.18053,0.560667,0.146364,-3.17717,0.560752,0.117805,-3.17788,0.532382,0.117805,-3.18124,0.558165,0.153275,-3.39889,0.587907,0.153275,-3.39537,0.587996,0.123335,-3.39612,0.558254,0.123335,-3.39964
0.836052,-1.91909,0.328632,4.23772,872425661,0.896798,0.324897,-3.21087,0.924812,0.324897,-3.20527,0.925164,0.296386,-3.20703,0.897149,0.296386,-3.21263,0.939797,0.34009,-3.42609,0.969167,0.34009,-3.42023,0.969535,0.310199,-3.42207,0.940166,0.310199,-3.42794
