detid,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
604017392,0.489462,-0.897249,5.7836,0.206373,-1.00041,5.78402,0.616489,-2.57517,5.7838,1.18868,-2.36666,5.78295,0.489669,-0.897215,5.9306,0.20658,-1.00038,5.93102,0.616696,-2.57514,5.9308,1.18889,-2.36662,5.92995
604017400,0.637832,-0.799384,6.07669,0.376828,-0.949912,6.07669,1.0529,-2.43011,6.07669,1.58045,-2.12586,6.07669,0.637832,-0.799384,6.22369,0.376828,-0.949912,6.22369,1.0529,-2.43011,6.22369,1.58045,-2.12586,6.22369
604017904,0.489462,-0.897249,5.7836,0.206373,-1.00041,5.78402,0.616489,-2.57517,5.7838,1.18868,-2.36666,5.78295,0.489669,-0.897215,5.9306,0.20658,-1.00038,5.93102,0.616696,-2.57514,5.9308,1.18889,-2.36662,5.92995
604017912,0.637832,-0.799384,6.07669,0.376828,-0.949912,6.07669,1.0529,-2.43011,6.07669,1.58045,-2.12586,6.07669,0.637832,-0.799384,6.22369,0.376828,-0.949912,6.22369,1.0529,-2.43011,6.22369,1.58045,-2.12586,6.22369
604017400,0.637832,-0.799384,6.07669,0.376828,-0.949912,6.07669,1.0529,-2.43011,6.07669,1.58045,-2.12586,6.07669,0.637832,-0.799384,6.22369,0.376828,-0.949912,6.22369,1.0529,-2.43011,6.22369,1.58045,-2.12586,6.22369
604017408,0.766306,-0.677155,5.7838,0.535443,-0.870762,5.78429,1.45853,-2.21091,5.78402,1.92516,-1.81958,5.78303,0.76652,-0.677038,5.9308,0.535657,-0.870645,5.93129,1.45874,-2.21079,5.93102,1.92537,-1.81946,5.93003
604017912,0.637832,-0.799384,6.07669,0.376828,-0.949912,6.07669,1.0529,-2.43011,6.07669,1.58045,-2.12586,6.07669,0.637832,-0.799384,6.22369,0.376828,-0.949912,6.22369,1.0529,-2.43011,6.22369,1.58045,-2.12586,6.22369
604017920,0.766306,-0.677155,5.7838,0.535443,-0.870762,5.78429,1.45853,-2.21091,5.78402,1.92516,-1.81958,5.78303,0.76652,-0.677038,5.9308,0.535657,-0.870645,5.93129,1.45874,-2.21079,5.93102,1.92537,-1.81946,5.93003
604021376,1.11373,-0.939709,8.0626,0.50059,-1.36833,8.06088,1.35205,-3.26947,8.06056,2.60676,-2.39235,8.06408,1.11336,-0.939905,8.24307,0.50022,-1.36852,8.24135,1.35168,-3.26966,8.24103,2.60639,-2.39254,8.24455
604025464,0.0139591,-1.66211,9.31128,0.814769,-1.447,9.31284,1.6325,-3.13878,9.31524,0.154013,-3.53593,9.31237,0.0143303,-1.66219,9.13082,0.81514,-1.44708,9.13237,1.63287,-3.13886,9.13478,0.154384,-3.53601,9.1319
604025472,0.58081,-1.55484,9.5589,1.26034,-1.07964,9.56053,2.60576,-2.39138,9.5631,1.35119,-3.2687,9.56011,0.581206,-1.55479,9.37844,1.26073,-1.07959,9.38006,2.60615,-2.39132,9.38264,1.35158,-3.26865,9.37964
604029568,0.659325,-1.72421,10.4594,1.39731,-1.20958,10.4614,2.60969,-2.39642,10.4655,1.35397,-3.2721,10.4621,0.659864,-1.72428,10.279,1.39784,-1.20966,10.281,2.61023,-2.3965,10.2851,1.35451,-3.27217,10.2817
604017392,0.489462,-0.897249,5.7836,0.206373,-1.00041,5.78402,0.616489,-2.57517,5.7838,1.18868,-2.36666,5.78295,0.489669,-0.897215,5.9306,0.20658,-1.00038,5.93102,0.616696,-2.57514,5.9308,1.18889,-2.36662,5.92995
604017400,0.637832,-0.799384,6.07669,0.376828,-0.949912,6.07669,1.0529,-2.43011,6.07669,1.58045,-2.12586,6.07669,0.637832,-0.799384,6.22369,0.376828,-0.949912,6.22369,1.0529,-2.43011,6.22369,1.58045,-2.12586,6.22369
604017904,0.489462,-0.897249,5.7836,0.206373,-1.00041,5.78402,0.616489,-2.57517,5.7838,1.18868,-2.36666,5.78295,0.489669,-0.897215,5.9306,0.20658,-1.00038,5.93102,0.616696,-2.57514,5.9308,1.18889,-2.36662,5.92995
604017912,0.637832,-0.799384,6.07669,0.376828,-0.949912,6.07669,1.0529,-2.43011,6.07669,1.58045,-2.12586,6.07669,0.637832,-0.799384,6.22369,0.376828,-0.949912,6.22369,1.0529,-2.43011,6.22369,1.58045,-2.12586,6.22369
