isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000678772,0.000648559,-0.0307683,1.17587e-05,8.79504e-06,1.21072e-05,85.2983,106.141
1,0,0.000657808,0.000660512,-0.0835688,2.9143e-05,2.81343e-05,3.11284e-05,48.2711,57.6483
1,0,0.000777857,0.00061868,-0.00904989,4.2298e-05,4.12089e-05,5.28309e-05,29.7706,32.3863
1,0,0.000757457,0.000644139,6.94229e-05,4.66947e-05,3.35496e-05,4.58023e-05,22.5514,43.7911
1,0,0.000728725,0.000620202,-0.0615015,5.13769e-05,3.64626e-05,4.83314e-05,24.2223,32.5113
1,0,0.000692467,0.000608251,0.0777611,4.81266e-05,4.04338e-05,5.95282e-05,20.842,29.5088
1,0,0.000637884,0.000665038,0.00604588,7.59438e-05,5.67877e-05,7.68639e-05,16.9275,19.8713
1,0,0.00062316,0.000635235,0.0111861,0.000112582,8.6424e-05,8.88694e-05,10.3649,10.376
1,0,0.000875606,0.000649059,-0.0544455,9.67309e-05,0.00011321,0.000108495,13.28,13.6687
1,0,0.00065863,0.000741056,0.0304491,0.000163343,0.000165084,0.000773445,0.0581663,0.941417
