et,eta,theta,phi
53.7831,0.340558,1.23664,-3.12743
53.2032,0.726024,0.901255,0.0888939
18.6898,-1.4382,2.67551,1.66629
15.0309,2.22379,0.215558,-2.63588
12.6631,1.12547,0.627559,-1.96879
11.5598,0.965738,0.727521,1.33268
10.4432,3.29226,0.0743052,-1.91236
9.10379,-3.11828,3.05318,0.635107
9.38157,-0.601326,2.13885,2.18885
7.63102,2.39802,0.181298,2.49779
7.43369,-4.10357,3.10857,-1.91027
7.33002,-1.25093,2.58402,-2.23334
7.10121,-1.50366,2.70408,-0.576565
7.22454,0.469621,1.11754,-0.964459
6.43318,-0.577618,2.11874,0.288943
5.72986,-3.89414,3.10088,-0.350403
5.42105,-3.38037,3.07355,-1.33009
5.02594,4.02892,0.0355834,2.34259
4.9866,3.99588,0.0367782,-0.428773
4.92011,2.22781,0.2147,1.53637
4.74048,1.82561,0.319493,-1.43282
4.84215,-0.747258,2.25688,-1.06735
4.38429,-1.6655,2.76781,0.379582
4.31937,-3.97218,3.10393,2.62212
4.26745,4.14059,0.0318242,-1.73943
4.09707,-2.61594,2.99565,-2.48611
3.94415,-2.7868,3.01851,2.58652
3.87368,3.90955,0.0400935,-2.66463
3.72592,3.8534,0.0424085,0.482035
3.65058,2.61706,0.145775,-0.570892
3.02256,-4.01002,3.10533,1.34439
3.00867,-3.07961,3.0497,1.66897
