pt,eta,phi,charge,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z
46.7135,0.693279,0.106696,1,0.000698824,0.000639913,0.0377688,46.4479,4.97468,35.0428
44.9716,0.311488,-3.12629,-1,0.000699797,0.000677415,0.0378761,-44.9664,-0.688369,14.2357
